Time,realized-profits-to-value-rpv-ratio-btc-24h
2011-02-16 00:00:00+00:00,0.0020413294823587165
2011-02-17 00:00:00+00:00,0.0018855330959478226
2011-02-18 00:00:00+00:00,0.0060882399455232696
2011-02-19 00:00:00+00:00,0.0023569579752153245
2011-02-20 00:00:00+00:00,0.00593304404449443
2011-02-21 00:00:00+00:00,0.0017894190921297507
2011-02-22 00:00:00+00:00,0.004714192259443802
2011-02-23 00:00:00+00:00,0.0018444125271774717
2011-02-24 00:00:00+00:00,0.0044359223570286785
2011-02-25 00:00:00+00:00,0.0016477972844632046
2011-02-26 00:00:00+00:00,0.004064560731638888
2011-02-27 00:00:00+00:00,0.01397429421990122
2011-02-28 00:00:00+00:00,0.010219429990738844
2011-03-01 00:00:00+00:00,0.11576859252521904
2011-03-02 00:00:00+00:00,0.004648790269057025
2011-03-03 00:00:00+00:00,0.0006886998151497899
2011-03-04 00:00:00+00:00,0.003236872573728051
2011-03-05 00:00:00+00:00,0.0016376677842383479
2011-03-06 00:00:00+00:00,0.0007471241459412511
2011-03-07 00:00:00+00:00,0.0018577614817770645
2011-03-08 00:00:00+00:00,0.0031150109546639547
2011-03-09 00:00:00+00:00,0.00037907056837305594
2011-03-10 00:00:00+00:00,0.002134160107834604
2011-03-11 00:00:00+00:00,0.0011256353957296331
2011-03-12 00:00:00+00:00,0.0075468299462692155
2011-03-13 00:00:00+00:00,0.004071039902557211
2011-03-14 00:00:00+00:00,0.008847046211017654
2011-03-15 00:00:00+00:00,0.003039703806556885
2011-03-16 00:00:00+00:00,0.004063107416309009
2011-03-17 00:00:00+00:00,0.0031714443450164805
2011-03-18 00:00:00+00:00,0.0009365932239464604
2011-03-19 00:00:00+00:00,0.0008620798538227197
2011-03-20 00:00:00+00:00,0.0008457602021233745
2011-03-21 00:00:00+00:00,0.0015866325082980355
2011-03-22 00:00:00+00:00,0.0009834185514427435
2011-03-23 00:00:00+00:00,0.003430760363077287
2011-03-24 00:00:00+00:00,0.007879924178348367
2011-03-25 00:00:00+00:00,0.0011220460310759363
2011-03-26 00:00:00+00:00,0.007612983227440891
2011-03-27 00:00:00+00:00,0.0025008349910250758
2011-03-28 00:00:00+00:00,0.00021791152122995118
2011-03-29 00:00:00+00:00,0.0002270686064984357
2011-03-30 00:00:00+00:00,0.0003394634411185708
2011-03-31 00:00:00+00:00,0.0004746681056852
2011-04-01 00:00:00+00:00,0.0004146609948960413
2011-04-02 00:00:00+00:00,0.00011379810122406685
2011-04-03 00:00:00+00:00,0.00027254627770196925
2011-04-04 00:00:00+00:00,0.005226427586349222
2011-04-05 00:00:00+00:00,0.002664858497183604
2011-04-06 00:00:00+00:00,0.0006346846741560005
