Time,o.c,o.h,o.l,o.o
2016-05-01 00:00:00+00:00,454.3377402582147,456.68316221296993,448.3393385248126,451.35444809296223
2016-05-02 00:00:00+00:00,445.729278648282,457.165588453704,441.0735671524928,455.1634320520801
2016-05-03 00:00:00+00:00,451.501854947788,452.8053601684959,442.30308135706434,446.32751644355193
2016-05-04 00:00:00+00:00,448.00193740466904,452.4107843780877,445.37111326044317,451.96038315336466
2016-05-05 00:00:00+00:00,449.2282265593353,450.6807073739425,446.0134341353435,448.3385285440143
2016-05-06 00:00:00+00:00,460.9599712723831,462.9163582355579,447.9136629053385,449.02645003100025
2016-05-07 00:00:00+00:00,461.138059959326,462.8528848139981,457.12912318826466,461.2487683843643
2016-05-08 00:00:00+00:00,461.5625344457377,462.9629424821448,455.9650713358509,459.19769953632994
2016-05-09 00:00:00+00:00,463.8478179625745,464.6844567637314,456.37873047672656,460.4041025987124
2016-05-10 00:00:00+00:00,452.38923924080063,464.7090406885057,449.8079775237246,463.72115025305027
2016-05-11 00:00:00+00:00,454.46139296844393,457.9253338467265,451.9229334943058,452.15830166562466
2016-05-12 00:00:00+00:00,455.53856203692703,456.1278655134969,449.29302774879733,453.5984740397465
2016-05-13 00:00:00+00:00,457.60834697826897,457.74494428991,452.4597742273505,456.1670487552075
2016-05-14 00:00:00+00:00,458.44491586756294,459.276980428591,454.2308644339287,457.84590055994295
2016-05-15 00:00:00+00:00,460.9721197500823,462.36539808156385,455.2340459002083,456.82424619586527
2016-05-16 00:00:00+00:00,454.6210663380606,461.1305060964003,451.98491247168397,458.4169491895611
2016-05-17 00:00:00+00:00,453.84373845479075,456.99708877667706,452.6303381264597,454.5536381713291
2016-05-18 00:00:00+00:00,454.9559643049547,457.3511400371882,452.6364051362301,453.57218986365996
2016-05-19 00:00:00+00:00,438.5470537052079,456.28706083682425,437.31814991914035,454.40838387430233
2016-05-20 00:00:00+00:00,445.21445461964197,445.21445461964197,436.4279909810596,436.4279909810596
2016-05-21 00:00:00+00:00,445.7950017281727,446.22076975268817,440.0186529953198,444.1771422510402
2016-05-22 00:00:00+00:00,441.11737178700224,446.0924270057852,437.07971066370766,444.33126820039814
2016-05-23 00:00:00+00:00,445.09554932369775,445.09554932369775,439.0776140862592,442.5133370827871
2016-05-24 00:00:00+00:00,445.74600732461613,447.3829876731331,441.77717616270564,444.71222442337074
2016-05-25 00:00:00+00:00,451.3402890773279,451.4634673119952,445.6230944199755,445.6230944199755
2016-05-26 00:00:00+00:00,454.08349108848006,454.8689733198864,447.90675430924557,450.2670467719944
2016-05-27 00:00:00+00:00,470.6678659296852,476.64769399699645,453.4903119052583,454.00046150490607
2016-05-28 00:00:00+00:00,523.4010670292037,533.6525954942157,470.45019330087433,470.45723480470394
2016-05-29 00:00:00+00:00,522.4012688892889,541.5494857295442,505.0615806396166,519.0524155166189
2016-05-30 00:00:00+00:00,531.7697241514386,538.0389196649197,515.9676712967573,520.8909695563295
2016-05-31 00:00:00+00:00,531.5451114534147,547.1883882359074,520.9596582207147,532.5368758249402
2016-06-01 00:00:00+00:00,534.929231166291,541.8974279280676,526.0070684627683,530.9043199979185
2016-06-02 00:00:00+00:00,538.0219157804956,540.7093676471434,532.5139283804709,535.7512917789136
2016-06-03 00:00:00+00:00,570.0249109843392,577.2765149782872,536.7136464288385,537.911823343279
2016-06-04 00:00:00+00:00,574.1044870799856,591.6440248954505,563.6182873099939,571.627702904571
2016-06-05 00:00:00+00:00,574.6507220672327,583.4591508819738,569.5729895898222,575.0335199696692
2016-06-06 00:00:00+00:00,585.2448605161708,586.8736808805706,574.785838894048,574.785838894048
2016-06-07 00:00:00+00:00,578.1194883937324,591.1439898943783,566.5657032146594,585.6862966212486
2016-06-08 00:00:00+00:00,583.0049348368627,583.8677639645213,573.4473919796058,579.4903598009907
2016-06-09 00:00:00+00:00,577.0760450769253,583.0639515880066,573.5869843355222,583.0639515880066
2016-06-10 00:00:00+00:00,579.8212995235086,580.6896209982035,573.3044184967522,577.1265194256587
2016-06-11 00:00:00+00:00,607.17430380675,608.9076902539115,578.4525400065389,580.3216450345686
2016-06-12 00:00:00+00:00,671.0887766935982,682.7562052433839,605.5162946470258,608.6200630462736
2016-06-13 00:00:00+00:00,705.2537025153345,720.2683763211442,661.7060357970829,671.9027157852627
2016-06-14 00:00:00+00:00,685.1158454197318,705.9464186344967,660.370639050979,705.2963603893484
2016-06-15 00:00:00+00:00,697.4923346649625,697.4923346649625,673.1218840165232,685.1258522930829
2016-06-16 00:00:00+00:00,768.6542678135833,773.7708883527307,698.7462567985158,698.7462567985158
2016-06-17 00:00:00+00:00,752.9334092068809,777.5688598816687,713.8883161435806,768.5683141803297
2016-06-18 00:00:00+00:00,757.3416662071204,780.654385546416,737.1052625412837,750.3271643475698
2016-06-19 00:00:00+00:00,767.4518264835016,767.5646892828629,743.0008035417112,757.2189034868209
2016-06-20 00:00:00+00:00,715.3350485677917,766.4172250882075,715.3350485677917,766.0641794208384
2016-06-21 00:00:00+00:00,667.217531653078,719.6805456389582,632.1237096218553,710.9793235366367
2016-06-22 00:00:00+00:00,597.5623930748819,678.5882297805825,583.0424385698525,666.5849754316642
2016-06-23 00:00:00+00:00,627.9657566291881,631.4387765727064,549.6573936660673,599.3067570426552
2016-06-24 00:00:00+00:00,667.5468611638372,688.7491628850751,627.5104086652805,627.5104086652805
2016-06-25 00:00:00+00:00,665.7125861193371,695.0630420007806,649.9383978873786,667.72141436574
2016-06-26 00:00:00+00:00,633.8908753967772,673.0780799150666,618.7590337400092,666.6930781186629
2016-06-27 00:00:00+00:00,657.042473154401,658.089313736966,622.5316424925908,634.1522438488288
2016-06-28 00:00:00+00:00,647.9137512329382,661.4175913689517,638.897108175417,659.3577463080502
2016-06-29 00:00:00+00:00,637.0942855303231,645.8450572049156,625.961906912619,641.5805610354699
2016-06-30 00:00:00+00:00,672.6324199351302,672.7976935876231,630.4935962363927,637.4422842688522
2016-07-01 00:00:00+00:00,677.7523138559045,687.441107119406,664.0663521627281,669.4751742208549
2016-07-02 00:00:00+00:00,703.0031427888437,703.0031427888437,675.9202309965603,677.0835062496142
2016-07-03 00:00:00+00:00,661.439850366025,704.8098029288469,649.9484423876585,704.8098029288469
2016-07-04 00:00:00+00:00,681.3720236261811,682.703227911052,651.5361938055695,661.240363258809
2016-07-05 00:00:00+00:00,669.5220391628915,682.0568466974344,664.084273543179,681.5060496231088
2016-07-06 00:00:00+00:00,677.0219670928782,680.4660728632279,667.5111649234292,669.6540977489782
2016-07-07 00:00:00+00:00,640.7836172202872,680.9506432692054,610.7447816839033,677.6152085007818
2016-07-08 00:00:00+00:00,665.8419667000638,666.0706389701927,636.6935617982448,641.6519538202382
2016-07-09 00:00:00+00:00,657.3184540890006,665.9746374098793,630.5009208888357,665.9746374098793
2016-07-10 00:00:00+00:00,651.3047799816928,654.824727760787,640.9435994363432,653.1286698890007
2016-07-11 00:00:00+00:00,651.1524242489038,660.6562870904938,645.6346180033783,646.2193949763308
2016-07-12 00:00:00+00:00,665.2699931763912,674.8222555166899,647.9580706448562,651.1531369055181
2016-07-13 00:00:00+00:00,655.2105758522562,670.3960116709677,655.2105758522562,665.1982927788399
2016-07-14 00:00:00+00:00,660.2911244612783,663.9283772610819,653.0703553972843,653.0703553972843
2016-07-15 00:00:00+00:00,666.4306437343722,669.5799391277089,659.5611120768552,661.0948075582379
2016-07-16 00:00:00+00:00,663.3188356448769,669.4160776316858,658.7610710366644,667.144015581219
2016-07-17 00:00:00+00:00,679.8341644292315,681.6997692365485,663.3080891045007,664.9872826978242
2016-07-18 00:00:00+00:00,675.0654188097517,684.6001832365642,668.5900671411275,680.1388972230807
2016-07-19 00:00:00+00:00,674.0658044287677,676.2702530326782,667.7298605715993,675.3620406331644
2016-07-20 00:00:00+00:00,667.3264934261225,674.9116498751048,663.9656308366968,674.1124839855181
2016-07-21 00:00:00+00:00,667.2942051820498,667.4868539955502,660.6651573727574,667.0029299955919
2016-07-22 00:00:00+00:00,653.2611166392969,669.1935430955199,647.665459326709,666.9200093475695
2016-07-23 00:00:00+00:00,657.7541150361819,661.6144506734797,647.7129447843182,652.7719727606991
2016-07-24 00:00:00+00:00,660.8986520111177,664.8485493005853,652.5152248612051,657.4091594636778
2016-07-25 00:00:00+00:00,656.727918956488,662.9774155359861,652.6008622286148,661.2138144329897
2016-07-26 00:00:00+00:00,654.174462619276,658.0876582994398,645.9289076588858,656.5445129688732
2016-07-27 00:00:00+00:00,656.6374550331486,658.6118120161885,647.2264919974189,653.0324077060571
2016-07-28 00:00:00+00:00,654.8738329724555,659.6400508459569,653.8753239398807,656.8372459373693
2016-07-29 00:00:00+00:00,657.202841742762,658.6774232541262,653.1779366151144,657.1027229386211
2016-07-30 00:00:00+00:00,655.0710646480535,658.6691699463067,653.4482233733222,656.507453303696
2016-07-31 00:00:00+00:00,626.6782449704231,656.7470744697775,620.2442021850245,655.5963377866532
2016-08-01 00:00:00+00:00,603.0714699772217,627.1018687463361,601.0884402693943,626.5338777611767
2016-08-02 00:00:00+00:00,541.1173090967804,612.8479660509516,481.1698868623756,605.2562514655542
2016-08-03 00:00:00+00:00,570.498084933119,573.4290773083416,526.2287613095032,540.4314800149198
2016-08-04 00:00:00+00:00,584.2871190374406,595.1996084736177,562.8840121225187,567.9331382408667
2016-08-05 00:00:00+00:00,578.7203581679671,591.2459957558281,566.1630955601056,585.7062887536676
2016-08-06 00:00:00+00:00,590.6386563792255,590.6709510633243,566.0596517349734,579.34301449702
2016-08-07 00:00:00+00:00,594.2242426379976,598.3721942573578,585.0783364024916,590.7393962101197
2016-08-08 00:00:00+00:00,591.594596271462,594.8005972701679,585.8377435670084,594.7382461067284
2016-08-09 00:00:00+00:00,585.9862966427914,591.6922276548581,584.5117776389684,591.0869707748066
2016-08-10 00:00:00+00:00,593.309228099764,600.8796441940957,583.7068098935058,585.8815235087476
2016-08-11 00:00:00+00:00,586.8243344160251,599.0721677286521,586.8243344160251,592.2413001902876
2016-08-12 00:00:00+00:00,587.6670928265272,590.0625882899753,581.6351795448885,586.6770718731823
2016-08-13 00:00:00+00:00,585.6063890254981,589.3893371662832,583.6553232807158,586.7785858575165
2016-08-14 00:00:00+00:00,572.7941323513933,585.8532879227157,560.0688072632952,585.5775895592516
2016-08-15 00:00:00+00:00,567.4857481002539,573.9107354211444,560.2044835133414,570.8151438207174
2016-08-16 00:00:00+00:00,578.4633278459701,581.461875117204,563.1683433725605,567.0994245292898
2016-08-17 00:00:00+00:00,573.999199368756,581.3018487664967,568.7772489229022,577.5090331901113
2016-08-18 00:00:00+00:00,573.6346051922998,576.0493909500134,570.0057279977316,574.2365450640501
2016-08-19 00:00:00+00:00,573.6856113314623,576.5132703308607,569.1690255464976,573.814994706813
2016-08-20 00:00:00+00:00,580.6772171224967,583.3948928021698,570.9607752389986,573.8552356807082
2016-08-21 00:00:00+00:00,580.2640710660802,583.4737610264392,578.0351131663995,581.5041248672717
2016-08-22 00:00:00+00:00,584.5310006792232,585.8007556599938,575.5479862695803,580.645413546859
2016-08-23 00:00:00+00:00,582.1403915731989,585.903461797912,578.0013134985563,584.1028817971091
2016-08-24 00:00:00+00:00,578.8355713317429,582.3557877338424,576.6357928985566,581.4425871025371
2016-08-25 00:00:00+00:00,575.7225958239035,578.6014519058155,572.3496151205557,578.3673150148526
2016-08-26 00:00:00+00:00,578.7497338081189,579.1636164219524,575.0300702634647,575.8843677533182
2016-08-27 00:00:00+00:00,569.4518502062841,579.301256850288,566.4605290532684,579.1825492470842
2016-08-28 00:00:00+00:00,575.0956449603555,575.0956449603555,567.1323654902036,569.3354997647033
2016-08-29 00:00:00+00:00,572.9005311004324,577.0739119499378,571.5957500501902,574.7387353258158
2016-08-30 00:00:00+00:00,575.264045416163,576.5820490909408,570.7088155655425,572.7564195935522
2016-08-31 00:00:00+00:00,571.1965360376626,575.5856506120906,569.959719995753,574.773222145528
2016-09-01 00:00:00+00:00,572.5561672481705,573.1486358130268,567.9361617222079,572.0819184385427
2016-09-02 00:00:00+00:00,575.0009111070633,576.82247203265,568.2989832869532,572.0333304523999
2016-09-03 00:00:00+00:00,598.6908473034971,599.6775955528016,571.2543054569223,575.0201122258158
2016-09-04 00:00:00+00:00,611.4227799559515,615.4914630571855,594.2449988322766,598.1378493372433
2016-09-05 00:00:00+00:00,606.1033693815909,609.4469821145561,596.957341545806,608.2345162845158
2016-09-06 00:00:00+00:00,610.3828471588885,612.4426781605396,602.1642783548364,605.7871670368966
2016-09-07 00:00:00+00:00,615.0585387829371,616.6834369645469,606.0976995772535,611.886397630116
2016-09-08 00:00:00+00:00,627.3697008597358,630.1975954530337,613.0835830741268,615.1416784348286
2016-09-09 00:00:00+00:00,622.2820047345849,628.4814747335627,617.1099765036463,627.0502207004567
2016-09-10 00:00:00+00:00,623.2641908171909,625.557713191903,620.0881840694323,622.425877133531
2016-09-11 00:00:00+00:00,606.3234045793001,629.4400289141438,597.5941594059586,622.1417588211955
2016-09-12 00:00:00+00:00,607.3223156688099,608.9018602142285,603.1104591330691,606.8404358597544
2016-09-13 00:00:00+00:00,608.2890249240006,609.5897227483833,604.3152235829277,607.2235634407231
2016-09-14 00:00:00+00:00,608.7350306744854,611.2800951233585,606.7497429678272,608.0409844933903
2016-09-15 00:00:00+00:00,605.2743670751692,609.3198741784108,604.406083990222,608.5634013654978
2016-09-16 00:00:00+00:00,607.7392757581945,608.007600099347,605.1460690941248,605.6471123133957
2016-09-17 00:00:00+00:00,606.886534070155,608.6650665439831,602.8424076982844,607.6908745797175
2016-09-18 00:00:00+00:00,610.9444636865104,611.5809695990899,603.3745928510808,605.8913920699663
2016-09-19 00:00:00+00:00,608.5191535319566,611.8680674625148,606.0581877133935,610.1123883951511
2016-09-20 00:00:00+00:00,606.7807663856313,609.6726973138209,606.3336935802043,608.6422884032788
2016-09-21 00:00:00+00:00,596.5872229886088,600.9171429109099,593.8606695887972,595.5135020439022
2016-09-22 00:00:00+00:00,595.3638256212346,598.2082976521212,593.9688255749015,596.6848439898644
2016-09-23 00:00:00+00:00,601.5785021720683,602.8202151826483,594.0688800817877,595.7569446193885
2016-09-24 00:00:00+00:00,601.0346316912924,605.3187079088368,600.3999701831059,601.9619147149531
2016-09-25 00:00:00+00:00,600.5018579499821,603.6449803133777,596.5438519877891,601.5721189835625
2016-09-26 00:00:00+00:00,606.2001855573536,607.2074440720592,597.5227052287498,600.3050436206837
2016-09-27 00:00:00+00:00,604.6179169458967,607.5164733587593,601.0194813612147,606.7626676907136
2016-09-28 00:00:00+00:00,604.9065178321194,605.6781288492251,602.1640297861002,605.1495294758558
2016-09-29 00:00:00+00:00,605.8710149342171,606.7619247755902,602.6533504982636,604.4430434648111
2016-09-30 00:00:00+00:00,608.9129588326075,608.9129588326075,603.8794731295867,606.0302147513581
2016-10-01 00:00:00+00:00,615.4437866654439,616.521860598891,609.1339402956839,609.1339402956839
2016-10-02 00:00:00+00:00,611.1847244226493,615.5661639122754,606.826164654308,614.7878115205175
2016-10-03 00:00:00+00:00,612.7803428472209,614.7135530272402,609.1390282695531,610.920961184675
2016-10-04 00:00:00+00:00,608.7535531170712,612.9193952170363,605.7455472359941,611.8718428035135
2016-10-05 00:00:00+00:00,611.7243118951259,613.9163000421673,606.6930187485284,609.032842418593
2016-10-06 00:00:00+00:00,611.3559903041948,612.9183504404446,608.0832735368923,611.0537964097978
2016-10-07 00:00:00+00:00,617.7007337644986,618.4163856921302,608.7519383757635,611.2042781071792
2016-10-08 00:00:00+00:00,619.0011133410942,619.4546091513738,614.2213145357824,617.7228750005604
2016-10-09 00:00:00+00:00,615.6507746403641,619.1350322910573,610.902626981651,617.9589988555869
2016-10-10 00:00:00+00:00,617.885270112388,618.9742468339597,613.7219008978675,614.7624625998476
2016-10-11 00:00:00+00:00,642.0432135326828,644.4399862815096,615.9568335150612,618.3343460597853
2016-10-12 00:00:00+00:00,635.7951243678986,642.6475268397887,629.2638949387043,637.8379789898552
2016-10-13 00:00:00+00:00,635.3288217408204,638.4947014667101,632.9642416936196,635.5607196070614
2016-10-14 00:00:00+00:00,638.0457908025508,639.7247972412623,628.2336933182658,635.0997082443009
2016-10-15 00:00:00+00:00,636.7173591554766,640.8659262324807,635.7025169627082,638.1852775564123
2016-10-16 00:00:00+00:00,640.4330294524818,643.0889040862545,635.4246843581162,636.4165139606957
2016-10-17 00:00:00+00:00,638.2363785568257,642.9657551659681,634.8725680526493,640.6956017597988
2016-10-18 00:00:00+00:00,635.2516741913081,639.6130005963929,632.3556085849625,639.3712282388942
2016-10-19 00:00:00+00:00,628.6662997535108,637.1872139475424,625.6300228277548,635.1073672147385
2016-10-20 00:00:00+00:00,628.7118242328036,629.9903641026672,626.2095940321905,628.8362501095687
2016-10-21 00:00:00+00:00,630.4802818461595,632.7562002794239,628.0323774100737,628.2415726299581
2016-10-22 00:00:00+00:00,652.4767975854163,656.1634107552134,628.8791398822101,630.1529860821232
2016-10-23 00:00:00+00:00,650.3057909224307,655.1896670868693,647.9564534139524,654.7226947411775
2016-10-24 00:00:00+00:00,648.7729777619805,651.4105971709496,643.2038610986444,650.0543583096614
2016-10-25 00:00:00+00:00,652.6148720913783,657.3924264352524,648.8065290339989,649.5940700927189
2016-10-26 00:00:00+00:00,674.1736532731238,677.2721247830164,652.5920035217825,652.5920035217825
2016-10-27 00:00:00+00:00,687.4780503021145,689.9828205669312,674.0683696626232,674.285368153932
2016-10-28 00:00:00+00:00,688.4962938599248,689.4471865031167,681.8677855220296,687.2481114959443
2016-10-29 00:00:00+00:00,714.0132049999412,722.9057931707446,687.8508843170689,689.2473544226493
2016-10-30 00:00:00+00:00,697.5440979156243,713.8326100974502,693.5333639430038,711.4456199478483
2016-10-31 00:00:00+00:00,697.0695553784091,707.6464726000502,684.3350268775301,696.6602029146156
2016-11-01 00:00:00+00:00,729.7826819595628,736.5073031875758,696.5289551563453,697.1619452980285
2016-11-02 00:00:00+00:00,742.1366006752444,742.1366006752444,719.8111654425613,729.7368873957096
2016-11-03 00:00:00+00:00,687.9545124061295,745.0901218149295,679.0267674090423,744.04805396351
2016-11-04 00:00:00+00:00,704.0639814357988,707.2290589745887,683.7735923725198,686.9746165859666
2016-11-05 00:00:00+00:00,705.4952687890394,707.8627870457623,699.0348518635805,703.5317235431901
2016-11-06 00:00:00+00:00,716.3226858760313,718.8497535942843,701.2982339792059,705.1827960631338
2016-11-07 00:00:00+00:00,703.0813011748169,715.8587507673834,700.2375432058741,715.8587507673834
2016-11-08 00:00:00+00:00,710.8930104497259,714.4729571473465,702.0007056937011,704.342166649924
2016-11-09 00:00:00+00:00,721.2385791964598,743.5175976188497,708.8714975802365,710.8093276206829
2016-11-10 00:00:00+00:00,713.3071442331326,722.9726073724247,707.2265513265868,721.1930845445522
2016-11-11 00:00:00+00:00,716.6398744331848,719.0621575403701,712.3600031284843,713.2481919102636
2016-11-12 00:00:00+00:00,704.1206813292735,716.9361431012891,701.8610629297402,716.730298156384
2016-11-13 00:00:00+00:00,702.3881415369592,704.6020983412816,685.295758120865,703.3847808595963
2016-11-14 00:00:00+00:00,704.8674758914456,707.4600955245439,696.7563048766513,701.9865423188498
2016-11-15 00:00:00+00:00,712.2453422595772,715.67496738285,702.388484840226,702.388484840226
2016-11-16 00:00:00+00:00,737.3415145062261,740.8968470237938,708.7998627217405,711.8031745238364
2016-11-17 00:00:00+00:00,730.3281411168742,749.6812265080863,730.3281411168742,737.8787963399548
2016-11-18 00:00:00+00:00,748.4639181660784,750.4428165099569,730.0983399671245,733.5159476582389
2016-11-19 00:00:00+00:00,750.7693031371174,754.7509684788071,743.325737154348,748.3661100189278
2016-11-20 00:00:00+00:00,729.8329977409578,753.2048478914155,715.5726230045148,750.6763636068356
2016-11-21 00:00:00+00:00,736.549441363089,738.5829403599674,727.9503358912477,727.9503358912477
2016-11-22 00:00:00+00:00,748.0008385885615,749.3658474216991,729.345998975166,736.366318692705
2016-11-23 00:00:00+00:00,741.6163279205991,748.7223686709772,732.0317820379144,748.7223686709772
2016-11-24 00:00:00+00:00,737.6106062205533,743.5659933852934,728.9290615197059,741.7688606750164
2016-11-25 00:00:00+00:00,739.7574413834575,739.7574413834575,729.1553799626213,736.5556829842934
2016-11-26 00:00:00+00:00,732.8834415193076,739.7556247023924,724.3346541152107,737.8416420980788
2016-11-27 00:00:00+00:00,728.8590062573011,736.732126799447,724.9748954729611,732.418204451302
2016-11-28 00:00:00+00:00,729.9131589550252,734.375004834788,726.0819244903234,728.8764162531509
2016-11-29 00:00:00+00:00,732.0910705749118,733.7392698636346,726.947361104508,730.4139860212515
2016-11-30 00:00:00+00:00,742.370297121118,744.8551436717757,729.0631295955776,732.1214724526936
2016-12-01 00:00:00+00:00,753.1630525910048,754.5963944219072,741.7707350952678,742.3568618373367
2016-12-02 00:00:00+00:00,769.78817671816,776.743089800518,751.7643526057205,753.0438784678056
2016-12-03 00:00:00+00:00,766.6808823682435,770.8813843062487,756.3457198881106,770.6341221153474
2016-12-04 00:00:00+00:00,765.0191934692918,768.3435219165734,758.4693452175027,765.5494798697603
2016-12-05 00:00:00+00:00,751.8443230070479,766.9072200956462,745.9347868338791,764.8720046049168
2016-12-06 00:00:00+00:00,759.5092488244851,760.7224266977277,748.6209518130717,750.9011787559958
2016-12-07 00:00:00+00:00,765.0274254944902,768.9407032046026,751.0291348070524,759.5987956023451
2016-12-08 00:00:00+00:00,767.1251344839858,772.5094016687402,762.2262024665561,764.3045339420946
2016-12-09 00:00:00+00:00,772.45075208349,773.5639942832647,766.4387060099021,767.6956254905681
2016-12-10 00:00:00+00:00,775.4348079091958,776.5136969331774,770.409210755806,772.7405566499747
2016-12-11 00:00:00+00:00,769.3897794425235,775.5101020102769,765.0043265829372,775.5101020102769
2016-12-12 00:00:00+00:00,778.2982728836786,781.1815063643012,769.8964479438118,770.7915082354261
2016-12-13 00:00:00+00:00,777.1148524611921,789.9632749911095,772.0048423120476,777.9778602938035
2016-12-14 00:00:00+00:00,777.5387069475062,781.028935218116,772.6789441046136,776.0633967087743
2016-12-15 00:00:00+00:00,776.1219368298958,779.9112215180005,774.8830728407173,777.9858175043721
2016-12-16 00:00:00+00:00,780.9259172614201,784.7571888547947,774.8021913968886,776.1911552088596
2016-12-17 00:00:00+00:00,788.9255361334598,791.6569004718143,779.81272105774,780.6540970564719
2016-12-18 00:00:00+00:00,790.4343388020021,791.6118270058139,785.1548603779514,788.9242371308206
2016-12-19 00:00:00+00:00,790.9863472149785,794.9604719234176,789.373908063466,790.547231050591
2016-12-20 00:00:00+00:00,799.2034682736746,799.9145632755697,788.6597816894955,791.0847354951904
2016-12-21 00:00:00+00:00,833.3000276324859,833.3000276324859,798.6252597775245,799.6275226555387
2016-12-22 00:00:00+00:00,857.6320329591081,874.452694482753,831.8373451850745,832.975862449333
2016-12-23 00:00:00+00:00,916.2689181350572,916.9307747259443,856.24171904185,856.4308311487679
2016-12-24 00:00:00+00:00,892.4642177832177,917.3630699290841,881.96539712977,915.0629676061328
2016-12-25 00:00:00+00:00,894.8863982560963,896.4134577262306,855.0189860134664,891.8472033469388
2016-12-26 00:00:00+00:00,901.3421392502881,907.2220014320039,890.2879719956863,894.3888387244378
2016-12-27 00:00:00+00:00,927.8784235549241,937.1522592541381,895.6102173065716,901.2394255549538
2016-12-28 00:00:00+00:00,978.6706323804319,980.6531650769557,929.1029235348262,929.2456730663207
2016-12-29 00:00:00+00:00,970.5916246961866,987.215777263627,950.6363062935395,978.0127487386123
2016-12-30 00:00:00+00:00,960.9125488129987,968.575319869776,931.4451047347062,967.8136400718006
2016-12-31 00:00:00+00:00,967.7422560147834,970.3818227762677,947.8480305632347,960.7863261013563
2017-01-01 00:00:00+00:00,995.9339491996291,1002.0202181645429,962.932372475685,968.2105082807691
2017-01-02 00:00:00+00:00,1014.3551444208006,1033.0265464986644,993.2977913130468,995.5950123224017
2017-01-03 00:00:00+00:00,1024.4356274214406,1035.5398378162315,1009.33531980046,1012.0414306677403
2017-01-04 00:00:00+00:00,1120.5665806362429,1138.3190769805976,1022.8204666855152,1022.8204666855152
2017-01-05 00:00:00+00:00,1002.9225429218841,1168.4859165216617,892.9091002299871,1122.5384449948128
2017-01-06 00:00:00+00:00,893.5322212419582,1029.2355417428948,881.0295718233599,1004.7368525810716
2017-01-07 00:00:00+00:00,906.0237000544815,906.3353837713242,814.7366394351999,894.5774861138161
2017-01-08 00:00:00+00:00,920.0144439293053,949.25139337221,889.0861363722255,906.9979620922343
2017-01-09 00:00:00+00:00,901.6846047662914,921.0360555538458,883.591131109976,921.0360555538458
2017-01-10 00:00:00+00:00,905.3372890525112,914.3913495359296,895.2163300543218,900.5790416087026
2017-01-11 00:00:00+00:00,788.6627243239802,921.98568220856,762.0617330985897,906.5421154831886
2017-01-12 00:00:00+00:00,810.6206346707453,836.0107585615884,753.0085954310189,781.1914576305592
2017-01-13 00:00:00+00:00,826.8820727986597,830.9163236456154,780.3924474573383,810.7780136842733
2017-01-14 00:00:00+00:00,824.4725280214013,844.197377654189,816.027508957614,830.3300401243644
2017-01-15 00:00:00+00:00,828.2438456915527,831.2995175812077,811.8793333182418,824.9585285520728
2017-01-16 00:00:00+00:00,832.2975703857504,838.9690631170866,821.7123645251729,829.8028123704331
2017-01-17 00:00:00+00:00,905.9891266982038,907.6900402225685,829.9835153098163,832.4803542363676
2017-01-18 00:00:00+00:00,887.4321969838854,914.9232782599914,854.3136407368789,907.4290953797299
2017-01-19 00:00:00+00:00,902.51327038944,909.2063697544869,883.0562744611143,888.7768070060599
2017-01-20 00:00:00+00:00,895.0778348690013,903.6460963896379,884.2421382212915,901.804820189324
2017-01-21 00:00:00+00:00,923.9705284416652,928.124003844235,894.1833777083702,895.299166628957
2017-01-22 00:00:00+00:00,926.2267163651608,945.031586846509,896.3468231019604,924.6013681163679
2017-01-23 00:00:00+00:00,918.1218197310366,928.7253351025756,916.0561294841094,926.9725780138231
2017-01-24 00:00:00+00:00,886.5455413735126,922.5634241416689,884.3935260284518,904.1793427660181
2017-01-25 00:00:00+00:00,897.3617133683149,903.2773768035495,886.5766457962479,886.6979563033974
2017-01-26 00:00:00+00:00,916.8285986586582,920.2232271220182,894.1051865317962,894.1051865317962
2017-01-27 00:00:00+00:00,921.5422094299513,923.345309331354,910.1180300255588,916.6834584862074
2017-01-28 00:00:00+00:00,924.7673237596504,925.1769262764926,916.1325788487933,921.4866364740881
2017-01-29 00:00:00+00:00,915.1648754787748,926.4736966282862,913.8665924125577,923.3982241298909
2017-01-30 00:00:00+00:00,922.0738109942619,923.4345539345064,912.1497725881475,913.9726881458355
2017-01-31 00:00:00+00:00,968.8802576054234,970.0291851343451,921.2051162523372,922.4268882235534
2017-02-01 00:00:00+00:00,987.7523632206257,990.19947075915,962.6834057491011,968.4102767527154
2017-02-02 00:00:00+00:00,1008.04242305061,1009.943429448851,978.0317220132158,991.0308670167299
2017-02-03 00:00:00+00:00,1017.4797248413867,1022.1076126770574,993.8563321508724,1008.6902321858481
2017-02-04 00:00:00+00:00,1034.9539111460294,1040.2003548397472,1003.2605804383454,1017.9975301710645
2017-02-05 00:00:00+00:00,1015.6507467246023,1035.7359130025218,1004.7996440183861,1035.2232440458824
2017-02-06 00:00:00+00:00,1023.1524015508714,1030.9984598413935,1012.8780886071099,1014.0470104041142
2017-02-07 00:00:00+00:00,1053.850386120103,1056.522778872464,1022.1267200716906,1022.8489182620384
2017-02-08 00:00:00+00:00,1053.705061673372,1069.448927951436,1027.291846808695,1052.8944023068168
2017-02-09 00:00:00+00:00,988.412932065044,1075.0445697474245,947.0168862933381,1054.6558676876582
2017-02-10 00:00:00+00:00,999.5649259922793,1007.6270103704871,956.6448709481601,991.3277802579635
