Time,utxo-value-created-total-btc-24h
2015-07-28 00:00:00+00:00,1225712.79994698
2015-07-29 00:00:00+00:00,1124862.87126056
2015-07-30 00:00:00+00:00,1045771.38149004
2015-07-31 00:00:00+00:00,1036533.20835002
2015-08-01 00:00:00+00:00,795128.04576656
2015-08-02 00:00:00+00:00,652971.45225527
2015-08-03 00:00:00+00:00,1039238.01036461
2015-08-04 00:00:00+00:00,1190335.55150663
2015-08-05 00:00:00+00:00,1251881.95199382
2015-08-06 00:00:00+00:00,1164782.09964292
2015-08-07 00:00:00+00:00,1135247.96613394
2015-08-08 00:00:00+00:00,1260644.04190664
2015-08-09 00:00:00+00:00,1243911.31982422
2015-08-10 00:00:00+00:00,1252737.05403442
2015-08-11 00:00:00+00:00,1189959.00416973
2015-08-12 00:00:00+00:00,1367337.17584128
2015-08-13 00:00:00+00:00,1476997.2123501
2015-08-14 00:00:00+00:00,1396733.76104885
2015-08-15 00:00:00+00:00,1051601.12839156
2015-08-16 00:00:00+00:00,1102992.14464067
2015-08-17 00:00:00+00:00,1534698.41447352
2015-08-18 00:00:00+00:00,1838006.14031516
2015-08-19 00:00:00+00:00,1672000.19389037
2015-08-20 00:00:00+00:00,1614044.40955466
2015-08-21 00:00:00+00:00,1443062.6605751
2015-08-22 00:00:00+00:00,1298520.28880768
2015-08-23 00:00:00+00:00,1054276.88783656
2015-08-24 00:00:00+00:00,2044762.55924103
2015-08-25 00:00:00+00:00,2090682.39652463
2015-08-26 00:00:00+00:00,1602665.08233333
2015-08-27 00:00:00+00:00,1521364.30173592
2015-08-28 00:00:00+00:00,1696745.70956622
2015-08-29 00:00:00+00:00,970603.20765135
2015-08-30 00:00:00+00:00,796372.9679332
2015-08-31 00:00:00+00:00,1289203.02631433
2015-09-01 00:00:00+00:00,1450189.35933634
2015-09-02 00:00:00+00:00,1420760.40373926
2015-09-03 00:00:00+00:00,1244428.4571728
2015-09-04 00:00:00+00:00,1126207.63630026
2015-09-05 00:00:00+00:00,927671.44731115
2015-09-06 00:00:00+00:00,974590.22205547
2015-09-07 00:00:00+00:00,1037449.43822172
2015-09-08 00:00:00+00:00,1405755.72524582
2015-09-09 00:00:00+00:00,1322667.48972444
2015-09-10 00:00:00+00:00,1388529.81261104
2015-09-11 00:00:00+00:00,1229166.28666882
2015-09-12 00:00:00+00:00,792194.70143881
2015-09-13 00:00:00+00:00,857284.68697763
2015-09-14 00:00:00+00:00,1274802.36453356
2015-09-15 00:00:00+00:00,1328808.24684986
2015-09-16 00:00:00+00:00,1447703.35135686
2015-09-17 00:00:00+00:00,1313550.11067816
2015-09-18 00:00:00+00:00,1294189.43775994
2015-09-19 00:00:00+00:00,1103841.71048611
2015-09-20 00:00:00+00:00,921339.93116026
2015-09-21 00:00:00+00:00,1626346.88548079
2015-09-22 00:00:00+00:00,1509301.54905111
2015-09-23 00:00:00+00:00,1275111.38661954
2015-09-24 00:00:00+00:00,1218839.38380385
2015-09-25 00:00:00+00:00,1377613.43558706
2015-09-26 00:00:00+00:00,1031722.86317704
2015-09-27 00:00:00+00:00,762307.97362298
2015-09-28 00:00:00+00:00,1498942.32585883
2015-09-29 00:00:00+00:00,1708232.25344776
2015-09-30 00:00:00+00:00,1427955.31671063
2015-10-01 00:00:00+00:00,1594273.51700912
2015-10-02 00:00:00+00:00,1736936.17324965
2015-10-03 00:00:00+00:00,1014633.64625697
2015-10-04 00:00:00+00:00,875921.70145288
2015-10-05 00:00:00+00:00,1376046.46078868
2015-10-06 00:00:00+00:00,1746893.78552007
2015-10-07 00:00:00+00:00,1467287.93117194
2015-10-08 00:00:00+00:00,2024493.03942357
2015-10-09 00:00:00+00:00,1285576.08755692
2015-10-10 00:00:00+00:00,1202360.83765817
2015-10-11 00:00:00+00:00,984354.27152275
2015-10-12 00:00:00+00:00,1420597.10122915
2015-10-13 00:00:00+00:00,1686833.09401906
2015-10-14 00:00:00+00:00,1712379.26801327
2015-10-15 00:00:00+00:00,1988422.69847142
2015-10-16 00:00:00+00:00,1850429.2271679
2015-10-17 00:00:00+00:00,1528651.21646131
2015-10-18 00:00:00+00:00,1078549.97247945
2015-10-19 00:00:00+00:00,1486021.03871472
2015-10-20 00:00:00+00:00,1571077.20841233
2015-10-21 00:00:00+00:00,1415030.64167153
2015-10-22 00:00:00+00:00,1578891.06109877
2015-10-23 00:00:00+00:00,1457532.56793875
2015-10-24 00:00:00+00:00,1366695.17100088
2015-10-25 00:00:00+00:00,1420121.2190068
2015-10-26 00:00:00+00:00,1557555.6234375
2015-10-27 00:00:00+00:00,1841851.1011985
2015-10-28 00:00:00+00:00,2018300.80739473
2015-10-29 00:00:00+00:00,2350028.92719132
2015-10-30 00:00:00+00:00,2570362.49573105
2015-10-31 00:00:00+00:00,1859735.45598104
2015-11-01 00:00:00+00:00,1728973.13519118
2015-11-02 00:00:00+00:00,2577333.99727873
2015-11-03 00:00:00+00:00,3664257.98200513
2015-11-04 00:00:00+00:00,11057976.9337093
2015-11-05 00:00:00+00:00,3729387.69000474
2015-11-06 00:00:00+00:00,2801172.9475355
2015-11-07 00:00:00+00:00,2270257.38568465
2015-11-08 00:00:00+00:00,1951961.57118544
2015-11-09 00:00:00+00:00,3077511.09458104
2015-11-10 00:00:00+00:00,2949523.74403397
2015-11-11 00:00:00+00:00,3406609.13001863
2015-11-12 00:00:00+00:00,3009330.15856211
2015-11-13 00:00:00+00:00,2859815.65289682
2015-11-14 00:00:00+00:00,3101801.95660264
2015-11-15 00:00:00+00:00,2174095.9707659
2015-11-16 00:00:00+00:00,2677886.97569288
2015-11-17 00:00:00+00:00,1941829.00236853
2015-11-18 00:00:00+00:00,1818395.25050335
2015-11-19 00:00:00+00:00,2044159.95053836
2015-11-20 00:00:00+00:00,2234969.79231177
2015-11-21 00:00:00+00:00,1486007.49553139
2015-11-22 00:00:00+00:00,1143630.17193178
2015-11-23 00:00:00+00:00,1346455.36631821
2015-11-24 00:00:00+00:00,1443783.47092553
2015-11-25 00:00:00+00:00,1886760.52768574
2015-11-26 00:00:00+00:00,2121111.66622834
2015-11-27 00:00:00+00:00,2178876.03913418
2015-11-28 00:00:00+00:00,1963586.13133985
2015-11-29 00:00:00+00:00,1385292.60486472
2015-11-30 00:00:00+00:00,2456831.95721292
2015-12-01 00:00:00+00:00,2486562.89115708
2015-12-02 00:00:00+00:00,2752052.2925249
2015-12-03 00:00:00+00:00,2082292.17662109
2015-12-04 00:00:00+00:00,2679265.33762503
2015-12-05 00:00:00+00:00,4911502.15166979
2015-12-06 00:00:00+00:00,5488139.03169665
2015-12-07 00:00:00+00:00,3198317.65567795
2015-12-08 00:00:00+00:00,3008976.09545382
2015-12-09 00:00:00+00:00,3947929.92032884
2015-12-10 00:00:00+00:00,3245902.97782918
2015-12-11 00:00:00+00:00,3776131.77971594
2015-12-12 00:00:00+00:00,3362852.45151952
2015-12-13 00:00:00+00:00,5207976.68872467
2015-12-14 00:00:00+00:00,4849779.81151321
2015-12-15 00:00:00+00:00,4358464.70059666
2015-12-16 00:00:00+00:00,4431091.60023883
2015-12-17 00:00:00+00:00,4178403.35579944
2015-12-18 00:00:00+00:00,4061563.68894738
2015-12-19 00:00:00+00:00,3879031.19974418
2015-12-20 00:00:00+00:00,3945090.58390042
2015-12-21 00:00:00+00:00,5318227.10857971
2015-12-22 00:00:00+00:00,4795572.96043857
2015-12-23 00:00:00+00:00,4488757.24276041
2015-12-24 00:00:00+00:00,4684927.76032665
2015-12-25 00:00:00+00:00,3913272.87646014
2015-12-26 00:00:00+00:00,2699655.45846315
2015-12-27 00:00:00+00:00,1447421.01650303
2015-12-28 00:00:00+00:00,2152309.07587046
2015-12-29 00:00:00+00:00,2157841.57135711
2015-12-30 00:00:00+00:00,2293384.81854435
2015-12-31 00:00:00+00:00,1162597.62619319
2016-01-01 00:00:00+00:00,957481.33860626
2016-01-02 00:00:00+00:00,1037919.8070222
2016-01-03 00:00:00+00:00,898547.95905675
2016-01-04 00:00:00+00:00,1067068.3864188
2016-01-05 00:00:00+00:00,1392599.19758624
2016-01-06 00:00:00+00:00,1337496.90880526
2016-01-07 00:00:00+00:00,1606573.86367237
2016-01-08 00:00:00+00:00,1195551.72997421
2016-01-09 00:00:00+00:00,849532.15428726
2016-01-10 00:00:00+00:00,1160859.93187497
2016-01-11 00:00:00+00:00,1824150.77178995
2016-01-12 00:00:00+00:00,1280395.96688163
2016-01-13 00:00:00+00:00,1409539.89068399
2016-01-14 00:00:00+00:00,1228523.94450483
2016-01-15 00:00:00+00:00,1728312.76958045
2016-01-16 00:00:00+00:00,1473914.85920086
2016-01-17 00:00:00+00:00,10358180.6875424
2016-01-18 00:00:00+00:00,9462153.27350625
2016-01-19 00:00:00+00:00,8804629.11109532
2016-01-20 00:00:00+00:00,3967101.06612386
2016-01-21 00:00:00+00:00,5266985.97493337
2016-01-22 00:00:00+00:00,7717679.82261773
2016-01-23 00:00:00+00:00,29768145.4690689
2016-01-24 00:00:00+00:00,67354303.3714194
2016-01-25 00:00:00+00:00,17367466.2309743
2016-01-26 00:00:00+00:00,10394314.610623
2016-01-27 00:00:00+00:00,13896094.5751461
2016-01-28 00:00:00+00:00,6084369.44543765
2016-01-29 00:00:00+00:00,7175478.21655676
2016-01-30 00:00:00+00:00,3422463.24380961
2016-01-31 00:00:00+00:00,1704471.93934913
2016-02-01 00:00:00+00:00,5353569.41784905
2016-02-02 00:00:00+00:00,3818602.54542663
2016-02-03 00:00:00+00:00,1577346.14794524
2016-02-04 00:00:00+00:00,2485172.49065863
2016-02-05 00:00:00+00:00,3487723.17900856
2016-02-06 00:00:00+00:00,3137891.80174804
2016-02-07 00:00:00+00:00,3041718.26933026
2016-02-08 00:00:00+00:00,2629156.67830222
2016-02-09 00:00:00+00:00,2225832.23531665
2016-02-10 00:00:00+00:00,2646048.09174111
2016-02-11 00:00:00+00:00,2657689.20097641
2016-02-12 00:00:00+00:00,2665208.64134865
2016-02-13 00:00:00+00:00,2598268.28923706
2016-02-14 00:00:00+00:00,2778938.77073495
2016-02-15 00:00:00+00:00,3880471.86323391
2016-02-16 00:00:00+00:00,3966772.18243644
2016-02-17 00:00:00+00:00,3984892.8377301
2016-02-18 00:00:00+00:00,3852448.44859633
2016-02-19 00:00:00+00:00,4782154.68657169
2016-02-20 00:00:00+00:00,4131729.57801993
2016-02-21 00:00:00+00:00,4198945.52375461
2016-02-22 00:00:00+00:00,4461640.10569611
2016-02-23 00:00:00+00:00,3962773.45320106
2016-02-24 00:00:00+00:00,3669393.31000934
2016-02-25 00:00:00+00:00,3095841.03048889
2016-02-26 00:00:00+00:00,3286075.11194331
2016-02-27 00:00:00+00:00,2530526.51953432
2016-02-28 00:00:00+00:00,8486292.93903162
2016-02-29 00:00:00+00:00,9924706.54607893
2016-03-01 00:00:00+00:00,11003614.9788687
2016-03-02 00:00:00+00:00,5716209.12695653
2016-03-03 00:00:00+00:00,3528608.92765596
2016-03-04 00:00:00+00:00,7461412.16075884
2016-03-05 00:00:00+00:00,19515216.2836066
2016-03-06 00:00:00+00:00,2011705.87655477
2016-03-07 00:00:00+00:00,2900051.67409838
2016-03-08 00:00:00+00:00,2311084.8744972
2016-03-09 00:00:00+00:00,2065424.29087185
2016-03-10 00:00:00+00:00,2439731.62911103
2016-03-11 00:00:00+00:00,2364181.04728926
2016-03-12 00:00:00+00:00,1829899.06284727
2016-03-13 00:00:00+00:00,1621259.99444429
2016-03-14 00:00:00+00:00,2416469.22500185
2016-03-15 00:00:00+00:00,3177959.03758804
2016-03-16 00:00:00+00:00,13343936.3754076
2016-03-17 00:00:00+00:00,7984729.77627056
2016-03-18 00:00:00+00:00,5239445.10760423
2016-03-19 00:00:00+00:00,2190183.07291341
2016-03-20 00:00:00+00:00,1773449.03632754
2016-03-21 00:00:00+00:00,2041577.70603486
2016-03-22 00:00:00+00:00,2235032.30981488
2016-03-23 00:00:00+00:00,2066836.88775601
2016-03-24 00:00:00+00:00,2286669.22964899
2016-03-25 00:00:00+00:00,2113238.61883869
2016-03-26 00:00:00+00:00,1505132.49050789
2016-03-27 00:00:00+00:00,1737057.95705791
2016-03-28 00:00:00+00:00,2086417.65634964
2016-03-29 00:00:00+00:00,2116335.57329461
2016-03-30 00:00:00+00:00,2032137.57179495
2016-03-31 00:00:00+00:00,2188915.91051542
2016-04-01 00:00:00+00:00,2181489.10641936
2016-04-02 00:00:00+00:00,1758765.06294308
2016-04-03 00:00:00+00:00,1561627.97313436
2016-04-04 00:00:00+00:00,2132110.88507798
2016-04-05 00:00:00+00:00,2257744.57700312
2016-04-06 00:00:00+00:00,2397382.26260875
2016-04-07 00:00:00+00:00,2739799.39498317
2016-04-08 00:00:00+00:00,2728055.14345433
2016-04-09 00:00:00+00:00,2249002.6857777
2016-04-10 00:00:00+00:00,2005055.24206949
2016-04-11 00:00:00+00:00,2571238.48109363
2016-04-12 00:00:00+00:00,3495580.00077188
2016-04-13 00:00:00+00:00,3218812.19489477
2016-04-14 00:00:00+00:00,2964839.21267847
2016-04-15 00:00:00+00:00,3822217.79648834
2016-04-16 00:00:00+00:00,3051672.78756777
2016-04-17 00:00:00+00:00,2619262.39434023
2016-04-18 00:00:00+00:00,3962456.69354227
2016-04-19 00:00:00+00:00,3705997.50688857
2016-04-20 00:00:00+00:00,4077380.51886435
2016-04-21 00:00:00+00:00,5033188.76173016
2016-04-22 00:00:00+00:00,5290883.16457524
2016-04-23 00:00:00+00:00,3426251.69739954
2016-04-24 00:00:00+00:00,2223869.59472047
2016-04-25 00:00:00+00:00,2719385.88902636
2016-04-26 00:00:00+00:00,2770136.73431053
2016-04-27 00:00:00+00:00,2485051.22430106
2016-04-28 00:00:00+00:00,2696007.30991093
2016-04-29 00:00:00+00:00,2522444.2024728
2016-04-30 00:00:00+00:00,1899766.44961192
2016-05-01 00:00:00+00:00,1879509.59913172
2016-05-02 00:00:00+00:00,2450687.78288665
2016-05-03 00:00:00+00:00,2273860.03890545
2016-05-04 00:00:00+00:00,2276671.25020778
2016-05-05 00:00:00+00:00,2161621.79433209
2016-05-06 00:00:00+00:00,2321255.50011312
2016-05-07 00:00:00+00:00,1893689.3601491
2016-05-08 00:00:00+00:00,1623830.87948788
2016-05-09 00:00:00+00:00,2062306.88266356
2016-05-10 00:00:00+00:00,2211911.67398541
2016-05-11 00:00:00+00:00,2510174.68513659
2016-05-12 00:00:00+00:00,2295414.38032214
2016-05-13 00:00:00+00:00,2577781.01106013
2016-05-14 00:00:00+00:00,1910552.81003982
2016-05-15 00:00:00+00:00,2042797.05916131
2016-05-16 00:00:00+00:00,2688738.83398478
2016-05-17 00:00:00+00:00,2703819.91509472
2016-05-18 00:00:00+00:00,2250192.07043046
2016-05-19 00:00:00+00:00,2544431.12892336
2016-05-20 00:00:00+00:00,2134599.69177595
2016-05-21 00:00:00+00:00,1578456.14886437
2016-05-22 00:00:00+00:00,1512379.66885889
2016-05-23 00:00:00+00:00,2136312.56336803
2016-05-24 00:00:00+00:00,2514701.15828523
2016-05-25 00:00:00+00:00,3341037.90462699
2016-05-26 00:00:00+00:00,3584245.58541593
2016-05-27 00:00:00+00:00,4124114.20189379
2016-05-28 00:00:00+00:00,3665525.35247352
2016-05-29 00:00:00+00:00,2740859.08647322
2016-05-30 00:00:00+00:00,2248406.36842614
2016-05-31 00:00:00+00:00,2561419.97723386
2016-06-01 00:00:00+00:00,2351967.05419546
2016-06-02 00:00:00+00:00,2342608.49726503
2016-06-03 00:00:00+00:00,1938990.17388676
2016-06-04 00:00:00+00:00,1493595.27664076
2016-06-05 00:00:00+00:00,1831988.03548366
2016-06-06 00:00:00+00:00,1964198.1842534
2016-06-07 00:00:00+00:00,2122375.93883511
2016-06-08 00:00:00+00:00,2004179.70546409
2016-06-09 00:00:00+00:00,2095207.93460922
2016-06-10 00:00:00+00:00,2301811.95545437
2016-06-11 00:00:00+00:00,1894576.3445866
2016-06-12 00:00:00+00:00,2831538.69084227
2016-06-13 00:00:00+00:00,2757346.67011431
2016-06-14 00:00:00+00:00,2356791.52231669
2016-06-15 00:00:00+00:00,2299856.85704804
2016-06-16 00:00:00+00:00,2796295.7202941
2016-06-17 00:00:00+00:00,2774465.08796198
2016-06-18 00:00:00+00:00,2340086.59484691
2016-06-19 00:00:00+00:00,2011496.98884978
2016-06-20 00:00:00+00:00,2647568.48398107
2016-06-21 00:00:00+00:00,2849547.25253714
2016-06-22 00:00:00+00:00,2712263.67560064
2016-06-23 00:00:00+00:00,3159340.64339527
2016-06-24 00:00:00+00:00,2795725.67770019
2016-06-25 00:00:00+00:00,2121582.98353539
2016-06-26 00:00:00+00:00,1791420.03146528
2016-06-27 00:00:00+00:00,2170091.79897419
2016-06-28 00:00:00+00:00,1865761.06385133
2016-06-29 00:00:00+00:00,1988551.27082552
2016-06-30 00:00:00+00:00,2084880.76119618
2016-07-01 00:00:00+00:00,2011713.67178106
2016-07-02 00:00:00+00:00,2151502.29902411
2016-07-03 00:00:00+00:00,1737085.84009891
2016-07-04 00:00:00+00:00,2599568.95010456
2016-07-05 00:00:00+00:00,2054743.90302967
2016-07-06 00:00:00+00:00,2039637.04309725
2016-07-07 00:00:00+00:00,2830532.13542541
2016-07-08 00:00:00+00:00,2290691.94190389
2016-07-09 00:00:00+00:00,1891222.92486778
2016-07-10 00:00:00+00:00,1522989.68799839
2016-07-11 00:00:00+00:00,2224457.95194936
2016-07-12 00:00:00+00:00,2314128.38521403
2016-07-13 00:00:00+00:00,2253579.81889682
2016-07-14 00:00:00+00:00,2097269.92917887
2016-07-15 00:00:00+00:00,3349411.14443499
2016-07-16 00:00:00+00:00,1965918.49664543
2016-07-17 00:00:00+00:00,2055306.59991924
2016-07-18 00:00:00+00:00,2255407.84442382
2016-07-19 00:00:00+00:00,2539145.56392858
2016-07-20 00:00:00+00:00,2456917.48286132
2016-07-21 00:00:00+00:00,2207379.88049399
2016-07-22 00:00:00+00:00,2421306.20175058
2016-07-23 00:00:00+00:00,1834612.75600814
2016-07-24 00:00:00+00:00,1846664.91968394
2016-07-25 00:00:00+00:00,1927857.04675701
2016-07-26 00:00:00+00:00,2310580.41755708
2016-07-27 00:00:00+00:00,2515469.55689173
2016-07-28 00:00:00+00:00,2460612.9358153
2016-07-29 00:00:00+00:00,2139879.12046977
2016-07-30 00:00:00+00:00,1878531.69123546
2016-07-31 00:00:00+00:00,1858564.33696221
2016-08-01 00:00:00+00:00,1726830.89065966
2016-08-02 00:00:00+00:00,3522076.09522781
2016-08-03 00:00:00+00:00,2478092.16795296
2016-08-04 00:00:00+00:00,3004674.78012408
2016-08-05 00:00:00+00:00,2291567.35181081
2016-08-06 00:00:00+00:00,1516812.65860045
2016-08-07 00:00:00+00:00,1875748.716217
2016-08-08 00:00:00+00:00,1971245.14071842
2016-08-09 00:00:00+00:00,2222267.86115351
2016-08-10 00:00:00+00:00,2170929.49399166
2016-08-11 00:00:00+00:00,2254855.17260141
2016-08-12 00:00:00+00:00,1924492.13278677
2016-08-13 00:00:00+00:00,2049092.91864336
2016-08-14 00:00:00+00:00,1716569.43644686
2016-08-15 00:00:00+00:00,2077130.22974418
2016-08-16 00:00:00+00:00,2731958.30621631
2016-08-17 00:00:00+00:00,1999807.95612005
2016-08-18 00:00:00+00:00,2327792.80487518
2016-08-19 00:00:00+00:00,2377047.79111283
2016-08-20 00:00:00+00:00,2097223.39722782
2016-08-21 00:00:00+00:00,1338909.5767391
2016-08-22 00:00:00+00:00,1984740.6791983
2016-08-23 00:00:00+00:00,2090785.99723595
2016-08-24 00:00:00+00:00,2098712.58072258
2016-08-25 00:00:00+00:00,2132803.99048354
2016-08-26 00:00:00+00:00,2092780.60537505
2016-08-27 00:00:00+00:00,1464561.62205711
2016-08-28 00:00:00+00:00,1302221.63494112
2016-08-29 00:00:00+00:00,1714220.63370491
2016-08-30 00:00:00+00:00,1814694.81156346
2016-08-31 00:00:00+00:00,1777557.92231963
2016-09-01 00:00:00+00:00,1783678.09397104
2016-09-02 00:00:00+00:00,1595134.29340229
2016-09-03 00:00:00+00:00,1308424.92080702
2016-09-04 00:00:00+00:00,1160632.75421504
2016-09-05 00:00:00+00:00,1713681.50703508
2016-09-06 00:00:00+00:00,1600893.41987835
2016-09-07 00:00:00+00:00,1603741.19003796
2016-09-08 00:00:00+00:00,1626880.30093212
2016-09-09 00:00:00+00:00,1750922.90957102
2016-09-10 00:00:00+00:00,1478034.97617189
2016-09-11 00:00:00+00:00,1506619.98466324
2016-09-12 00:00:00+00:00,1672258.49155227
2016-09-13 00:00:00+00:00,1981907.52996849
2016-09-14 00:00:00+00:00,1897616.61809998
2016-09-15 00:00:00+00:00,1564540.18509611
2016-09-16 00:00:00+00:00,1880952.09103412
2016-09-17 00:00:00+00:00,1475509.56483543
2016-09-18 00:00:00+00:00,1626466.70879886
2016-09-19 00:00:00+00:00,2074708.00794685
2016-09-20 00:00:00+00:00,2268567.27211901
2016-09-21 00:00:00+00:00,1867494.60631729
2016-09-22 00:00:00+00:00,2326674.0280347
2016-09-23 00:00:00+00:00,2253377.47809898
2016-09-24 00:00:00+00:00,2019184.95092598
2016-09-25 00:00:00+00:00,1851826.56692238
2016-09-26 00:00:00+00:00,2278155.60187445
2016-09-27 00:00:00+00:00,1737650.31426221
2016-09-28 00:00:00+00:00,2545689.05698079
2016-09-29 00:00:00+00:00,1838851.92448833
2016-09-30 00:00:00+00:00,2464312.41000339
2016-10-01 00:00:00+00:00,1536124.18253851
2016-10-02 00:00:00+00:00,1420395.1808181
2016-10-03 00:00:00+00:00,1992727.40504124
2016-10-04 00:00:00+00:00,1906791.15251349
2016-10-05 00:00:00+00:00,2302843.29977647
2016-10-06 00:00:00+00:00,2291725.00663057
2016-10-07 00:00:00+00:00,2368166.59961457
2016-10-08 00:00:00+00:00,2376975.88288046
2016-10-09 00:00:00+00:00,2698212.13166017
2016-10-10 00:00:00+00:00,2585917.32208802
2016-10-11 00:00:00+00:00,2864039.24135101
2016-10-12 00:00:00+00:00,2691149.30440773
2016-10-13 00:00:00+00:00,2088161.19223908
2016-10-14 00:00:00+00:00,2021409.06019789
2016-10-15 00:00:00+00:00,3408105.66958182
2016-10-16 00:00:00+00:00,2461115.97557144
2016-10-17 00:00:00+00:00,1887070.93736659
2016-10-18 00:00:00+00:00,2509108.68066043
2016-10-19 00:00:00+00:00,1937925.86409969
2016-10-20 00:00:00+00:00,2465644.968719
2016-10-21 00:00:00+00:00,3172355.53479678
2016-10-22 00:00:00+00:00,1351493.2184269
2016-10-23 00:00:00+00:00,1877896.51694899
2016-10-24 00:00:00+00:00,3736942.23494067
2016-10-25 00:00:00+00:00,3108006.83436674
2016-10-26 00:00:00+00:00,2161155.1474722
2016-10-27 00:00:00+00:00,3492141.35920222
2016-10-28 00:00:00+00:00,1564832.96989642
2016-10-29 00:00:00+00:00,1503224.75170966
2016-10-30 00:00:00+00:00,1342234.97455331
2016-10-31 00:00:00+00:00,1806193.77652676
2016-11-01 00:00:00+00:00,1846449.78255955
2016-11-02 00:00:00+00:00,4781474.41264023
2016-11-03 00:00:00+00:00,6817502.78508207
2016-11-04 00:00:00+00:00,5890890.01915306
2016-11-05 00:00:00+00:00,5803605.83192715
2016-11-06 00:00:00+00:00,5398763.86749873
2016-11-07 00:00:00+00:00,4470465.95385469
2016-11-08 00:00:00+00:00,3497745.19994558
2016-11-09 00:00:00+00:00,2694658.10429461
2016-11-10 00:00:00+00:00,1759909.00427501
2016-11-11 00:00:00+00:00,1395606.56764894
2016-11-12 00:00:00+00:00,950069.93175984
2016-11-13 00:00:00+00:00,1119373.69876735
2016-11-14 00:00:00+00:00,1547251.34937591
2016-11-15 00:00:00+00:00,1759582.2338065
2016-11-16 00:00:00+00:00,1956468.28854499
2016-11-17 00:00:00+00:00,1604094.50628332
2016-11-18 00:00:00+00:00,1605921.95574594
2016-11-19 00:00:00+00:00,1119382.03027167
2016-11-20 00:00:00+00:00,1161609.41213045
2016-11-21 00:00:00+00:00,1560261.71993762
2016-11-22 00:00:00+00:00,1711822.46950454
2016-11-23 00:00:00+00:00,1723439.70294708
2016-11-24 00:00:00+00:00,1870554.8365703
2016-11-25 00:00:00+00:00,1465067.3963313
2016-11-26 00:00:00+00:00,1204193.18486174
2016-11-27 00:00:00+00:00,950718.26391209
2016-11-28 00:00:00+00:00,1514724.19163008
2016-11-29 00:00:00+00:00,1410084.88192302
2016-11-30 00:00:00+00:00,1366660.3885926
2016-12-01 00:00:00+00:00,1513280.75387222
2016-12-02 00:00:00+00:00,1784511.1801359
2016-12-03 00:00:00+00:00,1235161.95219588
2016-12-04 00:00:00+00:00,916341.42138662
2016-12-05 00:00:00+00:00,1721222.67250402
2016-12-06 00:00:00+00:00,1651414.71147095
2016-12-07 00:00:00+00:00,1547890.89333649
2016-12-08 00:00:00+00:00,1425236.29620903
2016-12-09 00:00:00+00:00,1526017.12753924
2016-12-10 00:00:00+00:00,1170744.74867142
2016-12-11 00:00:00+00:00,1060663.65452387
2016-12-12 00:00:00+00:00,1692640.2805042
2016-12-13 00:00:00+00:00,1566232.61036767
2016-12-14 00:00:00+00:00,1655833.79460135
2016-12-15 00:00:00+00:00,2047186.30565281
2016-12-16 00:00:00+00:00,1883877.69280813
2016-12-17 00:00:00+00:00,1321325.89500423
2016-12-18 00:00:00+00:00,1411672.89554392
2016-12-19 00:00:00+00:00,1841738.49161003
2016-12-20 00:00:00+00:00,1939201.3316321
2016-12-21 00:00:00+00:00,2851534.3441744
2016-12-22 00:00:00+00:00,2459189.60192818
2016-12-23 00:00:00+00:00,2633796.22254997
2016-12-24 00:00:00+00:00,1526634.41658269
2016-12-25 00:00:00+00:00,1094479.33657708
2016-12-26 00:00:00+00:00,1513037.04037673
2016-12-27 00:00:00+00:00,2242009.72892466
2016-12-28 00:00:00+00:00,2063689.69191721
2016-12-29 00:00:00+00:00,1781841.82843875
2016-12-30 00:00:00+00:00,2207636.67870298
2016-12-31 00:00:00+00:00,1379308.87090979
2017-01-01 00:00:00+00:00,1084340.88487883
2017-01-02 00:00:00+00:00,1573981.61537318
2017-01-03 00:00:00+00:00,1950525.35497193
2017-01-04 00:00:00+00:00,2482037.82084992
2017-01-05 00:00:00+00:00,2998215.1115476
2017-01-06 00:00:00+00:00,3100652.30632102
2017-01-07 00:00:00+00:00,2152944.55351852
2017-01-08 00:00:00+00:00,1679995.29932851
2017-01-09 00:00:00+00:00,2095379.05522492
2017-01-10 00:00:00+00:00,2359325.55048213
2017-01-11 00:00:00+00:00,3980330.05363409
2017-01-12 00:00:00+00:00,3521724.14320336
2017-01-13 00:00:00+00:00,2361739.55816023
2017-01-14 00:00:00+00:00,1500321.71960315
2017-01-15 00:00:00+00:00,1725125.55521011
2017-01-16 00:00:00+00:00,2087940.5458589
2017-01-17 00:00:00+00:00,2310740.48936348
2017-01-18 00:00:00+00:00,1935116.59199942
2017-01-19 00:00:00+00:00,2603895.11021261
2017-01-20 00:00:00+00:00,2588414.2228519
2017-01-21 00:00:00+00:00,1533463.23287317
2017-01-22 00:00:00+00:00,1135726.93181573
2017-01-23 00:00:00+00:00,1522815.6675436
2017-01-24 00:00:00+00:00,1956073.13571153
2017-01-25 00:00:00+00:00,1930677.63619008
2017-01-26 00:00:00+00:00,2113175.40297524
2017-01-27 00:00:00+00:00,1800256.17837771
2017-01-28 00:00:00+00:00,1249362.25322997
2017-01-29 00:00:00+00:00,1375857.61441293
2017-01-30 00:00:00+00:00,1462181.22228703
2017-01-31 00:00:00+00:00,1791768.77982267
2017-02-01 00:00:00+00:00,2078948.61654927
2017-02-02 00:00:00+00:00,1851685.66567972
2017-02-03 00:00:00+00:00,2438292.66080767
2017-02-04 00:00:00+00:00,2118864.57790251
2017-02-05 00:00:00+00:00,1800248.44228853
2017-02-06 00:00:00+00:00,1679402.41655712
