Time,utxo-value-spent-mean-btc-24h
2012-07-11 00:00:00+00:00,17.4793231267679
2012-07-12 00:00:00+00:00,27.1099587281629
2012-07-13 00:00:00+00:00,44.9625706614866
2012-07-14 00:00:00+00:00,52.5663151736181
2012-07-15 00:00:00+00:00,24.9438986614223
2012-07-16 00:00:00+00:00,30.7061375551208
2012-07-17 00:00:00+00:00,33.5410025323245
2012-07-18 00:00:00+00:00,21.9782320285156
2012-07-19 00:00:00+00:00,17.3857288852912
2012-07-20 00:00:00+00:00,20.9826779631567
2012-07-21 00:00:00+00:00,33.6414907445828
2012-07-22 00:00:00+00:00,25.7488845506179
2012-07-23 00:00:00+00:00,33.1914012416072
2012-07-24 00:00:00+00:00,29.8151376772729
2012-07-25 00:00:00+00:00,19.0100005341341
2012-07-26 00:00:00+00:00,36.7552274738572
2012-07-27 00:00:00+00:00,41.7301726386715
2012-07-28 00:00:00+00:00,26.3015137942978
2012-07-29 00:00:00+00:00,15.9750650166185
2012-07-30 00:00:00+00:00,12.9320485086569
2012-07-31 00:00:00+00:00,34.997508367535
2012-08-01 00:00:00+00:00,36.1510938195518
2012-08-02 00:00:00+00:00,26.1997507058028
2012-08-03 00:00:00+00:00,25.8941082105113
2012-08-04 00:00:00+00:00,23.456675628901
2012-08-05 00:00:00+00:00,30.6411440491195
2012-08-06 00:00:00+00:00,29.5793187399888
2012-08-07 00:00:00+00:00,36.0608474683543
2012-08-08 00:00:00+00:00,21.119089760848
2012-08-09 00:00:00+00:00,23.0315623337447
2012-08-10 00:00:00+00:00,31.2435585454426
2012-08-11 00:00:00+00:00,25.7165099478599
2012-08-12 00:00:00+00:00,24.9110115151481
2012-08-13 00:00:00+00:00,20.1497346562986
2012-08-14 00:00:00+00:00,21.8689856889724
2012-08-15 00:00:00+00:00,15.590470349592
2012-08-16 00:00:00+00:00,22.0795161922652
2012-08-17 00:00:00+00:00,33.4160884667438
2012-08-18 00:00:00+00:00,30.1131127240589
2012-08-19 00:00:00+00:00,66.8397449338107
2012-08-20 00:00:00+00:00,127.244310111582
2012-08-21 00:00:00+00:00,68.2753085068814
2012-08-22 00:00:00+00:00,105.304492488383
2012-08-23 00:00:00+00:00,130.059071383414
2012-08-24 00:00:00+00:00,182.985337303528
2012-08-25 00:00:00+00:00,69.2991822493647
2012-08-26 00:00:00+00:00,57.8626718961426
2012-08-27 00:00:00+00:00,97.6451969662211
2012-08-28 00:00:00+00:00,117.435949042275
2012-08-29 00:00:00+00:00,230.655738076523
2012-08-30 00:00:00+00:00,174.020514925075
2012-08-31 00:00:00+00:00,115.143603825303
2012-09-01 00:00:00+00:00,111.507532731032
2012-09-02 00:00:00+00:00,90.4814494660162
2012-09-03 00:00:00+00:00,48.2920315199997
2012-09-04 00:00:00+00:00,77.14744715697
2012-09-05 00:00:00+00:00,109.003455111587
2012-09-06 00:00:00+00:00,258.299973689741
2012-09-07 00:00:00+00:00,276.406558660133
2012-09-08 00:00:00+00:00,120.45581652934
2012-09-09 00:00:00+00:00,64.7878521536059
2012-09-10 00:00:00+00:00,281.64900689705
2012-09-11 00:00:00+00:00,267.804126424483
2012-09-12 00:00:00+00:00,193.863677717247
2012-09-13 00:00:00+00:00,368.005091534233
2012-09-14 00:00:00+00:00,238.545659439633
2012-09-15 00:00:00+00:00,126.319310057401
2012-09-16 00:00:00+00:00,228.864377797201
2012-09-17 00:00:00+00:00,256.526889015328
2012-09-18 00:00:00+00:00,197.127477488197
2012-09-19 00:00:00+00:00,481.117370855049
2012-09-20 00:00:00+00:00,267.155140149071
2012-09-21 00:00:00+00:00,405.46857745578
2012-09-22 00:00:00+00:00,275.590941259085
2012-09-23 00:00:00+00:00,133.420784568918
2012-09-24 00:00:00+00:00,132.316258111622
2012-09-25 00:00:00+00:00,39.1662031426492
2012-09-26 00:00:00+00:00,25.3174008154078
2012-09-27 00:00:00+00:00,23.6079085570102
2012-09-28 00:00:00+00:00,37.6282908696669
2012-09-29 00:00:00+00:00,24.2990567100575
2012-09-30 00:00:00+00:00,30.0289290606834
2012-10-01 00:00:00+00:00,28.6216597393954
2012-10-02 00:00:00+00:00,27.297539812216
2012-10-03 00:00:00+00:00,18.84472303549
2012-10-04 00:00:00+00:00,15.7641049715549
2012-10-05 00:00:00+00:00,35.3944960650896
2012-10-06 00:00:00+00:00,26.8298644541285
2012-10-07 00:00:00+00:00,23.0760287421027
2012-10-08 00:00:00+00:00,21.8528759387491
2012-10-09 00:00:00+00:00,17.6131910165325
2012-10-10 00:00:00+00:00,13.2666642879266
2012-10-11 00:00:00+00:00,21.3179105149869
2012-10-12 00:00:00+00:00,42.3767283678838
2012-10-13 00:00:00+00:00,37.6113365278704
2012-10-14 00:00:00+00:00,22.9938474856724
2012-10-15 00:00:00+00:00,12.5164046281987
2012-10-16 00:00:00+00:00,36.2085467905509
2012-10-17 00:00:00+00:00,45.1349866147598
2012-10-18 00:00:00+00:00,49.2200039685391
2012-10-19 00:00:00+00:00,44.3205618164177
2012-10-20 00:00:00+00:00,38.495635437659
2012-10-21 00:00:00+00:00,27.1398477446834
2012-10-22 00:00:00+00:00,25.6801653094401
2012-10-23 00:00:00+00:00,34.7728020596818
2012-10-24 00:00:00+00:00,26.7851200702258
2012-10-25 00:00:00+00:00,23.117553254832
2012-10-26 00:00:00+00:00,20.2384783473597
2012-10-27 00:00:00+00:00,44.2329720677343
2012-10-28 00:00:00+00:00,22.959570128388
2012-10-29 00:00:00+00:00,18.2217792023765
2012-10-30 00:00:00+00:00,64.294108085492
2012-10-31 00:00:00+00:00,60.6760982293665
2012-11-01 00:00:00+00:00,50.4519302388449
2012-11-02 00:00:00+00:00,14.2516497604981
2012-11-03 00:00:00+00:00,37.9898871912572
2012-11-04 00:00:00+00:00,40.9770530843643
2012-11-05 00:00:00+00:00,31.722957678402
2012-11-06 00:00:00+00:00,27.5258703391673
2012-11-07 00:00:00+00:00,23.6336198853994
2012-11-08 00:00:00+00:00,18.7080528604745
2012-11-09 00:00:00+00:00,15.7997497894725
2012-11-10 00:00:00+00:00,7.08186571695101
2012-11-11 00:00:00+00:00,8.65610027132691
2012-11-12 00:00:00+00:00,9.33037975665203
2012-11-13 00:00:00+00:00,14.6757393916982
2012-11-14 00:00:00+00:00,20.7162480432234
2012-11-15 00:00:00+00:00,34.523306931435
2012-11-16 00:00:00+00:00,43.49859627041
2012-11-17 00:00:00+00:00,36.4033192888068
2012-11-18 00:00:00+00:00,28.1724479509155
2012-11-19 00:00:00+00:00,17.5781881634167
2012-11-20 00:00:00+00:00,20.1322160697572
2012-11-21 00:00:00+00:00,10.3529894332246
2012-11-22 00:00:00+00:00,21.5374994435208
2012-11-23 00:00:00+00:00,14.9216761215846
2012-11-24 00:00:00+00:00,18.5761369152107
2012-11-25 00:00:00+00:00,9.9240687352213
2012-11-26 00:00:00+00:00,14.2268907697567
2012-11-27 00:00:00+00:00,22.7415637279845
2012-11-28 00:00:00+00:00,23.4232628104034
2012-11-29 00:00:00+00:00,14.7071843893233
2012-11-30 00:00:00+00:00,12.7232714259902
2012-12-01 00:00:00+00:00,8.73854626909387
2012-12-02 00:00:00+00:00,22.2360791536229
2012-12-03 00:00:00+00:00,35.4367173206323
2012-12-04 00:00:00+00:00,34.301223660363
2012-12-05 00:00:00+00:00,36.1939565763416
2012-12-06 00:00:00+00:00,39.0842246212694
2012-12-07 00:00:00+00:00,30.8038139356469
2012-12-08 00:00:00+00:00,14.9633654829256
2012-12-09 00:00:00+00:00,20.1053405355267
2012-12-10 00:00:00+00:00,13.1200918190315
2012-12-11 00:00:00+00:00,20.673871233269
2012-12-12 00:00:00+00:00,44.5391535523735
2012-12-13 00:00:00+00:00,40.0110783619034
2012-12-14 00:00:00+00:00,34.9482270974596
2012-12-15 00:00:00+00:00,24.5400501351063
2012-12-16 00:00:00+00:00,23.8500849593817
2012-12-17 00:00:00+00:00,21.9007960892665
2012-12-18 00:00:00+00:00,22.3707763785165
2012-12-19 00:00:00+00:00,12.4209812823175
2012-12-20 00:00:00+00:00,12.0825404283894
2012-12-21 00:00:00+00:00,18.1499827050816
2012-12-22 00:00:00+00:00,14.123978927936
2012-12-23 00:00:00+00:00,11.330271866837
2012-12-24 00:00:00+00:00,12.5684106470755
2012-12-25 00:00:00+00:00,10.4544180413071
2012-12-26 00:00:00+00:00,7.23695667131484
2012-12-27 00:00:00+00:00,8.44095378390939
2012-12-28 00:00:00+00:00,10.7925135180693
2012-12-29 00:00:00+00:00,11.6591530475475
2012-12-30 00:00:00+00:00,8.61934492165762
2012-12-31 00:00:00+00:00,21.0775458019714
2013-01-01 00:00:00+00:00,22.2984196973747
2013-01-02 00:00:00+00:00,24.1554028080172
2013-01-03 00:00:00+00:00,21.3746302146625
2013-01-04 00:00:00+00:00,22.9481052652012
2013-01-05 00:00:00+00:00,27.2321969447377
2013-01-06 00:00:00+00:00,16.336361257059
2013-01-07 00:00:00+00:00,18.0359879325144
2013-01-08 00:00:00+00:00,22.4760843911485
2013-01-09 00:00:00+00:00,18.9384530050777
2013-01-10 00:00:00+00:00,11.7427202505119
2013-01-11 00:00:00+00:00,12.9226492797946
2013-01-12 00:00:00+00:00,10.5132634094907
2013-01-13 00:00:00+00:00,8.55977402373762
2013-01-14 00:00:00+00:00,11.7472000403994
2013-01-15 00:00:00+00:00,23.4133933439535
2013-01-16 00:00:00+00:00,19.9690712034795
2013-01-17 00:00:00+00:00,17.2189141435692
2013-01-18 00:00:00+00:00,15.6199574878879
2013-01-19 00:00:00+00:00,13.3900451677614
2013-01-20 00:00:00+00:00,14.0006174696466
2013-01-21 00:00:00+00:00,13.1780046951532
2013-01-22 00:00:00+00:00,14.6612369094956
2013-01-23 00:00:00+00:00,23.4274357038982
2013-01-24 00:00:00+00:00,14.1765462312265
2013-01-25 00:00:00+00:00,14.7669230205442
2013-01-26 00:00:00+00:00,11.9963816638353
2013-01-27 00:00:00+00:00,12.8982453577335
2013-01-28 00:00:00+00:00,14.5022872655865
2013-01-29 00:00:00+00:00,20.7108048395466
2013-01-30 00:00:00+00:00,29.3313423836616
2013-01-31 00:00:00+00:00,14.1455713522134
2013-02-01 00:00:00+00:00,14.7275540759681
2013-02-02 00:00:00+00:00,11.7858222693273
2013-02-03 00:00:00+00:00,10.5823612068216
2013-02-04 00:00:00+00:00,16.8684059948617
2013-02-05 00:00:00+00:00,18.0530241184759
2013-02-06 00:00:00+00:00,21.1077390680085
2013-02-07 00:00:00+00:00,13.5386724566021
2013-02-08 00:00:00+00:00,17.1586606066722
2013-02-09 00:00:00+00:00,15.1310056186251
2013-02-10 00:00:00+00:00,11.7163190678239
2013-02-11 00:00:00+00:00,10.6799056715996
2013-02-12 00:00:00+00:00,10.0347277194734
2013-02-13 00:00:00+00:00,9.51478960900902
2013-02-14 00:00:00+00:00,13.303301096058
2013-02-15 00:00:00+00:00,10.4624560361087
2013-02-16 00:00:00+00:00,11.5560555709379
2013-02-17 00:00:00+00:00,10.298830575272
2013-02-18 00:00:00+00:00,11.3878986672859
2013-02-19 00:00:00+00:00,12.1136860929015
2013-02-20 00:00:00+00:00,8.81250454446012
2013-02-21 00:00:00+00:00,8.92909706742869
2013-02-22 00:00:00+00:00,11.878678590284
2013-02-23 00:00:00+00:00,10.242322456871
2013-02-24 00:00:00+00:00,14.6373754852014
2013-02-25 00:00:00+00:00,13.1165919183521
2013-02-26 00:00:00+00:00,12.010188404187
2013-02-27 00:00:00+00:00,11.7164575809862
2013-02-28 00:00:00+00:00,10.9451643358702
2013-03-01 00:00:00+00:00,11.793052388309
2013-03-02 00:00:00+00:00,12.2488272109835
2013-03-03 00:00:00+00:00,7.89113369373025
2013-03-04 00:00:00+00:00,7.08132277587957
2013-03-05 00:00:00+00:00,15.1874906585195
2013-03-06 00:00:00+00:00,16.2135503909956
2013-03-07 00:00:00+00:00,10.8127999666989
2013-03-08 00:00:00+00:00,9.95778866157544
2013-03-09 00:00:00+00:00,8.19176575450856
2013-03-10 00:00:00+00:00,7.88260273196824
2013-03-11 00:00:00+00:00,7.69138125265525
2013-03-12 00:00:00+00:00,12.9249317027532
2013-03-13 00:00:00+00:00,12.2160841574968
2013-03-14 00:00:00+00:00,9.11265925189286
2013-03-15 00:00:00+00:00,39.2491251582578
2013-03-16 00:00:00+00:00,28.6750719263897
2013-03-17 00:00:00+00:00,11.3938514570378
2013-03-18 00:00:00+00:00,39.333886852019
2013-03-19 00:00:00+00:00,18.2023115008716
2013-03-20 00:00:00+00:00,18.2864267448639
2013-03-21 00:00:00+00:00,15.5179441069691
2013-03-22 00:00:00+00:00,10.7668687625005
2013-03-23 00:00:00+00:00,11.2152889465492
2013-03-24 00:00:00+00:00,8.66182471748524
2013-03-25 00:00:00+00:00,13.5045655840976
2013-03-26 00:00:00+00:00,16.1693925778943
2013-03-27 00:00:00+00:00,23.4379187054812
2013-03-28 00:00:00+00:00,11.8502995396681
2013-03-29 00:00:00+00:00,10.0162877212557
2013-03-30 00:00:00+00:00,11.6824714196278
2013-03-31 00:00:00+00:00,12.9110576754471
2013-04-01 00:00:00+00:00,11.2070368232625
2013-04-02 00:00:00+00:00,17.5897976779796
2013-04-03 00:00:00+00:00,15.9182612081512
2013-04-04 00:00:00+00:00,14.3951704819717
2013-04-05 00:00:00+00:00,14.7323541021073
2013-04-06 00:00:00+00:00,11.4857419518478
2013-04-07 00:00:00+00:00,7.30271163944181
2013-04-08 00:00:00+00:00,11.180263015414
2013-04-09 00:00:00+00:00,13.9190498779941
2013-04-10 00:00:00+00:00,18.8355358629752
2013-04-11 00:00:00+00:00,14.6570775434835
2013-04-12 00:00:00+00:00,13.3719531562243
2013-04-13 00:00:00+00:00,11.6635191803396
2013-04-14 00:00:00+00:00,6.66467568518286
2013-04-15 00:00:00+00:00,8.74816204400222
2013-04-16 00:00:00+00:00,11.8188196702284
2013-04-17 00:00:00+00:00,13.4100870143795
2013-04-18 00:00:00+00:00,58.5349914965317
2013-04-19 00:00:00+00:00,13.8873275159141
2013-04-20 00:00:00+00:00,9.67665445027054
2013-04-21 00:00:00+00:00,9.76521998683061
2013-04-22 00:00:00+00:00,16.3577771099811
2013-04-23 00:00:00+00:00,11.5178167883375
2013-04-24 00:00:00+00:00,13.5622222000339
2013-04-25 00:00:00+00:00,11.6353266704249
2013-04-26 00:00:00+00:00,9.51665491504976
2013-04-27 00:00:00+00:00,8.14673312130583
2013-04-28 00:00:00+00:00,6.27290151796868
2013-04-29 00:00:00+00:00,16.1388365969944
2013-04-30 00:00:00+00:00,7.8920790788856
2013-05-01 00:00:00+00:00,11.3673119206021
2013-05-02 00:00:00+00:00,7.44857518974032
2013-05-03 00:00:00+00:00,6.95704312057181
2013-05-04 00:00:00+00:00,4.49110552677914
2013-05-05 00:00:00+00:00,5.47597638712606
2013-05-06 00:00:00+00:00,6.8442871749286
2013-05-07 00:00:00+00:00,7.55738462092454
2013-05-08 00:00:00+00:00,7.23097877506193
2013-05-09 00:00:00+00:00,4.81803889348439
2013-05-10 00:00:00+00:00,6.10250078132518
2013-05-11 00:00:00+00:00,4.10997163819341
2013-05-12 00:00:00+00:00,3.94763758405188
2013-05-13 00:00:00+00:00,8.31343968507412
2013-05-14 00:00:00+00:00,5.42186006045147
2013-05-15 00:00:00+00:00,5.2514098612776
2013-05-16 00:00:00+00:00,5.40122948270386
2013-05-17 00:00:00+00:00,6.45085057857882
2013-05-18 00:00:00+00:00,6.25544901593966
2013-05-19 00:00:00+00:00,4.07048646197339
2013-05-20 00:00:00+00:00,5.08254955835967
2013-05-21 00:00:00+00:00,5.50107813566921
2013-05-22 00:00:00+00:00,6.39865136600483
2013-05-23 00:00:00+00:00,5.30917673993015
2013-05-24 00:00:00+00:00,5.95091826717254
2013-05-25 00:00:00+00:00,6.28196026187689
2013-05-26 00:00:00+00:00,3.72404440604916
2013-05-27 00:00:00+00:00,5.42318109391422
2013-05-28 00:00:00+00:00,5.57269546704173
2013-05-29 00:00:00+00:00,6.23909823018269
2013-05-30 00:00:00+00:00,4.77283722406369
2013-05-31 00:00:00+00:00,5.56733118860305
2013-06-01 00:00:00+00:00,3.82258591782732
2013-06-02 00:00:00+00:00,3.74250743925853
2013-06-03 00:00:00+00:00,6.01307337500368
2013-06-04 00:00:00+00:00,5.00683771258258
2013-06-05 00:00:00+00:00,5.37312217136953
2013-06-06 00:00:00+00:00,6.08827588415817
2013-06-07 00:00:00+00:00,5.66685945937022
2013-06-08 00:00:00+00:00,3.71950819064862
2013-06-09 00:00:00+00:00,6.59020511641027
2013-06-10 00:00:00+00:00,4.94673839559382
2013-06-11 00:00:00+00:00,5.72009411704855
2013-06-12 00:00:00+00:00,5.47756001656869
2013-06-13 00:00:00+00:00,6.33185904558701
2013-06-14 00:00:00+00:00,6.36100032933133
2013-06-15 00:00:00+00:00,5.08450505096615
2013-06-16 00:00:00+00:00,5.47994565111925
2013-06-17 00:00:00+00:00,5.86779520673092
2013-06-18 00:00:00+00:00,6.36197620849417
2013-06-19 00:00:00+00:00,5.59159914675972
2013-06-20 00:00:00+00:00,6.15019962798657
2013-06-21 00:00:00+00:00,6.6485722024319
2013-06-22 00:00:00+00:00,4.38542422851292
2013-06-23 00:00:00+00:00,3.96346555670068
2013-06-24 00:00:00+00:00,6.25344791189328
2013-06-25 00:00:00+00:00,7.41041366260719
2013-06-26 00:00:00+00:00,6.24746366603868
2013-06-27 00:00:00+00:00,5.53569178966238
2013-06-28 00:00:00+00:00,6.00433211303072
2013-06-29 00:00:00+00:00,6.32423738063855
2013-06-30 00:00:00+00:00,6.05149135663154
2013-07-01 00:00:00+00:00,10.1543712846562
2013-07-02 00:00:00+00:00,8.47934683669906
2013-07-03 00:00:00+00:00,10.8227050239893
2013-07-04 00:00:00+00:00,11.0190547538826
2013-07-05 00:00:00+00:00,13.434370802342
2013-07-06 00:00:00+00:00,9.06653863592842
2013-07-07 00:00:00+00:00,9.52682087332958
2013-07-08 00:00:00+00:00,9.59197202312643
2013-07-09 00:00:00+00:00,12.6290609278091
2013-07-10 00:00:00+00:00,12.7840910926726
2013-07-11 00:00:00+00:00,11.1723986661798
2013-07-12 00:00:00+00:00,9.26044852393064
2013-07-13 00:00:00+00:00,10.120118974262
2013-07-14 00:00:00+00:00,7.3167145249235
2013-07-15 00:00:00+00:00,8.49072955836161
2013-07-16 00:00:00+00:00,11.0298868058106
2013-07-17 00:00:00+00:00,12.2384633663239
2013-07-18 00:00:00+00:00,11.1366009530515
2013-07-19 00:00:00+00:00,10.4146614466922
2013-07-20 00:00:00+00:00,6.6981041237118
2013-07-21 00:00:00+00:00,6.2488578506555
2013-07-22 00:00:00+00:00,10.4434257743261
2013-07-23 00:00:00+00:00,12.1351434503864
2013-07-24 00:00:00+00:00,9.62221839143096
2013-07-25 00:00:00+00:00,8.16187960388483
2013-07-26 00:00:00+00:00,9.4252990946061
2013-07-27 00:00:00+00:00,5.55181009435784
2013-07-28 00:00:00+00:00,7.35714074873386
2013-07-29 00:00:00+00:00,7.79501850186073
2013-07-30 00:00:00+00:00,10.5501931538609
2013-07-31 00:00:00+00:00,7.41792146733679
2013-08-01 00:00:00+00:00,10.3589335887704
2013-08-02 00:00:00+00:00,8.23371098784548
2013-08-03 00:00:00+00:00,6.48234781467399
2013-08-04 00:00:00+00:00,5.06429461729913
2013-08-05 00:00:00+00:00,7.63512001477655
2013-08-06 00:00:00+00:00,6.48536715766706
2013-08-07 00:00:00+00:00,6.69014093004105
2013-08-08 00:00:00+00:00,5.7083546498683
2013-08-09 00:00:00+00:00,5.80081805484956
2013-08-10 00:00:00+00:00,4.52408174140925
2013-08-11 00:00:00+00:00,4.9694120809067
2013-08-12 00:00:00+00:00,5.72893179012538
2013-08-13 00:00:00+00:00,10.1937064867077
2013-08-14 00:00:00+00:00,11.0965056554408
2013-08-15 00:00:00+00:00,6.17303183339307
2013-08-16 00:00:00+00:00,7.08716148050126
2013-08-17 00:00:00+00:00,8.36924589941009
2013-08-18 00:00:00+00:00,6.42178825401893
2013-08-19 00:00:00+00:00,7.29517642069575
2013-08-20 00:00:00+00:00,6.91050216070786
2013-08-21 00:00:00+00:00,9.62141903264676
2013-08-22 00:00:00+00:00,5.87941903665037
2013-08-23 00:00:00+00:00,6.37408142462042
2013-08-24 00:00:00+00:00,4.81517384006699
2013-08-25 00:00:00+00:00,5.08419360124661
2013-08-26 00:00:00+00:00,5.76679447930524
2013-08-27 00:00:00+00:00,6.12402960213119
2013-08-28 00:00:00+00:00,5.64653744119183
2013-08-29 00:00:00+00:00,21.5918912402326
2013-08-30 00:00:00+00:00,5.95122034290102
2013-08-31 00:00:00+00:00,8.39926674723352
2013-09-01 00:00:00+00:00,8.06484617506438
2013-09-02 00:00:00+00:00,7.35342295453231
2013-09-03 00:00:00+00:00,7.58721839301757
2013-09-04 00:00:00+00:00,7.71616233927856
2013-09-05 00:00:00+00:00,7.09546961444623
2013-09-06 00:00:00+00:00,5.27894071205628
2013-09-07 00:00:00+00:00,5.65974293335822
2013-09-08 00:00:00+00:00,3.88387845623393
2013-09-09 00:00:00+00:00,8.40779189449495
2013-09-10 00:00:00+00:00,5.45204301743275
2013-09-11 00:00:00+00:00,7.98213276463855
2013-09-12 00:00:00+00:00,5.85980451532548
2013-09-13 00:00:00+00:00,6.54900993959196
2013-09-14 00:00:00+00:00,5.93336840925104
2013-09-15 00:00:00+00:00,3.13697585567083
2013-09-16 00:00:00+00:00,5.40034245445678
2013-09-17 00:00:00+00:00,4.26370294490978
2013-09-18 00:00:00+00:00,6.0183298083498
2013-09-19 00:00:00+00:00,6.58387553188913
2013-09-20 00:00:00+00:00,5.7588696857717
2013-09-21 00:00:00+00:00,3.89551549975205
2013-09-22 00:00:00+00:00,4.39228961816927
2013-09-23 00:00:00+00:00,7.03786504775011
2013-09-24 00:00:00+00:00,6.9628450197169
2013-09-25 00:00:00+00:00,7.04360044598563
2013-09-26 00:00:00+00:00,5.75334089175655
2013-09-27 00:00:00+00:00,6.43865127527373
2013-09-28 00:00:00+00:00,5.4545311048661
2013-09-29 00:00:00+00:00,5.82251180961157
2013-09-30 00:00:00+00:00,7.87701460763696
2013-10-01 00:00:00+00:00,8.68104371056397
2013-10-02 00:00:00+00:00,7.69794230276955
2013-10-03 00:00:00+00:00,6.54590232039619
2013-10-04 00:00:00+00:00,7.18314324184719
2013-10-05 00:00:00+00:00,4.39626900093541
2013-10-06 00:00:00+00:00,4.10370274833139
2013-10-07 00:00:00+00:00,6.1162691269031
2013-10-08 00:00:00+00:00,7.36133517080738
2013-10-09 00:00:00+00:00,7.82348725466651
2013-10-10 00:00:00+00:00,5.90940817433634
2013-10-11 00:00:00+00:00,7.26144183356586
2013-10-12 00:00:00+00:00,6.2473303667222
2013-10-13 00:00:00+00:00,5.51158019718
2013-10-14 00:00:00+00:00,6.60087468271941
2013-10-15 00:00:00+00:00,7.21821065787212
2013-10-16 00:00:00+00:00,8.53996674033849
2013-10-17 00:00:00+00:00,7.79351271560256
2013-10-18 00:00:00+00:00,6.97229816260391
2013-10-19 00:00:00+00:00,6.97814076557462
2013-10-20 00:00:00+00:00,6.16605898807346
2013-10-21 00:00:00+00:00,7.3596382348306
2013-10-22 00:00:00+00:00,7.4932993934777
2013-10-23 00:00:00+00:00,7.36042427599779
2013-10-24 00:00:00+00:00,6.02334845133129
2013-10-25 00:00:00+00:00,19.1712190859996
2013-10-26 00:00:00+00:00,6.03276711672302
2013-10-27 00:00:00+00:00,4.98484457286415
2013-10-28 00:00:00+00:00,5.518219159015
2013-10-29 00:00:00+00:00,14.8247246144007
2013-10-30 00:00:00+00:00,5.98482538479205
2013-10-31 00:00:00+00:00,4.83664257557106
2013-11-01 00:00:00+00:00,5.85345059049122
2013-11-02 00:00:00+00:00,6.15360715374765
2013-11-03 00:00:00+00:00,5.90143537653893
2013-11-04 00:00:00+00:00,8.43968158872511
2013-11-05 00:00:00+00:00,8.23767229391368
2013-11-06 00:00:00+00:00,6.00585849231608
2013-11-07 00:00:00+00:00,7.70485521869431
2013-11-08 00:00:00+00:00,7.03208673233846
2013-11-09 00:00:00+00:00,6.13563584122437
2013-11-10 00:00:00+00:00,5.51241228466986
2013-11-11 00:00:00+00:00,5.34978804976981
2013-11-12 00:00:00+00:00,8.02865223468098
2013-11-13 00:00:00+00:00,8.31408129439478
2013-11-14 00:00:00+00:00,7.0430472371677
2013-11-15 00:00:00+00:00,18.28931756381
2013-11-16 00:00:00+00:00,13.7446708783502
2013-11-17 00:00:00+00:00,9.03023956268995
2013-11-18 00:00:00+00:00,10.8574919291215
2013-11-19 00:00:00+00:00,8.94741415199562
2013-11-20 00:00:00+00:00,9.03654882197693
2013-11-21 00:00:00+00:00,10.3242243014695
2013-11-22 00:00:00+00:00,12.5363140079642
2013-11-23 00:00:00+00:00,8.85413340964255
2013-11-24 00:00:00+00:00,9.91647742590757
2013-11-25 00:00:00+00:00,9.05939172937375
2013-11-26 00:00:00+00:00,20.6609361681418
2013-11-27 00:00:00+00:00,14.7096481773197
2013-11-28 00:00:00+00:00,15.5703753624859
2013-11-29 00:00:00+00:00,12.1911495240714
2013-11-30 00:00:00+00:00,10.9596595838772
2013-12-01 00:00:00+00:00,8.12545268898767
2013-12-02 00:00:00+00:00,7.90356646863106
2013-12-03 00:00:00+00:00,6.62629956856386
2013-12-04 00:00:00+00:00,6.9238911897232
2013-12-05 00:00:00+00:00,7.86059391657761
2013-12-06 00:00:00+00:00,6.89447678354425
2013-12-07 00:00:00+00:00,15.200697023655
2013-12-08 00:00:00+00:00,10.8060155771464
2013-12-09 00:00:00+00:00,8.41738408713379
2013-12-10 00:00:00+00:00,4.58199767638162
2013-12-11 00:00:00+00:00,7.12252897553935
2013-12-12 00:00:00+00:00,6.83045201481636
2013-12-13 00:00:00+00:00,6.1324671398527
2013-12-14 00:00:00+00:00,3.65944184016654
2013-12-15 00:00:00+00:00,2.99291602570996
2013-12-16 00:00:00+00:00,11.9091214810982
2013-12-17 00:00:00+00:00,9.48979022029389
2013-12-18 00:00:00+00:00,9.9317676929076
2013-12-19 00:00:00+00:00,8.39017007340996
2013-12-20 00:00:00+00:00,5.78576432182255
2013-12-21 00:00:00+00:00,7.22899829393132
2013-12-22 00:00:00+00:00,6.86003413999405
2013-12-23 00:00:00+00:00,5.32852547362973
2013-12-24 00:00:00+00:00,6.50744967999386
2013-12-25 00:00:00+00:00,6.44444266187643
2013-12-26 00:00:00+00:00,4.2077995039239
2013-12-27 00:00:00+00:00,4.67727417272588
2013-12-28 00:00:00+00:00,4.65187613587073
2013-12-29 00:00:00+00:00,5.62175635701385
2013-12-30 00:00:00+00:00,5.61761440413533
2013-12-31 00:00:00+00:00,3.88193014565592
2014-01-01 00:00:00+00:00,5.23688265959127
2014-01-02 00:00:00+00:00,5.0542946218005
2014-01-03 00:00:00+00:00,5.78248647722601
2014-01-04 00:00:00+00:00,4.97641000336121
2014-01-05 00:00:00+00:00,5.87011918241784
2014-01-06 00:00:00+00:00,5.34329609928585
2014-01-07 00:00:00+00:00,6.09572930322881
2014-01-08 00:00:00+00:00,5.49001468810931
2014-01-09 00:00:00+00:00,4.21087935832294
2014-01-10 00:00:00+00:00,4.29170360021595
2014-01-11 00:00:00+00:00,2.94020117268147
2014-01-12 00:00:00+00:00,3.29752601346646
2014-01-13 00:00:00+00:00,4.00183260103304
2014-01-14 00:00:00+00:00,5.42402653148427
2014-01-15 00:00:00+00:00,4.22466836238203
2014-01-16 00:00:00+00:00,4.17789543078911
2014-01-17 00:00:00+00:00,3.1025732352275
2014-01-18 00:00:00+00:00,2.93459156196159
2014-01-19 00:00:00+00:00,4.83312399368629
2014-01-20 00:00:00+00:00,4.47647249464463
2014-01-21 00:00:00+00:00,3.46595664389728
2014-01-22 00:00:00+00:00,3.08362055242047
