Time,receiving-addresses-btc-24h
2012-12-02 00:00:00+00:00,21473
2012-12-03 00:00:00+00:00,23636
2012-12-04 00:00:00+00:00,28462
2012-12-05 00:00:00+00:00,31094
2012-12-06 00:00:00+00:00,30573
2012-12-07 00:00:00+00:00,29777
2012-12-08 00:00:00+00:00,29499
2012-12-09 00:00:00+00:00,28119
2012-12-10 00:00:00+00:00,25914
2012-12-11 00:00:00+00:00,28748
2012-12-12 00:00:00+00:00,31205
2012-12-13 00:00:00+00:00,34475
2012-12-14 00:00:00+00:00,31972
2012-12-15 00:00:00+00:00,27533
2012-12-16 00:00:00+00:00,28438
2012-12-17 00:00:00+00:00,33083
2012-12-18 00:00:00+00:00,38977
2012-12-19 00:00:00+00:00,33781
2012-12-20 00:00:00+00:00,29673
2012-12-21 00:00:00+00:00,35071
2012-12-22 00:00:00+00:00,43715
2012-12-23 00:00:00+00:00,29486
2012-12-24 00:00:00+00:00,28319
2012-12-25 00:00:00+00:00,24397
2012-12-26 00:00:00+00:00,24504
2012-12-27 00:00:00+00:00,27439
2012-12-28 00:00:00+00:00,33001
2012-12-29 00:00:00+00:00,29066
2012-12-30 00:00:00+00:00,36669
2012-12-31 00:00:00+00:00,27244
2013-01-01 00:00:00+00:00,28307
2013-01-02 00:00:00+00:00,34064
2013-01-03 00:00:00+00:00,39746
2013-01-04 00:00:00+00:00,36674
2013-01-05 00:00:00+00:00,41608
2013-01-06 00:00:00+00:00,32108
2013-01-07 00:00:00+00:00,38977
2013-01-08 00:00:00+00:00,38229
2013-01-09 00:00:00+00:00,40597
2013-01-10 00:00:00+00:00,44442
2013-01-11 00:00:00+00:00,46892
2013-01-12 00:00:00+00:00,36746
2013-01-13 00:00:00+00:00,40336
2013-01-14 00:00:00+00:00,33520
2013-01-15 00:00:00+00:00,46187
2013-01-16 00:00:00+00:00,45521
2013-01-17 00:00:00+00:00,42665
2013-01-18 00:00:00+00:00,42970
2013-01-19 00:00:00+00:00,37377
2013-01-20 00:00:00+00:00,34867
2013-01-21 00:00:00+00:00,33161
2013-01-22 00:00:00+00:00,37718
2013-01-23 00:00:00+00:00,36348
2013-01-24 00:00:00+00:00,39585
2013-01-25 00:00:00+00:00,38908
2013-01-26 00:00:00+00:00,40745
2013-01-27 00:00:00+00:00,40581
2013-01-28 00:00:00+00:00,41663
2013-01-29 00:00:00+00:00,40757
2013-01-30 00:00:00+00:00,34421
2013-01-31 00:00:00+00:00,37070
2013-02-01 00:00:00+00:00,49496
2013-02-02 00:00:00+00:00,42740
2013-02-03 00:00:00+00:00,43031
2013-02-04 00:00:00+00:00,42539
2013-02-05 00:00:00+00:00,47178
2013-02-06 00:00:00+00:00,40961
2013-02-07 00:00:00+00:00,44354
2013-02-08 00:00:00+00:00,44716
2013-02-09 00:00:00+00:00,42295
2013-02-10 00:00:00+00:00,44743
2013-02-11 00:00:00+00:00,39406
2013-02-12 00:00:00+00:00,40689
2013-02-13 00:00:00+00:00,40384
2013-02-14 00:00:00+00:00,38550
2013-02-15 00:00:00+00:00,38418
2013-02-16 00:00:00+00:00,37750
2013-02-17 00:00:00+00:00,36623
2013-02-18 00:00:00+00:00,38178
2013-02-19 00:00:00+00:00,39535
2013-02-20 00:00:00+00:00,39651
2013-02-21 00:00:00+00:00,41037
2013-02-22 00:00:00+00:00,43631
2013-02-23 00:00:00+00:00,41541
2013-02-24 00:00:00+00:00,41976
2013-02-25 00:00:00+00:00,43897
2013-02-26 00:00:00+00:00,46405
2013-02-27 00:00:00+00:00,42555
2013-02-28 00:00:00+00:00,46020
2013-03-01 00:00:00+00:00,49272
2013-03-02 00:00:00+00:00,37839
2013-03-03 00:00:00+00:00,35721
2013-03-04 00:00:00+00:00,41888
2013-03-05 00:00:00+00:00,45734
2013-03-06 00:00:00+00:00,53267
2013-03-07 00:00:00+00:00,50726
2013-03-08 00:00:00+00:00,45816
2013-03-09 00:00:00+00:00,41077
2013-03-10 00:00:00+00:00,46192
2013-03-11 00:00:00+00:00,40815
2013-03-12 00:00:00+00:00,44535
2013-03-13 00:00:00+00:00,51478
2013-03-14 00:00:00+00:00,47382
2013-03-15 00:00:00+00:00,51468
2013-03-16 00:00:00+00:00,40091
2013-03-17 00:00:00+00:00,40860
2013-03-18 00:00:00+00:00,46035
2013-03-19 00:00:00+00:00,52174
2013-03-20 00:00:00+00:00,49486
2013-03-21 00:00:00+00:00,51771
2013-03-22 00:00:00+00:00,57937
2013-03-23 00:00:00+00:00,49902
2013-03-24 00:00:00+00:00,57148
2013-03-25 00:00:00+00:00,52328
2013-03-26 00:00:00+00:00,58181
2013-03-27 00:00:00+00:00,58188
2013-03-28 00:00:00+00:00,66136
2013-03-29 00:00:00+00:00,66434
2013-03-30 00:00:00+00:00,60630
2013-03-31 00:00:00+00:00,48274
2013-04-01 00:00:00+00:00,57803
2013-04-02 00:00:00+00:00,72456
2013-04-03 00:00:00+00:00,86992
2013-04-04 00:00:00+00:00,86137
2013-04-05 00:00:00+00:00,83870
2013-04-06 00:00:00+00:00,63479
2013-04-07 00:00:00+00:00,62521
2013-04-08 00:00:00+00:00,93936
2013-04-09 00:00:00+00:00,90586
2013-04-10 00:00:00+00:00,106176
2013-04-11 00:00:00+00:00,96127
2013-04-12 00:00:00+00:00,80882
2013-04-13 00:00:00+00:00,67782
2013-04-14 00:00:00+00:00,57299
2013-04-15 00:00:00+00:00,83756
2013-04-16 00:00:00+00:00,81170
2013-04-17 00:00:00+00:00,86209
2013-04-18 00:00:00+00:00,65816
2013-04-19 00:00:00+00:00,86003
2013-04-20 00:00:00+00:00,62149
2013-04-21 00:00:00+00:00,58185
2013-04-22 00:00:00+00:00,77434
2013-04-23 00:00:00+00:00,78219
2013-04-24 00:00:00+00:00,80909
2013-04-25 00:00:00+00:00,75208
2013-04-26 00:00:00+00:00,71845
2013-04-27 00:00:00+00:00,64821
2013-04-28 00:00:00+00:00,103874
2013-04-29 00:00:00+00:00,72998
2013-04-30 00:00:00+00:00,57997
2013-05-01 00:00:00+00:00,67428
2013-05-02 00:00:00+00:00,64894
2013-05-03 00:00:00+00:00,64482
2013-05-04 00:00:00+00:00,56369
2013-05-05 00:00:00+00:00,57837
2013-05-06 00:00:00+00:00,68590
2013-05-07 00:00:00+00:00,93983
2013-05-08 00:00:00+00:00,87467
2013-05-09 00:00:00+00:00,69110
2013-05-10 00:00:00+00:00,70908
2013-05-11 00:00:00+00:00,65625
2013-05-12 00:00:00+00:00,58614
2013-05-13 00:00:00+00:00,68590
2013-05-14 00:00:00+00:00,68378
2013-05-15 00:00:00+00:00,67773
2013-05-16 00:00:00+00:00,67851
2013-05-17 00:00:00+00:00,61758
2013-05-18 00:00:00+00:00,55358
2013-05-19 00:00:00+00:00,51038
2013-05-20 00:00:00+00:00,57008
2013-05-21 00:00:00+00:00,67250
2013-05-22 00:00:00+00:00,60470
2013-05-23 00:00:00+00:00,67714
2013-05-24 00:00:00+00:00,67350
2013-05-25 00:00:00+00:00,52677
2013-05-26 00:00:00+00:00,52680
2013-05-27 00:00:00+00:00,59523
2013-05-28 00:00:00+00:00,60915
2013-05-29 00:00:00+00:00,64237
2013-05-30 00:00:00+00:00,62841
2013-05-31 00:00:00+00:00,60959
2013-06-01 00:00:00+00:00,55065
2013-06-02 00:00:00+00:00,50418
2013-06-03 00:00:00+00:00,62874
2013-06-04 00:00:00+00:00,64262
2013-06-05 00:00:00+00:00,64475
2013-06-06 00:00:00+00:00,60004
2013-06-07 00:00:00+00:00,59779
2013-06-08 00:00:00+00:00,46908
2013-06-09 00:00:00+00:00,45333
2013-06-10 00:00:00+00:00,50016
2013-06-11 00:00:00+00:00,56250
2013-06-12 00:00:00+00:00,52403
2013-06-13 00:00:00+00:00,55077
2013-06-14 00:00:00+00:00,62987
2013-06-15 00:00:00+00:00,43351
2013-06-16 00:00:00+00:00,39477
2013-06-17 00:00:00+00:00,46931
2013-06-18 00:00:00+00:00,50811
2013-06-19 00:00:00+00:00,57327
2013-06-20 00:00:00+00:00,53884
2013-06-21 00:00:00+00:00,55640
2013-06-22 00:00:00+00:00,47378
2013-06-23 00:00:00+00:00,40240
2013-06-24 00:00:00+00:00,52441
2013-06-25 00:00:00+00:00,49755
2013-06-26 00:00:00+00:00,53949
2013-06-27 00:00:00+00:00,50465
2013-06-28 00:00:00+00:00,56372
2013-06-29 00:00:00+00:00,50246
2013-06-30 00:00:00+00:00,40855
2013-07-01 00:00:00+00:00,55822
2013-07-02 00:00:00+00:00,51660
2013-07-03 00:00:00+00:00,54974
2013-07-04 00:00:00+00:00,49715
2013-07-05 00:00:00+00:00,49743
2013-07-06 00:00:00+00:00,42165
2013-07-07 00:00:00+00:00,38174
2013-07-08 00:00:00+00:00,51867
2013-07-09 00:00:00+00:00,55010
2013-07-10 00:00:00+00:00,53842
2013-07-11 00:00:00+00:00,61396
2013-07-12 00:00:00+00:00,66506
2013-07-13 00:00:00+00:00,50273
2013-07-14 00:00:00+00:00,38628
2013-07-15 00:00:00+00:00,49351
2013-07-16 00:00:00+00:00,55430
2013-07-17 00:00:00+00:00,52890
2013-07-18 00:00:00+00:00,51695
2013-07-19 00:00:00+00:00,49967
2013-07-20 00:00:00+00:00,42023
2013-07-21 00:00:00+00:00,42099
2013-07-22 00:00:00+00:00,50130
2013-07-23 00:00:00+00:00,53774
2013-07-24 00:00:00+00:00,53774
2013-07-25 00:00:00+00:00,53929
2013-07-26 00:00:00+00:00,51619
2013-07-27 00:00:00+00:00,40907
2013-07-28 00:00:00+00:00,39689
2013-07-29 00:00:00+00:00,55622
2013-07-30 00:00:00+00:00,58210
2013-07-31 00:00:00+00:00,65950
2013-08-01 00:00:00+00:00,102850
2013-08-02 00:00:00+00:00,64346
2013-08-03 00:00:00+00:00,49412
2013-08-04 00:00:00+00:00,46155
2013-08-05 00:00:00+00:00,61783
2013-08-06 00:00:00+00:00,60717
2013-08-07 00:00:00+00:00,64420
2013-08-08 00:00:00+00:00,60451
2013-08-09 00:00:00+00:00,53844
2013-08-10 00:00:00+00:00,50614
2013-08-11 00:00:00+00:00,42872
2013-08-12 00:00:00+00:00,88115
2013-08-13 00:00:00+00:00,60565
2013-08-14 00:00:00+00:00,63791
2013-08-15 00:00:00+00:00,64217
2013-08-16 00:00:00+00:00,68590
2013-08-17 00:00:00+00:00,51303
2013-08-18 00:00:00+00:00,46911
2013-08-19 00:00:00+00:00,68933
2013-08-20 00:00:00+00:00,67043
2013-08-21 00:00:00+00:00,68994
2013-08-22 00:00:00+00:00,72012
2013-08-23 00:00:00+00:00,62889
2013-08-24 00:00:00+00:00,52435
2013-08-25 00:00:00+00:00,47996
2013-08-26 00:00:00+00:00,61714
2013-08-27 00:00:00+00:00,71811
2013-08-28 00:00:00+00:00,73120
2013-08-29 00:00:00+00:00,64646
2013-08-30 00:00:00+00:00,74735
2013-08-31 00:00:00+00:00,77326
2013-09-01 00:00:00+00:00,46661
2013-09-02 00:00:00+00:00,51695
2013-09-03 00:00:00+00:00,56919
2013-09-04 00:00:00+00:00,62149
2013-09-05 00:00:00+00:00,59624
2013-09-06 00:00:00+00:00,57884
2013-09-07 00:00:00+00:00,50626
2013-09-08 00:00:00+00:00,44412
2013-09-09 00:00:00+00:00,56181
2013-09-10 00:00:00+00:00,55028
2013-09-11 00:00:00+00:00,61405
2013-09-12 00:00:00+00:00,62971
2013-09-13 00:00:00+00:00,56938
2013-09-14 00:00:00+00:00,44698
2013-09-15 00:00:00+00:00,43770
2013-09-16 00:00:00+00:00,57241
2013-09-17 00:00:00+00:00,60479
2013-09-18 00:00:00+00:00,64336
2013-09-19 00:00:00+00:00,66862
2013-09-20 00:00:00+00:00,65749
2013-09-21 00:00:00+00:00,55310
2013-09-22 00:00:00+00:00,50457
2013-09-23 00:00:00+00:00,66385
2013-09-24 00:00:00+00:00,65304
2013-09-25 00:00:00+00:00,64386
2013-09-26 00:00:00+00:00,65374
2013-09-27 00:00:00+00:00,63839
2013-09-28 00:00:00+00:00,55840
2013-09-29 00:00:00+00:00,55912
2013-09-30 00:00:00+00:00,66394
2013-10-01 00:00:00+00:00,73005
2013-10-02 00:00:00+00:00,77231
2013-10-03 00:00:00+00:00,66088
2013-10-04 00:00:00+00:00,62688
2013-10-05 00:00:00+00:00,50987
2013-10-06 00:00:00+00:00,48819
2013-10-07 00:00:00+00:00,61426
2013-10-08 00:00:00+00:00,63053
2013-10-09 00:00:00+00:00,67229
2013-10-10 00:00:00+00:00,66367
2013-10-11 00:00:00+00:00,64394
2013-10-12 00:00:00+00:00,54416
2013-10-13 00:00:00+00:00,65457
2013-10-14 00:00:00+00:00,67604
2013-10-15 00:00:00+00:00,70729
2013-10-16 00:00:00+00:00,76529
2013-10-17 00:00:00+00:00,64941
2013-10-18 00:00:00+00:00,69021
2013-10-19 00:00:00+00:00,73552
2013-10-20 00:00:00+00:00,61047
2013-10-21 00:00:00+00:00,78028
2013-10-22 00:00:00+00:00,91028
2013-10-23 00:00:00+00:00,85924
2013-10-24 00:00:00+00:00,88828
2013-10-25 00:00:00+00:00,79734
2013-10-26 00:00:00+00:00,59399
2013-10-27 00:00:00+00:00,53705
2013-10-28 00:00:00+00:00,67571
2013-10-29 00:00:00+00:00,69496
2013-10-30 00:00:00+00:00,76925
2013-10-31 00:00:00+00:00,78000
2013-11-01 00:00:00+00:00,70506
2013-11-02 00:00:00+00:00,64179
2013-11-03 00:00:00+00:00,63847
2013-11-04 00:00:00+00:00,82054
2013-11-05 00:00:00+00:00,95987
2013-11-06 00:00:00+00:00,95955
2013-11-07 00:00:00+00:00,107805
2013-11-08 00:00:00+00:00,105585
2013-11-09 00:00:00+00:00,105382
2013-11-10 00:00:00+00:00,93544
2013-11-11 00:00:00+00:00,86824
2013-11-12 00:00:00+00:00,96660
2013-11-13 00:00:00+00:00,100446
2013-11-14 00:00:00+00:00,111456
2013-11-15 00:00:00+00:00,100766
2013-11-16 00:00:00+00:00,86997
2013-11-17 00:00:00+00:00,88176
2013-11-18 00:00:00+00:00,139216
2013-11-19 00:00:00+00:00,169672
2013-11-20 00:00:00+00:00,138280
2013-11-21 00:00:00+00:00,127735
2013-11-22 00:00:00+00:00,136893
2013-11-23 00:00:00+00:00,129101
2013-11-24 00:00:00+00:00,101017
2013-11-25 00:00:00+00:00,120186
2013-11-26 00:00:00+00:00,152665
2013-11-27 00:00:00+00:00,169295
2013-11-28 00:00:00+00:00,173468
2013-11-29 00:00:00+00:00,161172
2013-11-30 00:00:00+00:00,139919
2013-12-01 00:00:00+00:00,133115
2013-12-02 00:00:00+00:00,144599
2013-12-03 00:00:00+00:00,147239
2013-12-04 00:00:00+00:00,152340
2013-12-05 00:00:00+00:00,155760
2013-12-06 00:00:00+00:00,141089
2013-12-07 00:00:00+00:00,126906
2013-12-08 00:00:00+00:00,94033
2013-12-09 00:00:00+00:00,135365
2013-12-10 00:00:00+00:00,126373
2013-12-11 00:00:00+00:00,126260
2013-12-12 00:00:00+00:00,109106
2013-12-13 00:00:00+00:00,120705
2013-12-14 00:00:00+00:00,109120
2013-12-15 00:00:00+00:00,103617
2013-12-16 00:00:00+00:00,143501
2013-12-17 00:00:00+00:00,131764
2013-12-18 00:00:00+00:00,150852
2013-12-19 00:00:00+00:00,132067
2013-12-20 00:00:00+00:00,117624
2013-12-21 00:00:00+00:00,104875
2013-12-22 00:00:00+00:00,97629
2013-12-23 00:00:00+00:00,131142
2013-12-24 00:00:00+00:00,111129
2013-12-25 00:00:00+00:00,111731
2013-12-26 00:00:00+00:00,104997
2013-12-27 00:00:00+00:00,107665
2013-12-28 00:00:00+00:00,93621
2013-12-29 00:00:00+00:00,92735
2013-12-30 00:00:00+00:00,131025
2013-12-31 00:00:00+00:00,98056
2014-01-01 00:00:00+00:00,82318
2014-01-02 00:00:00+00:00,111466
2014-01-03 00:00:00+00:00,119835
2014-01-04 00:00:00+00:00,98656
2014-01-05 00:00:00+00:00,111911
2014-01-06 00:00:00+00:00,149404
2014-01-07 00:00:00+00:00,119141
2014-01-08 00:00:00+00:00,125419
2014-01-09 00:00:00+00:00,115338
2014-01-10 00:00:00+00:00,105597
2014-01-11 00:00:00+00:00,109870
2014-01-12 00:00:00+00:00,97266
2014-01-13 00:00:00+00:00,131532
2014-01-14 00:00:00+00:00,108158
2014-01-15 00:00:00+00:00,113328
2014-01-16 00:00:00+00:00,106566
2014-01-17 00:00:00+00:00,112740
2014-01-18 00:00:00+00:00,91960
2014-01-19 00:00:00+00:00,94822
2014-01-20 00:00:00+00:00,151257
2014-01-21 00:00:00+00:00,135121
2014-01-22 00:00:00+00:00,129551
2014-01-23 00:00:00+00:00,123289
2014-01-24 00:00:00+00:00,121269
2014-01-25 00:00:00+00:00,105654
2014-01-26 00:00:00+00:00,108327
2014-01-27 00:00:00+00:00,149779
2014-01-28 00:00:00+00:00,133051
2014-01-29 00:00:00+00:00,119661
2014-01-30 00:00:00+00:00,129402
2014-01-31 00:00:00+00:00,129210
2014-02-01 00:00:00+00:00,118947
2014-02-02 00:00:00+00:00,112696
2014-02-03 00:00:00+00:00,149452
2014-02-04 00:00:00+00:00,145385
2014-02-05 00:00:00+00:00,131561
2014-02-06 00:00:00+00:00,140916
2014-02-07 00:00:00+00:00,139892
2014-02-08 00:00:00+00:00,127968
2014-02-09 00:00:00+00:00,107807
2014-02-10 00:00:00+00:00,149880
2014-02-11 00:00:00+00:00,127095
2014-02-12 00:00:00+00:00,121949
2014-02-13 00:00:00+00:00,128072
2014-02-14 00:00:00+00:00,141390
2014-02-15 00:00:00+00:00,127095
2014-02-16 00:00:00+00:00,106091
2014-02-17 00:00:00+00:00,146838
2014-02-18 00:00:00+00:00,130110
2014-02-19 00:00:00+00:00,151269
2014-02-20 00:00:00+00:00,157383
2014-02-21 00:00:00+00:00,155686
2014-02-22 00:00:00+00:00,132800
2014-02-23 00:00:00+00:00,142142
2014-02-24 00:00:00+00:00,190962
2014-02-25 00:00:00+00:00,182576
2014-02-26 00:00:00+00:00,169110
2014-02-27 00:00:00+00:00,156467
2014-02-28 00:00:00+00:00,143813
2014-03-01 00:00:00+00:00,151870
2014-03-02 00:00:00+00:00,133821
2014-03-03 00:00:00+00:00,205583
2014-03-04 00:00:00+00:00,199475
2014-03-05 00:00:00+00:00,170807
2014-03-06 00:00:00+00:00,168333
2014-03-07 00:00:00+00:00,155705
2014-03-08 00:00:00+00:00,148302
2014-03-09 00:00:00+00:00,149440
2014-03-10 00:00:00+00:00,171161
2014-03-11 00:00:00+00:00,153258
2014-03-12 00:00:00+00:00,165693
2014-03-13 00:00:00+00:00,162689
2014-03-14 00:00:00+00:00,135123
2014-03-15 00:00:00+00:00,120218
2014-03-16 00:00:00+00:00,119582
2014-03-17 00:00:00+00:00,160469
2014-03-18 00:00:00+00:00,116362
2014-03-19 00:00:00+00:00,139639
2014-03-20 00:00:00+00:00,135847
2014-03-21 00:00:00+00:00,155522
2014-03-22 00:00:00+00:00,134108
2014-03-23 00:00:00+00:00,125338
2014-03-24 00:00:00+00:00,168768
2014-03-25 00:00:00+00:00,143186
2014-03-26 00:00:00+00:00,146031
2014-03-27 00:00:00+00:00,158826
2014-03-28 00:00:00+00:00,156826
2014-03-29 00:00:00+00:00,125358
2014-03-30 00:00:00+00:00,147451
2014-03-31 00:00:00+00:00,147105
2014-04-01 00:00:00+00:00,154262
2014-04-02 00:00:00+00:00,153006
2014-04-03 00:00:00+00:00,125028
2014-04-04 00:00:00+00:00,153428
2014-04-05 00:00:00+00:00,129774
2014-04-06 00:00:00+00:00,166792
2014-04-07 00:00:00+00:00,136281
2014-04-08 00:00:00+00:00,142122
2014-04-09 00:00:00+00:00,152089
2014-04-10 00:00:00+00:00,157347
2014-04-11 00:00:00+00:00,146012
2014-04-12 00:00:00+00:00,111111
2014-04-13 00:00:00+00:00,154862
2014-04-14 00:00:00+00:00,156527
2014-04-15 00:00:00+00:00,154789
2014-04-16 00:00:00+00:00,148979
2014-04-17 00:00:00+00:00,130890
2014-04-18 00:00:00+00:00,126924
2014-04-19 00:00:00+00:00,117894
2014-04-20 00:00:00+00:00,146305
2014-04-21 00:00:00+00:00,120499
2014-04-22 00:00:00+00:00,161285
2014-04-23 00:00:00+00:00,133912
2014-04-24 00:00:00+00:00,134130
2014-04-25 00:00:00+00:00,155313
2014-04-26 00:00:00+00:00,113677
2014-04-27 00:00:00+00:00,147866
2014-04-28 00:00:00+00:00,145025
2014-04-29 00:00:00+00:00,140455
2014-04-30 00:00:00+00:00,137811
2014-05-01 00:00:00+00:00,131387
2014-05-02 00:00:00+00:00,121799
2014-05-03 00:00:00+00:00,96635
2014-05-04 00:00:00+00:00,135541
2014-05-05 00:00:00+00:00,126093
2014-05-06 00:00:00+00:00,143378
2014-05-07 00:00:00+00:00,138663
2014-05-08 00:00:00+00:00,140068
2014-05-09 00:00:00+00:00,135686
2014-05-10 00:00:00+00:00,115389
2014-05-11 00:00:00+00:00,145110
2014-05-12 00:00:00+00:00,127248
2014-05-13 00:00:00+00:00,124062
2014-05-14 00:00:00+00:00,135151
2014-05-15 00:00:00+00:00,148135
2014-05-16 00:00:00+00:00,121868
2014-05-17 00:00:00+00:00,108880
2014-05-18 00:00:00+00:00,149633
2014-05-19 00:00:00+00:00,136181
2014-05-20 00:00:00+00:00,160642
2014-05-21 00:00:00+00:00,129809
2014-05-22 00:00:00+00:00,136679
2014-05-23 00:00:00+00:00,148813
2014-05-24 00:00:00+00:00,102233
2014-05-25 00:00:00+00:00,164850
2014-05-26 00:00:00+00:00,142183
2014-05-27 00:00:00+00:00,149754
2014-05-28 00:00:00+00:00,155024
2014-05-29 00:00:00+00:00,144830
2014-05-30 00:00:00+00:00,127112
2014-05-31 00:00:00+00:00,123361
2014-06-01 00:00:00+00:00,166893
2014-06-02 00:00:00+00:00,148797
2014-06-03 00:00:00+00:00,159228
2014-06-04 00:00:00+00:00,146403
2014-06-05 00:00:00+00:00,152672
2014-06-06 00:00:00+00:00,142568
2014-06-07 00:00:00+00:00,119540
2014-06-08 00:00:00+00:00,152292
2014-06-09 00:00:00+00:00,136115
2014-06-10 00:00:00+00:00,145151
2014-06-11 00:00:00+00:00,143947
2014-06-12 00:00:00+00:00,145189
2014-06-13 00:00:00+00:00,146038
2014-06-14 00:00:00+00:00,127312
2014-06-15 00:00:00+00:00,155519
2014-06-16 00:00:00+00:00,150481
2014-06-17 00:00:00+00:00,160690
2014-06-18 00:00:00+00:00,142985
2014-06-19 00:00:00+00:00,131381
2014-06-20 00:00:00+00:00,132077
2014-06-21 00:00:00+00:00,128748
2014-06-22 00:00:00+00:00,162019
2014-06-23 00:00:00+00:00,136379
2014-06-24 00:00:00+00:00,147389
2014-06-25 00:00:00+00:00,148965
2014-06-26 00:00:00+00:00,136096
2014-06-27 00:00:00+00:00,142836
2014-06-28 00:00:00+00:00,118501
2014-06-29 00:00:00+00:00,153221
2014-06-30 00:00:00+00:00,153632
2014-07-01 00:00:00+00:00,157039
2014-07-02 00:00:00+00:00,151188
2014-07-03 00:00:00+00:00,135320
2014-07-04 00:00:00+00:00,121494
2014-07-05 00:00:00+00:00,109822
2014-07-06 00:00:00+00:00,162031
2014-07-07 00:00:00+00:00,158864
2014-07-08 00:00:00+00:00,183749
2014-07-09 00:00:00+00:00,156366
2014-07-10 00:00:00+00:00,146775
2014-07-11 00:00:00+00:00,144366
2014-07-12 00:00:00+00:00,134430
2014-07-13 00:00:00+00:00,168351
2014-07-14 00:00:00+00:00,137631
2014-07-15 00:00:00+00:00,153115
2014-07-16 00:00:00+00:00,142413
2014-07-17 00:00:00+00:00,146462
2014-07-18 00:00:00+00:00,139816
2014-07-19 00:00:00+00:00,130030
2014-07-20 00:00:00+00:00,169241
2014-07-21 00:00:00+00:00,133651
2014-07-22 00:00:00+00:00,140755
2014-07-23 00:00:00+00:00,150445
2014-07-24 00:00:00+00:00,148770
2014-07-25 00:00:00+00:00,151212
2014-07-26 00:00:00+00:00,119027
2014-07-27 00:00:00+00:00,161057
2014-07-28 00:00:00+00:00,146702
2014-07-29 00:00:00+00:00,141398
2014-07-30 00:00:00+00:00,154940
2014-07-31 00:00:00+00:00,147683
2014-08-01 00:00:00+00:00,150136
2014-08-02 00:00:00+00:00,120051
2014-08-03 00:00:00+00:00,150361
2014-08-04 00:00:00+00:00,133403
2014-08-05 00:00:00+00:00,168292
2014-08-06 00:00:00+00:00,172193
2014-08-07 00:00:00+00:00,150703
2014-08-08 00:00:00+00:00,148206
2014-08-09 00:00:00+00:00,129362
2014-08-10 00:00:00+00:00,173881
2014-08-11 00:00:00+00:00,169221
2014-08-12 00:00:00+00:00,173277
2014-08-13 00:00:00+00:00,168903
2014-08-14 00:00:00+00:00,163465
2014-08-15 00:00:00+00:00,157791
2014-08-16 00:00:00+00:00,145374
2014-08-17 00:00:00+00:00,179005
2014-08-18 00:00:00+00:00,166732
2014-08-19 00:00:00+00:00,160918
2014-08-20 00:00:00+00:00,162611
2014-08-21 00:00:00+00:00,169011
2014-08-22 00:00:00+00:00,156008
2014-08-23 00:00:00+00:00,126867
2014-08-24 00:00:00+00:00,184071
2014-08-25 00:00:00+00:00,153351
2014-08-26 00:00:00+00:00,162465
2014-08-27 00:00:00+00:00,156546
2014-08-28 00:00:00+00:00,166133
2014-08-29 00:00:00+00:00,139970
2014-08-30 00:00:00+00:00,140536
2014-08-31 00:00:00+00:00,170211
2014-09-01 00:00:00+00:00,166831
2014-09-02 00:00:00+00:00,154970
2014-09-03 00:00:00+00:00,145247
2014-09-04 00:00:00+00:00,153336
2014-09-05 00:00:00+00:00,155478
2014-09-06 00:00:00+00:00,133089
2014-09-07 00:00:00+00:00,211605
2014-09-08 00:00:00+00:00,160404
2014-09-09 00:00:00+00:00,173097
2014-09-10 00:00:00+00:00,155074
2014-09-11 00:00:00+00:00,148369
2014-09-12 00:00:00+00:00,145747
2014-09-13 00:00:00+00:00,131761
2014-09-14 00:00:00+00:00,212634
2014-09-15 00:00:00+00:00,159704
2014-09-16 00:00:00+00:00,181652
2014-09-17 00:00:00+00:00,162684
2014-09-18 00:00:00+00:00,164643
2014-09-19 00:00:00+00:00,142421
2014-09-20 00:00:00+00:00,139288
2014-09-21 00:00:00+00:00,182287
2014-09-22 00:00:00+00:00,170533
2014-09-23 00:00:00+00:00,162749
2014-09-24 00:00:00+00:00,163153
2014-09-25 00:00:00+00:00,167784
2014-09-26 00:00:00+00:00,153702
2014-09-27 00:00:00+00:00,140916
2014-09-28 00:00:00+00:00,212742
2014-09-29 00:00:00+00:00,158480
2014-09-30 00:00:00+00:00,184059
2014-10-01 00:00:00+00:00,183941
2014-10-02 00:00:00+00:00,155358
2014-10-03 00:00:00+00:00,149302
2014-10-04 00:00:00+00:00,139568
2014-10-05 00:00:00+00:00,218829
2014-10-06 00:00:00+00:00,156634
2014-10-07 00:00:00+00:00,170579
2014-10-08 00:00:00+00:00,160939
2014-10-09 00:00:00+00:00,158346
2014-10-10 00:00:00+00:00,170716
2014-10-11 00:00:00+00:00,137920
2014-10-12 00:00:00+00:00,210092
2014-10-13 00:00:00+00:00,180902
2014-10-14 00:00:00+00:00,171529
2014-10-15 00:00:00+00:00,179691
2014-10-16 00:00:00+00:00,158043
2014-10-17 00:00:00+00:00,156635
2014-10-18 00:00:00+00:00,146885
2014-10-19 00:00:00+00:00,207505
2014-10-20 00:00:00+00:00,165865
2014-10-21 00:00:00+00:00,172834
2014-10-22 00:00:00+00:00,169820
2014-10-23 00:00:00+00:00,163237
2014-10-24 00:00:00+00:00,156815
2014-10-25 00:00:00+00:00,184027
2014-10-26 00:00:00+00:00,183722
2014-10-27 00:00:00+00:00,188579
2014-10-28 00:00:00+00:00,173199
2014-10-29 00:00:00+00:00,173341
2014-10-30 00:00:00+00:00,175632
2014-10-31 00:00:00+00:00,169749
