Time,utx-os-spent-btc-24h
2012-12-05 00:00:00+00:00,77875
2012-12-06 00:00:00+00:00,83304
2012-12-07 00:00:00+00:00,67523
2012-12-08 00:00:00+00:00,67152
2012-12-09 00:00:00+00:00,69810
2012-12-10 00:00:00+00:00,78801
2012-12-11 00:00:00+00:00,77896
2012-12-12 00:00:00+00:00,79951
2012-12-13 00:00:00+00:00,95867
2012-12-14 00:00:00+00:00,83717
2012-12-15 00:00:00+00:00,67419
2012-12-16 00:00:00+00:00,74622
2012-12-17 00:00:00+00:00,82074
2012-12-18 00:00:00+00:00,105935
2012-12-19 00:00:00+00:00,91275
2012-12-20 00:00:00+00:00,77228
2012-12-21 00:00:00+00:00,91557
2012-12-22 00:00:00+00:00,99057
2012-12-23 00:00:00+00:00,76466
2012-12-24 00:00:00+00:00,84551
2012-12-25 00:00:00+00:00,57555
2012-12-26 00:00:00+00:00,86853
2012-12-27 00:00:00+00:00,96037
2012-12-28 00:00:00+00:00,99364
2012-12-29 00:00:00+00:00,84954
2012-12-30 00:00:00+00:00,88227
2012-12-31 00:00:00+00:00,64810
2013-01-01 00:00:00+00:00,66728
2013-01-02 00:00:00+00:00,80457
2013-01-03 00:00:00+00:00,81311
2013-01-04 00:00:00+00:00,101303
2013-01-05 00:00:00+00:00,76998
2013-01-06 00:00:00+00:00,67188
2013-01-07 00:00:00+00:00,82526
2013-01-08 00:00:00+00:00,95418
2013-01-09 00:00:00+00:00,90660
2013-01-10 00:00:00+00:00,113384
2013-01-11 00:00:00+00:00,102875
2013-01-12 00:00:00+00:00,92975
2013-01-13 00:00:00+00:00,103132
2013-01-14 00:00:00+00:00,94982
2013-01-15 00:00:00+00:00,89256
2013-01-16 00:00:00+00:00,111761
2013-01-17 00:00:00+00:00,106055
2013-01-18 00:00:00+00:00,105767
2013-01-19 00:00:00+00:00,114926
2013-01-20 00:00:00+00:00,85452
2013-01-21 00:00:00+00:00,87225
2013-01-22 00:00:00+00:00,99589
2013-01-23 00:00:00+00:00,102880
2013-01-24 00:00:00+00:00,113783
2013-01-25 00:00:00+00:00,105704
2013-01-26 00:00:00+00:00,111723
2013-01-27 00:00:00+00:00,113817
2013-01-28 00:00:00+00:00,116304
2013-01-29 00:00:00+00:00,116980
2013-01-30 00:00:00+00:00,91651
2013-01-31 00:00:00+00:00,112019
2013-02-01 00:00:00+00:00,122899
2013-02-02 00:00:00+00:00,114561
2013-02-03 00:00:00+00:00,130832
2013-02-04 00:00:00+00:00,119065
2013-02-05 00:00:00+00:00,110903
2013-02-06 00:00:00+00:00,87975
2013-02-07 00:00:00+00:00,127403
2013-02-08 00:00:00+00:00,127396
2013-02-09 00:00:00+00:00,119801
2013-02-10 00:00:00+00:00,116636
2013-02-11 00:00:00+00:00,123996
2013-02-12 00:00:00+00:00,126598
2013-02-13 00:00:00+00:00,127883
2013-02-14 00:00:00+00:00,112648
2013-02-15 00:00:00+00:00,122434
2013-02-16 00:00:00+00:00,109335
2013-02-17 00:00:00+00:00,110771
2013-02-18 00:00:00+00:00,108255
2013-02-19 00:00:00+00:00,119900
2013-02-20 00:00:00+00:00,135717
2013-02-21 00:00:00+00:00,117115
2013-02-22 00:00:00+00:00,132546
2013-02-23 00:00:00+00:00,124931
2013-02-24 00:00:00+00:00,116386
2013-02-25 00:00:00+00:00,142164
2013-02-26 00:00:00+00:00,135636
2013-02-27 00:00:00+00:00,130786
2013-02-28 00:00:00+00:00,135371
2013-03-01 00:00:00+00:00,139409
2013-03-02 00:00:00+00:00,121855
2013-03-03 00:00:00+00:00,117865
2013-03-04 00:00:00+00:00,137625
2013-03-05 00:00:00+00:00,127430
2013-03-06 00:00:00+00:00,143093
2013-03-07 00:00:00+00:00,153109
2013-03-08 00:00:00+00:00,121024
2013-03-09 00:00:00+00:00,124507
2013-03-10 00:00:00+00:00,156948
2013-03-11 00:00:00+00:00,130457
2013-03-12 00:00:00+00:00,115170
2013-03-13 00:00:00+00:00,122956
2013-03-14 00:00:00+00:00,129985
2013-03-15 00:00:00+00:00,136108
2013-03-16 00:00:00+00:00,80330
2013-03-17 00:00:00+00:00,78640
2013-03-18 00:00:00+00:00,95747
2013-03-19 00:00:00+00:00,106605
2013-03-20 00:00:00+00:00,102969
2013-03-21 00:00:00+00:00,131231
2013-03-22 00:00:00+00:00,140650
2013-03-23 00:00:00+00:00,127774
2013-03-24 00:00:00+00:00,114400
2013-03-25 00:00:00+00:00,114139
2013-03-26 00:00:00+00:00,114110
2013-03-27 00:00:00+00:00,116684
2013-03-28 00:00:00+00:00,153762
2013-03-29 00:00:00+00:00,145373
2013-03-30 00:00:00+00:00,155691
2013-03-31 00:00:00+00:00,119023
2013-04-01 00:00:00+00:00,128858
2013-04-02 00:00:00+00:00,146903
2013-04-03 00:00:00+00:00,148694
2013-04-04 00:00:00+00:00,158999
2013-04-05 00:00:00+00:00,139727
2013-04-06 00:00:00+00:00,115725
2013-04-07 00:00:00+00:00,148642
2013-04-08 00:00:00+00:00,136394
2013-04-09 00:00:00+00:00,149086
2013-04-10 00:00:00+00:00,152670
2013-04-11 00:00:00+00:00,163470
2013-04-12 00:00:00+00:00,132350
2013-04-13 00:00:00+00:00,111641
2013-04-14 00:00:00+00:00,123298
2013-04-15 00:00:00+00:00,119538
2013-04-16 00:00:00+00:00,149365
2013-04-17 00:00:00+00:00,128208
2013-04-18 00:00:00+00:00,99824
2013-04-19 00:00:00+00:00,134687
2013-04-20 00:00:00+00:00,113042
2013-04-21 00:00:00+00:00,100235
2013-04-22 00:00:00+00:00,100621
2013-04-23 00:00:00+00:00,136831
2013-04-24 00:00:00+00:00,159289
2013-04-25 00:00:00+00:00,140352
2013-04-26 00:00:00+00:00,123488
2013-04-27 00:00:00+00:00,98762
2013-04-28 00:00:00+00:00,91670
2013-04-29 00:00:00+00:00,116812
2013-04-30 00:00:00+00:00,126661
2013-05-01 00:00:00+00:00,118493
2013-05-02 00:00:00+00:00,121360
2013-05-03 00:00:00+00:00,115837
2013-05-04 00:00:00+00:00,111490
2013-05-05 00:00:00+00:00,115789
2013-05-06 00:00:00+00:00,124813
2013-05-07 00:00:00+00:00,128303
2013-05-08 00:00:00+00:00,114503
2013-05-09 00:00:00+00:00,143481
2013-05-10 00:00:00+00:00,149264
2013-05-11 00:00:00+00:00,163158
2013-05-12 00:00:00+00:00,141443
2013-05-13 00:00:00+00:00,134450
2013-05-14 00:00:00+00:00,143951
2013-05-15 00:00:00+00:00,142679
2013-05-16 00:00:00+00:00,133259
2013-05-17 00:00:00+00:00,131675
2013-05-18 00:00:00+00:00,119014
2013-05-19 00:00:00+00:00,103094
2013-05-20 00:00:00+00:00,105742
2013-05-21 00:00:00+00:00,121923
2013-05-22 00:00:00+00:00,114739
2013-05-23 00:00:00+00:00,133354
2013-05-24 00:00:00+00:00,126958
2013-05-25 00:00:00+00:00,116450
2013-05-26 00:00:00+00:00,103281
2013-05-27 00:00:00+00:00,122107
2013-05-28 00:00:00+00:00,125923
2013-05-29 00:00:00+00:00,126535
2013-05-30 00:00:00+00:00,130973
2013-05-31 00:00:00+00:00,121107
2013-06-01 00:00:00+00:00,125636
2013-06-02 00:00:00+00:00,114068
2013-06-03 00:00:00+00:00,128906
2013-06-04 00:00:00+00:00,131082
2013-06-05 00:00:00+00:00,125949
2013-06-06 00:00:00+00:00,123090
2013-06-07 00:00:00+00:00,118958
2013-06-08 00:00:00+00:00,106066
2013-06-09 00:00:00+00:00,101846
2013-06-10 00:00:00+00:00,98286
2013-06-11 00:00:00+00:00,103816
2013-06-12 00:00:00+00:00,101681
2013-06-13 00:00:00+00:00,95218
2013-06-14 00:00:00+00:00,112873
2013-06-15 00:00:00+00:00,80845
2013-06-16 00:00:00+00:00,94172
2013-06-17 00:00:00+00:00,98030
2013-06-18 00:00:00+00:00,100554
2013-06-19 00:00:00+00:00,103585
2013-06-20 00:00:00+00:00,117843
2013-06-21 00:00:00+00:00,106578
2013-06-22 00:00:00+00:00,98195
2013-06-23 00:00:00+00:00,84839
2013-06-24 00:00:00+00:00,96955
2013-06-25 00:00:00+00:00,96265
2013-06-26 00:00:00+00:00,99691
2013-06-27 00:00:00+00:00,101290
2013-06-28 00:00:00+00:00,109203
2013-06-29 00:00:00+00:00,83539
2013-06-30 00:00:00+00:00,67832
2013-07-01 00:00:00+00:00,85187
2013-07-02 00:00:00+00:00,86327
2013-07-03 00:00:00+00:00,75107
2013-07-04 00:00:00+00:00,77213
2013-07-05 00:00:00+00:00,79640
2013-07-06 00:00:00+00:00,76756
2013-07-07 00:00:00+00:00,67098
2013-07-08 00:00:00+00:00,86830
2013-07-09 00:00:00+00:00,91557
2013-07-10 00:00:00+00:00,84503
2013-07-11 00:00:00+00:00,94351
2013-07-12 00:00:00+00:00,109893
2013-07-13 00:00:00+00:00,86273
2013-07-14 00:00:00+00:00,78994
2013-07-15 00:00:00+00:00,82291
2013-07-16 00:00:00+00:00,85883
2013-07-17 00:00:00+00:00,87947
2013-07-18 00:00:00+00:00,89962
2013-07-19 00:00:00+00:00,78270
2013-07-20 00:00:00+00:00,73345
2013-07-21 00:00:00+00:00,78702
2013-07-22 00:00:00+00:00,86103
2013-07-23 00:00:00+00:00,83144
2013-07-24 00:00:00+00:00,93915
2013-07-25 00:00:00+00:00,99035
2013-07-26 00:00:00+00:00,83205
2013-07-27 00:00:00+00:00,82330
2013-07-28 00:00:00+00:00,83552
2013-07-29 00:00:00+00:00,95369
2013-07-30 00:00:00+00:00,94992
2013-07-31 00:00:00+00:00,115803
2013-08-01 00:00:00+00:00,110328
2013-08-02 00:00:00+00:00,110359
2013-08-03 00:00:00+00:00,103745
2013-08-04 00:00:00+00:00,99951
2013-08-05 00:00:00+00:00,110927
2013-08-06 00:00:00+00:00,116578
2013-08-07 00:00:00+00:00,120892
2013-08-08 00:00:00+00:00,126187
2013-08-09 00:00:00+00:00,106311
2013-08-10 00:00:00+00:00,113129
2013-08-11 00:00:00+00:00,85353
2013-08-12 00:00:00+00:00,146971
2013-08-13 00:00:00+00:00,127236
2013-08-14 00:00:00+00:00,120551
2013-08-15 00:00:00+00:00,132395
2013-08-16 00:00:00+00:00,150890
2013-08-17 00:00:00+00:00,119668
2013-08-18 00:00:00+00:00,121907
2013-08-19 00:00:00+00:00,152248
2013-08-20 00:00:00+00:00,140001
2013-08-21 00:00:00+00:00,132074
2013-08-22 00:00:00+00:00,139154
2013-08-23 00:00:00+00:00,128886
2013-08-24 00:00:00+00:00,116997
2013-08-25 00:00:00+00:00,108548
2013-08-26 00:00:00+00:00,121998
2013-08-27 00:00:00+00:00,147953
2013-08-28 00:00:00+00:00,138103
2013-08-29 00:00:00+00:00,122010
2013-08-30 00:00:00+00:00,138883
2013-08-31 00:00:00+00:00,103956
2013-09-01 00:00:00+00:00,101411
2013-09-02 00:00:00+00:00,109955
2013-09-03 00:00:00+00:00,124543
2013-09-04 00:00:00+00:00,117688
2013-09-05 00:00:00+00:00,124413
2013-09-06 00:00:00+00:00,132027
2013-09-07 00:00:00+00:00,110596
2013-09-08 00:00:00+00:00,101507
2013-09-09 00:00:00+00:00,121993
2013-09-10 00:00:00+00:00,117498
2013-09-11 00:00:00+00:00,103567
2013-09-12 00:00:00+00:00,119083
2013-09-13 00:00:00+00:00,99120
2013-09-14 00:00:00+00:00,95506
2013-09-15 00:00:00+00:00,127187
2013-09-16 00:00:00+00:00,124883
2013-09-17 00:00:00+00:00,146150
2013-09-18 00:00:00+00:00,133404
2013-09-19 00:00:00+00:00,125934
2013-09-20 00:00:00+00:00,126641
2013-09-21 00:00:00+00:00,114837
2013-09-22 00:00:00+00:00,111592
2013-09-23 00:00:00+00:00,141492
2013-09-24 00:00:00+00:00,135544
2013-09-25 00:00:00+00:00,116721
2013-09-26 00:00:00+00:00,128882
2013-09-27 00:00:00+00:00,106492
2013-09-28 00:00:00+00:00,96985
2013-09-29 00:00:00+00:00,94440
2013-09-30 00:00:00+00:00,104443
2013-10-01 00:00:00+00:00,124801
2013-10-02 00:00:00+00:00,153587
2013-10-03 00:00:00+00:00,140860
2013-10-04 00:00:00+00:00,111048
2013-10-05 00:00:00+00:00,100829
2013-10-06 00:00:00+00:00,101051
2013-10-07 00:00:00+00:00,111947
2013-10-08 00:00:00+00:00,97300
2013-10-09 00:00:00+00:00,115065
2013-10-10 00:00:00+00:00,126652
2013-10-11 00:00:00+00:00,113603
2013-10-12 00:00:00+00:00,110856
2013-10-13 00:00:00+00:00,128296
2013-10-14 00:00:00+00:00,138549
2013-10-15 00:00:00+00:00,127179
2013-10-16 00:00:00+00:00,119145
2013-10-17 00:00:00+00:00,108192
2013-10-18 00:00:00+00:00,133783
2013-10-19 00:00:00+00:00,143558
2013-10-20 00:00:00+00:00,116409
2013-10-21 00:00:00+00:00,143203
2013-10-22 00:00:00+00:00,160343
2013-10-23 00:00:00+00:00,147437
2013-10-24 00:00:00+00:00,169960
2013-10-25 00:00:00+00:00,146657
2013-10-26 00:00:00+00:00,113085
2013-10-27 00:00:00+00:00,101373
2013-10-28 00:00:00+00:00,116222
2013-10-29 00:00:00+00:00,113488
2013-10-30 00:00:00+00:00,119004
2013-10-31 00:00:00+00:00,140592
2013-11-01 00:00:00+00:00,107910
2013-11-02 00:00:00+00:00,104685
2013-11-03 00:00:00+00:00,99809
2013-11-04 00:00:00+00:00,114837
2013-11-05 00:00:00+00:00,134889
2013-11-06 00:00:00+00:00,151946
2013-11-07 00:00:00+00:00,156793
2013-11-08 00:00:00+00:00,151901
2013-11-09 00:00:00+00:00,146145
2013-11-10 00:00:00+00:00,144580
2013-11-11 00:00:00+00:00,138997
2013-11-12 00:00:00+00:00,137509
2013-11-13 00:00:00+00:00,151945
2013-11-14 00:00:00+00:00,163346
2013-11-15 00:00:00+00:00,140646
2013-11-16 00:00:00+00:00,108126
2013-11-17 00:00:00+00:00,127744
2013-11-18 00:00:00+00:00,195283
2013-11-19 00:00:00+00:00,253158
2013-11-20 00:00:00+00:00,186603
2013-11-21 00:00:00+00:00,212047
2013-11-22 00:00:00+00:00,190560
2013-11-23 00:00:00+00:00,172696
2013-11-24 00:00:00+00:00,152743
2013-11-25 00:00:00+00:00,159497
2013-11-26 00:00:00+00:00,194789
2013-11-27 00:00:00+00:00,225671
2013-11-28 00:00:00+00:00,219265
2013-11-29 00:00:00+00:00,213155
2013-11-30 00:00:00+00:00,169928
2013-12-01 00:00:00+00:00,183323
2013-12-02 00:00:00+00:00,179731
2013-12-03 00:00:00+00:00,178838
2013-12-04 00:00:00+00:00,194188
2013-12-05 00:00:00+00:00,196705
2013-12-06 00:00:00+00:00,168020
2013-12-07 00:00:00+00:00,154787
2013-12-08 00:00:00+00:00,112403
2013-12-09 00:00:00+00:00,144025
2013-12-10 00:00:00+00:00,181740
2013-12-11 00:00:00+00:00,155792
2013-12-12 00:00:00+00:00,133370
2013-12-13 00:00:00+00:00,148416
2013-12-14 00:00:00+00:00,168134
2013-12-15 00:00:00+00:00,153102
2013-12-16 00:00:00+00:00,175310
2013-12-17 00:00:00+00:00,166660
2013-12-18 00:00:00+00:00,200553
2013-12-19 00:00:00+00:00,161901
2013-12-20 00:00:00+00:00,161755
2013-12-21 00:00:00+00:00,134681
2013-12-22 00:00:00+00:00,133553
2013-12-23 00:00:00+00:00,134739
2013-12-24 00:00:00+00:00,135583
2013-12-25 00:00:00+00:00,135647
2013-12-26 00:00:00+00:00,146379
2013-12-27 00:00:00+00:00,128583
2013-12-28 00:00:00+00:00,131246
2013-12-29 00:00:00+00:00,148234
2013-12-30 00:00:00+00:00,144248
2013-12-31 00:00:00+00:00,129754
2014-01-01 00:00:00+00:00,101942
2014-01-02 00:00:00+00:00,139673
2014-01-03 00:00:00+00:00,154563
2014-01-04 00:00:00+00:00,126915
2014-01-05 00:00:00+00:00,158361
2014-01-06 00:00:00+00:00,185877
2014-01-07 00:00:00+00:00,150998
2014-01-08 00:00:00+00:00,144667
2014-01-09 00:00:00+00:00,140668
2014-01-10 00:00:00+00:00,131574
2014-01-11 00:00:00+00:00,142772
2014-01-12 00:00:00+00:00,126268
2014-01-13 00:00:00+00:00,131320
2014-01-14 00:00:00+00:00,137344
2014-01-15 00:00:00+00:00,142269
2014-01-16 00:00:00+00:00,143769
2014-01-17 00:00:00+00:00,136139
2014-01-18 00:00:00+00:00,120471
2014-01-19 00:00:00+00:00,116456
2014-01-20 00:00:00+00:00,174145
2014-01-21 00:00:00+00:00,178293
2014-01-22 00:00:00+00:00,158345
2014-01-23 00:00:00+00:00,159781
2014-01-24 00:00:00+00:00,155011
2014-01-25 00:00:00+00:00,132616
2014-01-26 00:00:00+00:00,131601
2014-01-27 00:00:00+00:00,153224
2014-01-28 00:00:00+00:00,160591
2014-01-29 00:00:00+00:00,139680
2014-01-30 00:00:00+00:00,147000
2014-01-31 00:00:00+00:00,146384
2014-02-01 00:00:00+00:00,136316
2014-02-02 00:00:00+00:00,144436
2014-02-03 00:00:00+00:00,155195
2014-02-04 00:00:00+00:00,184337
2014-02-05 00:00:00+00:00,180056
2014-02-06 00:00:00+00:00,184750
2014-02-07 00:00:00+00:00,186878
2014-02-08 00:00:00+00:00,163108
2014-02-09 00:00:00+00:00,140213
2014-02-10 00:00:00+00:00,155835
2014-02-11 00:00:00+00:00,158840
2014-02-12 00:00:00+00:00,228119
2014-02-13 00:00:00+00:00,189409
2014-02-14 00:00:00+00:00,211716
2014-02-15 00:00:00+00:00,163798
2014-02-16 00:00:00+00:00,137176
2014-02-17 00:00:00+00:00,161121
2014-02-18 00:00:00+00:00,179441
2014-02-19 00:00:00+00:00,201294
2014-02-20 00:00:00+00:00,194475
2014-02-21 00:00:00+00:00,187100
2014-02-22 00:00:00+00:00,160422
2014-02-23 00:00:00+00:00,171817
2014-02-24 00:00:00+00:00,205057
2014-02-25 00:00:00+00:00,220885
2014-02-26 00:00:00+00:00,210122
2014-02-27 00:00:00+00:00,187669
2014-02-28 00:00:00+00:00,215820
2014-03-01 00:00:00+00:00,183478
2014-03-02 00:00:00+00:00,162773
2014-03-03 00:00:00+00:00,237511
2014-03-04 00:00:00+00:00,262453
2014-03-05 00:00:00+00:00,218087
2014-03-06 00:00:00+00:00,206685
2014-03-07 00:00:00+00:00,201159
2014-03-08 00:00:00+00:00,170552
2014-03-09 00:00:00+00:00,170857
2014-03-10 00:00:00+00:00,199035
2014-03-11 00:00:00+00:00,205219
2014-03-12 00:00:00+00:00,212978
2014-03-13 00:00:00+00:00,201694
2014-03-14 00:00:00+00:00,207441
2014-03-15 00:00:00+00:00,149011
2014-03-16 00:00:00+00:00,136993
2014-03-17 00:00:00+00:00,161591
2014-03-18 00:00:00+00:00,124719
2014-03-19 00:00:00+00:00,171970
2014-03-20 00:00:00+00:00,188422
2014-03-21 00:00:00+00:00,214517
2014-03-22 00:00:00+00:00,203834
2014-03-23 00:00:00+00:00,147950
2014-03-24 00:00:00+00:00,196063
2014-03-25 00:00:00+00:00,188877
2014-03-26 00:00:00+00:00,189389
2014-03-27 00:00:00+00:00,204190
2014-03-28 00:00:00+00:00,187041
2014-03-29 00:00:00+00:00,144573
2014-03-30 00:00:00+00:00,152200
2014-03-31 00:00:00+00:00,184842
2014-04-01 00:00:00+00:00,181513
2014-04-02 00:00:00+00:00,189225
2014-04-03 00:00:00+00:00,175438
2014-04-04 00:00:00+00:00,187938
2014-04-05 00:00:00+00:00,159121
2014-04-06 00:00:00+00:00,148464
2014-04-07 00:00:00+00:00,178430
2014-04-08 00:00:00+00:00,192375
2014-04-09 00:00:00+00:00,191172
2014-04-10 00:00:00+00:00,193491
2014-04-11 00:00:00+00:00,185039
2014-04-12 00:00:00+00:00,133817
2014-04-13 00:00:00+00:00,139632
2014-04-14 00:00:00+00:00,206567
2014-04-15 00:00:00+00:00,220610
2014-04-16 00:00:00+00:00,215874
2014-04-17 00:00:00+00:00,185558
2014-04-18 00:00:00+00:00,159789
2014-04-19 00:00:00+00:00,150650
2014-04-20 00:00:00+00:00,139236
2014-04-21 00:00:00+00:00,158846
2014-04-22 00:00:00+00:00,214630
2014-04-23 00:00:00+00:00,194678
2014-04-24 00:00:00+00:00,208943
2014-04-25 00:00:00+00:00,200779
2014-04-26 00:00:00+00:00,143949
2014-04-27 00:00:00+00:00,149847
2014-04-28 00:00:00+00:00,175237
2014-04-29 00:00:00+00:00,191730
2014-04-30 00:00:00+00:00,182825
2014-05-01 00:00:00+00:00,163563
2014-05-02 00:00:00+00:00,164902
2014-05-03 00:00:00+00:00,140037
2014-05-04 00:00:00+00:00,140278
2014-05-05 00:00:00+00:00,181780
2014-05-06 00:00:00+00:00,207076
2014-05-07 00:00:00+00:00,188767
2014-05-08 00:00:00+00:00,189231
2014-05-09 00:00:00+00:00,179464
2014-05-10 00:00:00+00:00,147579
2014-05-11 00:00:00+00:00,152736
2014-05-12 00:00:00+00:00,207554
2014-05-13 00:00:00+00:00,183067
2014-05-14 00:00:00+00:00,193510
2014-05-15 00:00:00+00:00,208188
2014-05-16 00:00:00+00:00,188198
2014-05-17 00:00:00+00:00,164318
2014-05-18 00:00:00+00:00,150492
2014-05-19 00:00:00+00:00,204728
2014-05-20 00:00:00+00:00,218441
2014-05-21 00:00:00+00:00,207210
2014-05-22 00:00:00+00:00,209340
2014-05-23 00:00:00+00:00,204740
2014-05-24 00:00:00+00:00,145691
2014-05-25 00:00:00+00:00,168022
2014-05-26 00:00:00+00:00,195787
2014-05-27 00:00:00+00:00,200229
2014-05-28 00:00:00+00:00,208842
2014-05-29 00:00:00+00:00,188151
2014-05-30 00:00:00+00:00,180888
2014-05-31 00:00:00+00:00,150167
2014-06-01 00:00:00+00:00,171743
2014-06-02 00:00:00+00:00,190207
2014-06-03 00:00:00+00:00,206405
2014-06-04 00:00:00+00:00,180539
2014-06-05 00:00:00+00:00,196391
2014-06-06 00:00:00+00:00,187479
2014-06-07 00:00:00+00:00,137794
2014-06-08 00:00:00+00:00,145679
2014-06-09 00:00:00+00:00,177877
2014-06-10 00:00:00+00:00,196537
2014-06-11 00:00:00+00:00,179651
2014-06-12 00:00:00+00:00,196139
2014-06-13 00:00:00+00:00,183140
2014-06-14 00:00:00+00:00,151476
2014-06-15 00:00:00+00:00,150769
2014-06-16 00:00:00+00:00,201412
2014-06-17 00:00:00+00:00,190376
2014-06-18 00:00:00+00:00,180424
2014-06-19 00:00:00+00:00,186764
2014-06-20 00:00:00+00:00,161272
2014-06-21 00:00:00+00:00,151891
2014-06-22 00:00:00+00:00,147563
2014-06-23 00:00:00+00:00,175915
2014-06-24 00:00:00+00:00,187128
2014-06-25 00:00:00+00:00,185618
2014-06-26 00:00:00+00:00,171343
2014-06-27 00:00:00+00:00,176465
2014-06-28 00:00:00+00:00,159731
2014-06-29 00:00:00+00:00,141133
2014-06-30 00:00:00+00:00,214385
2014-07-01 00:00:00+00:00,220345
2014-07-02 00:00:00+00:00,197933
2014-07-03 00:00:00+00:00,182187
2014-07-04 00:00:00+00:00,159930
2014-07-05 00:00:00+00:00,134555
2014-07-06 00:00:00+00:00,151434
2014-07-07 00:00:00+00:00,184523
2014-07-08 00:00:00+00:00,206873
2014-07-09 00:00:00+00:00,211929
2014-07-10 00:00:00+00:00,186158
2014-07-11 00:00:00+00:00,179844
2014-07-12 00:00:00+00:00,144632
2014-07-13 00:00:00+00:00,158150
2014-07-14 00:00:00+00:00,173466
2014-07-15 00:00:00+00:00,200280
2014-07-16 00:00:00+00:00,182447
2014-07-17 00:00:00+00:00,189716
2014-07-18 00:00:00+00:00,192747
2014-07-19 00:00:00+00:00,163949
2014-07-20 00:00:00+00:00,150928
2014-07-21 00:00:00+00:00,185530
2014-07-22 00:00:00+00:00,190834
2014-07-23 00:00:00+00:00,186179
2014-07-24 00:00:00+00:00,189594
2014-07-25 00:00:00+00:00,183823
2014-07-26 00:00:00+00:00,147895
2014-07-27 00:00:00+00:00,154852
2014-07-28 00:00:00+00:00,187481
2014-07-29 00:00:00+00:00,175765
2014-07-30 00:00:00+00:00,195860
2014-07-31 00:00:00+00:00,201961
2014-08-01 00:00:00+00:00,185346
2014-08-02 00:00:00+00:00,150581
2014-08-03 00:00:00+00:00,138867
2014-08-04 00:00:00+00:00,192975
2014-08-05 00:00:00+00:00,214806
2014-08-06 00:00:00+00:00,230643
2014-08-07 00:00:00+00:00,196361
2014-08-08 00:00:00+00:00,196979
2014-08-09 00:00:00+00:00,169835
2014-08-10 00:00:00+00:00,170137
2014-08-11 00:00:00+00:00,219912
2014-08-12 00:00:00+00:00,217520
2014-08-13 00:00:00+00:00,228952
2014-08-14 00:00:00+00:00,234382
2014-08-15 00:00:00+00:00,210097
2014-08-16 00:00:00+00:00,245456
2014-08-17 00:00:00+00:00,165128
2014-08-18 00:00:00+00:00,204186
2014-08-19 00:00:00+00:00,201353
2014-08-20 00:00:00+00:00,200933
2014-08-21 00:00:00+00:00,203017
2014-08-22 00:00:00+00:00,192042
2014-08-23 00:00:00+00:00,154379
2014-08-24 00:00:00+00:00,162084
2014-08-25 00:00:00+00:00,195519
2014-08-26 00:00:00+00:00,210165
2014-08-27 00:00:00+00:00,214951
2014-08-28 00:00:00+00:00,186925
2014-08-29 00:00:00+00:00,175115
2014-08-30 00:00:00+00:00,163093
2014-08-31 00:00:00+00:00,156724
2014-09-01 00:00:00+00:00,193522
2014-09-02 00:00:00+00:00,205341
2014-09-03 00:00:00+00:00,199799
2014-09-04 00:00:00+00:00,193406
2014-09-05 00:00:00+00:00,194525
2014-09-06 00:00:00+00:00,170587
2014-09-07 00:00:00+00:00,172221
2014-09-08 00:00:00+00:00,210110
2014-09-09 00:00:00+00:00,259632
2014-09-10 00:00:00+00:00,246338
2014-09-11 00:00:00+00:00,179431
2014-09-12 00:00:00+00:00,182754
2014-09-13 00:00:00+00:00,159001
2014-09-14 00:00:00+00:00,198300
2014-09-15 00:00:00+00:00,229331
2014-09-16 00:00:00+00:00,249545
2014-09-17 00:00:00+00:00,220396
2014-09-18 00:00:00+00:00,208518
2014-09-19 00:00:00+00:00,186790
2014-09-20 00:00:00+00:00,180452
2014-09-21 00:00:00+00:00,159534
2014-09-22 00:00:00+00:00,216665
2014-09-23 00:00:00+00:00,229914
2014-09-24 00:00:00+00:00,216230
2014-09-25 00:00:00+00:00,238840
2014-09-26 00:00:00+00:00,203735
2014-09-27 00:00:00+00:00,192122
2014-09-28 00:00:00+00:00,193807
2014-09-29 00:00:00+00:00,220705
2014-09-30 00:00:00+00:00,222469
2014-10-01 00:00:00+00:00,224054
2014-10-02 00:00:00+00:00,203313
2014-10-03 00:00:00+00:00,201469
2014-10-04 00:00:00+00:00,210554
2014-10-05 00:00:00+00:00,207390
2014-10-06 00:00:00+00:00,222473
2014-10-07 00:00:00+00:00,223631
2014-10-08 00:00:00+00:00,220171
2014-10-09 00:00:00+00:00,219631
2014-10-10 00:00:00+00:00,215549
2014-10-11 00:00:00+00:00,175863
2014-10-12 00:00:00+00:00,195078
2014-10-13 00:00:00+00:00,224976
2014-10-14 00:00:00+00:00,245685
2014-10-15 00:00:00+00:00,221136
2014-10-16 00:00:00+00:00,208817
2014-10-17 00:00:00+00:00,205440
2014-10-18 00:00:00+00:00,179526
2014-10-19 00:00:00+00:00,189390
2014-10-20 00:00:00+00:00,229924
2014-10-21 00:00:00+00:00,235838
2014-10-22 00:00:00+00:00,225947
2014-10-23 00:00:00+00:00,232533
2014-10-24 00:00:00+00:00,211320
2014-10-25 00:00:00+00:00,191555
2014-10-26 00:00:00+00:00,198495
2014-10-27 00:00:00+00:00,245457
2014-10-28 00:00:00+00:00,240599
2014-10-29 00:00:00+00:00,242592
2014-10-30 00:00:00+00:00,249293
2014-10-31 00:00:00+00:00,237053
2014-11-01 00:00:00+00:00,189297
2014-11-02 00:00:00+00:00,222021
2014-11-03 00:00:00+00:00,254593
