Time,seller-exhaustion-constant-btc-24h
2011-04-25 00:00:00+00:00,0.16424575781763284
2011-04-26 00:00:00+00:00,0.17792841277857022
2011-04-27 00:00:00+00:00,0.17655305753945733
2011-04-28 00:00:00+00:00,0.18349865935610238
2011-04-29 00:00:00+00:00,0.17975604553229124
2011-04-30 00:00:00+00:00,0.17442452303526498
2011-05-01 00:00:00+00:00,0.19456829863439015
2011-05-02 00:00:00+00:00,0.22703817534563348
2011-05-03 00:00:00+00:00,0.24229889508916383
2011-05-04 00:00:00+00:00,0.24732001179620453
2011-05-05 00:00:00+00:00,0.25201169705280924
2011-05-06 00:00:00+00:00,0.2639925020949533
2011-05-07 00:00:00+00:00,0.27419567037359827
2011-05-08 00:00:00+00:00,0.2782357566771179
2011-05-09 00:00:00+00:00,0.28071752211206263
2011-05-10 00:00:00+00:00,0.24709123921699028
2011-05-11 00:00:00+00:00,0.22453599375313177
2011-05-12 00:00:00+00:00,0.24507511074992744
2011-05-13 00:00:00+00:00,0.21604414107229641
2011-05-14 00:00:00+00:00,0.21193945026283892
2011-05-15 00:00:00+00:00,0.2759729410277626
2011-05-16 00:00:00+00:00,0.2668190499145524
2011-05-17 00:00:00+00:00,0.2608222854964224
2011-05-18 00:00:00+00:00,0.2793836355942167
2011-05-19 00:00:00+00:00,0.28948067907432734
2011-05-20 00:00:00+00:00,0.2898333096169276
2011-05-21 00:00:00+00:00,0.341939635938809
2011-05-22 00:00:00+00:00,0.3151130872663975
2011-05-23 00:00:00+00:00,0.28209634505735354
2011-05-24 00:00:00+00:00,0.2836155498374594
2011-05-25 00:00:00+00:00,0.27338742301731644
2011-05-26 00:00:00+00:00,0.2371159286768119
2011-05-27 00:00:00+00:00,0.2175906567812439
2011-05-28 00:00:00+00:00,0.2174323691607975
2011-05-29 00:00:00+00:00,0.21956844332443642
2011-05-30 00:00:00+00:00,0.22444547190100786
2011-05-31 00:00:00+00:00,0.2131408627428197
2011-06-01 00:00:00+00:00,0.2106205107313964
2011-06-02 00:00:00+00:00,0.1907890233291227
2011-06-03 00:00:00+00:00,0.16536060301629082
2011-06-04 00:00:00+00:00,0.1594299289208223
2011-06-05 00:00:00+00:00,0.17174247800292972
2011-06-06 00:00:00+00:00,0.18352687599906337
2011-06-07 00:00:00+00:00,0.20268394610603752
2011-06-08 00:00:00+00:00,0.1811210306462485
2011-06-09 00:00:00+00:00,0.19820192185929397
2011-06-10 00:00:00+00:00,0.22810170075950584
2011-06-11 00:00:00+00:00,0.2945630224948825
2011-06-12 00:00:00+00:00,0.3414900924654435
2011-06-13 00:00:00+00:00,0.304997278412505
2011-06-14 00:00:00+00:00,0.3019957448126843
2011-06-15 00:00:00+00:00,0.31030886345046915
2011-06-16 00:00:00+00:00,0.268950818563655
2011-06-17 00:00:00+00:00,0.33134033543422825
2011-06-18 00:00:00+00:00,0.3299050637104285
2011-06-19 00:00:00+00:00,0.27857259704197457
2011-06-20 00:00:00+00:00,0.32406476998866024
2011-06-21 00:00:00+00:00,0.30812975242903795
2011-06-22 00:00:00+00:00,0.3063168613327859
2011-06-23 00:00:00+00:00,0.2665674815550402
2011-06-24 00:00:00+00:00,0.28317044902601696
2011-06-25 00:00:00+00:00,0.24032278371628754
2011-06-26 00:00:00+00:00,0.21846524951173626
2011-06-27 00:00:00+00:00,0.20544800650625542
2011-06-28 00:00:00+00:00,0.2026552123792557
2011-06-29 00:00:00+00:00,0.18538773606473194
2011-06-30 00:00:00+00:00,0.16353790084543135
2011-07-01 00:00:00+00:00,0.15593694251230777
2011-07-02 00:00:00+00:00,0.1493609230117624
2011-07-03 00:00:00+00:00,0.144534220545413
2011-07-04 00:00:00+00:00,0.14837887192336988
2011-07-05 00:00:00+00:00,0.17019625731200244
2011-07-06 00:00:00+00:00,0.16738065307281055
2011-07-07 00:00:00+00:00,0.16146263305166253
2011-07-08 00:00:00+00:00,0.1514686846175157
2011-07-09 00:00:00+00:00,0.11637470708425428
2011-07-10 00:00:00+00:00,0.08492946691444223
2011-07-11 00:00:00+00:00,0.0808497907638474
2011-07-12 00:00:00+00:00,0.08540890057742358
2011-07-13 00:00:00+00:00,0.07914099557474939
2011-07-14 00:00:00+00:00,0.0797125327935678
2011-07-15 00:00:00+00:00,0.07335735790424618
2011-07-16 00:00:00+00:00,0.07241471363847893
2011-07-17 00:00:00+00:00,0.0744996348649269
2011-07-18 00:00:00+00:00,0.09026401384290707
2011-07-19 00:00:00+00:00,0.08585907401135878
2011-07-20 00:00:00+00:00,0.08396670080713796
2011-07-21 00:00:00+00:00,0.0827625538104994
2011-07-22 00:00:00+00:00,0.08139698248035718
2011-07-23 00:00:00+00:00,0.07798221576189049
2011-07-24 00:00:00+00:00,0.0764500587903053
2011-07-25 00:00:00+00:00,0.06550926008216935
2011-07-26 00:00:00+00:00,0.06100198476876065
2011-07-27 00:00:00+00:00,0.05337067161703441
2011-07-28 00:00:00+00:00,0.04850822358339619
2011-07-29 00:00:00+00:00,0.04333822305691189
2011-07-30 00:00:00+00:00,0.03674378634722013
2011-07-31 00:00:00+00:00,0.031856465663939244
2011-08-01 00:00:00+00:00,0.029079243130125925
2011-08-02 00:00:00+00:00,0.025973223195509466
2011-08-03 00:00:00+00:00,0.037821227536998896
2011-08-04 00:00:00+00:00,0.05182604870848124
2011-08-05 00:00:00+00:00,0.0589674315463861
2011-08-06 00:00:00+00:00,0.0813359649959581
2011-08-07 00:00:00+00:00,0.12467099761577369
2011-08-08 00:00:00+00:00,0.14356602716084144
2011-08-09 00:00:00+00:00,0.12956685015735006
2011-08-10 00:00:00+00:00,0.12372553769937737
2011-08-11 00:00:00+00:00,0.12600453880023177
2011-08-12 00:00:00+00:00,0.13753825182021817
2011-08-13 00:00:00+00:00,0.1397713924973641
2011-08-14 00:00:00+00:00,0.12811167480608254
2011-08-15 00:00:00+00:00,0.12019119938209773
2011-08-16 00:00:00+00:00,0.11909614514270439
2011-08-17 00:00:00+00:00,0.1212446967492666
2011-08-18 00:00:00+00:00,0.1157890829959985
2011-08-19 00:00:00+00:00,0.11687913978284173
2011-08-20 00:00:00+00:00,0.11089627120483483
2011-08-21 00:00:00+00:00,0.10848765367551878
2011-08-22 00:00:00+00:00,0.10520516797071729
2011-08-23 00:00:00+00:00,0.1036605411025214
2011-08-24 00:00:00+00:00,0.09692803624612144
2011-08-25 00:00:00+00:00,0.09386708338572987
2011-08-26 00:00:00+00:00,0.09732721265811892
2011-08-27 00:00:00+00:00,0.11792342972131956
2011-08-28 00:00:00+00:00,0.11425207497027624
2011-08-29 00:00:00+00:00,0.1057118640772448
2011-08-30 00:00:00+00:00,0.09877479950639917
2011-08-31 00:00:00+00:00,0.0794461881541333
2011-09-01 00:00:00+00:00,0.07924019987616497
2011-09-02 00:00:00+00:00,0.09290671748402268
2011-09-03 00:00:00+00:00,0.07919019846184361
2011-09-04 00:00:00+00:00,0.08042147015764997
2011-09-05 00:00:00+00:00,0.08551276940836551
2011-09-06 00:00:00+00:00,0.10171003784401463
2011-09-07 00:00:00+00:00,0.10519420980367049
2011-09-08 00:00:00+00:00,0.10702906722160879
2011-09-09 00:00:00+00:00,0.14748645038449054
2011-09-10 00:00:00+00:00,0.1777138286413502
2011-09-11 00:00:00+00:00,0.1986164836430608
2011-09-12 00:00:00+00:00,0.1972743792301692
2011-09-13 00:00:00+00:00,0.19439654971075615
2011-09-14 00:00:00+00:00,0.1863076622338121
2011-09-15 00:00:00+00:00,0.202597704544268
2011-09-16 00:00:00+00:00,0.22506094915433264
2011-09-17 00:00:00+00:00,0.22631091038548795
2011-09-18 00:00:00+00:00,0.2296753773802432
2011-09-19 00:00:00+00:00,0.21310131201319776
2011-09-20 00:00:00+00:00,0.21549945093878398
2011-09-21 00:00:00+00:00,0.17013302002180558
2011-09-22 00:00:00+00:00,0.16403609248791245
2011-09-23 00:00:00+00:00,0.15275053243402661
2011-09-24 00:00:00+00:00,0.1423263323951512
2011-09-25 00:00:00+00:00,0.13804168966027308
2011-09-26 00:00:00+00:00,0.14169469500520762
2011-09-27 00:00:00+00:00,0.14511021993001896
2011-09-28 00:00:00+00:00,0.13805322529778058
2011-09-29 00:00:00+00:00,0.1332848088768615
2011-09-30 00:00:00+00:00,0.12406970344830713
2011-10-01 00:00:00+00:00,0.11604001728081983
2011-10-02 00:00:00+00:00,0.10610824716622919
2011-10-03 00:00:00+00:00,0.09336825007693174
2011-10-04 00:00:00+00:00,0.07656152194344149
2011-10-05 00:00:00+00:00,0.0634574807573481
2011-10-06 00:00:00+00:00,0.05995361877993296
2011-10-07 00:00:00+00:00,0.05435360203214201
2011-10-08 00:00:00+00:00,0.054032564745225976
2011-10-09 00:00:00+00:00,0.05687666369258669
2011-10-10 00:00:00+00:00,0.06057767257583251
2011-10-11 00:00:00+00:00,0.06645187432325332
2011-10-12 00:00:00+00:00,0.06764464541246205
2011-10-13 00:00:00+00:00,0.06358643958551304
2011-10-14 00:00:00+00:00,0.06458680602498933
2011-10-15 00:00:00+00:00,0.067977337140365
2011-10-16 00:00:00+00:00,0.07422300672360231
2011-10-17 00:00:00+00:00,0.10437657365764594
2011-10-18 00:00:00+00:00,0.13288635112646277
2011-10-19 00:00:00+00:00,0.17372390920523775
2011-10-20 00:00:00+00:00,0.18707427083919043
2011-10-21 00:00:00+00:00,0.17964087993244246
2011-10-22 00:00:00+00:00,0.1577952614367724
2011-10-23 00:00:00+00:00,0.14722039867408981
2011-10-24 00:00:00+00:00,0.14681912365863056
2011-10-25 00:00:00+00:00,0.16072707337457867
2011-10-26 00:00:00+00:00,0.16388936260960105
2011-10-27 00:00:00+00:00,0.16146535862011793
2011-10-28 00:00:00+00:00,0.14903832043949788
2011-10-29 00:00:00+00:00,0.13268572787151098
2011-10-30 00:00:00+00:00,0.12378849096942413
2011-10-31 00:00:00+00:00,0.13213774777728265
2011-11-01 00:00:00+00:00,0.12268928540095989
2011-11-02 00:00:00+00:00,0.11637017071173264
2011-11-03 00:00:00+00:00,0.10607630742636195
2011-11-04 00:00:00+00:00,0.09838458757685047
2011-11-05 00:00:00+00:00,0.09275877386289204
2011-11-06 00:00:00+00:00,0.08889249958685631
2011-11-07 00:00:00+00:00,0.08840652450964179
2011-11-08 00:00:00+00:00,0.08133887614508346
2011-11-09 00:00:00+00:00,0.07629478849526523
2011-11-10 00:00:00+00:00,0.07487298578013862
2011-11-11 00:00:00+00:00,0.0749438614883516
