Time,total-addresses-btc-24h
2012-10-06 00:00:00+00:00,6899641
2012-10-07 00:00:00+00:00,6924215
2012-10-08 00:00:00+00:00,6952389
2012-10-09 00:00:00+00:00,6980865
2012-10-10 00:00:00+00:00,7006928
2012-10-11 00:00:00+00:00,7029371
2012-10-12 00:00:00+00:00,7054612
2012-10-13 00:00:00+00:00,7075715
2012-10-14 00:00:00+00:00,7097495
2012-10-15 00:00:00+00:00,7121053
2012-10-16 00:00:00+00:00,7143122
2012-10-17 00:00:00+00:00,7168538
2012-10-18 00:00:00+00:00,7192452
2012-10-19 00:00:00+00:00,7212370
2012-10-20 00:00:00+00:00,7235050
2012-10-21 00:00:00+00:00,7257023
2012-10-22 00:00:00+00:00,7280568
2012-10-23 00:00:00+00:00,7300095
2012-10-24 00:00:00+00:00,7321145
2012-10-25 00:00:00+00:00,7340544
2012-10-26 00:00:00+00:00,7358870
2012-10-27 00:00:00+00:00,7372903
2012-10-28 00:00:00+00:00,7386052
2012-10-29 00:00:00+00:00,7399969
2012-10-30 00:00:00+00:00,7418716
2012-10-31 00:00:00+00:00,7436318
2012-11-01 00:00:00+00:00,7451901
2012-11-02 00:00:00+00:00,7469190
2012-11-03 00:00:00+00:00,7486625
2012-11-04 00:00:00+00:00,7501682
2012-11-05 00:00:00+00:00,7519851
2012-11-06 00:00:00+00:00,7540248
2012-11-07 00:00:00+00:00,7562783
2012-11-08 00:00:00+00:00,7581604
2012-11-09 00:00:00+00:00,7600031
2012-11-10 00:00:00+00:00,7616265
2012-11-11 00:00:00+00:00,7631052
2012-11-12 00:00:00+00:00,7647401
2012-11-13 00:00:00+00:00,7664831
2012-11-14 00:00:00+00:00,7685367
2012-11-15 00:00:00+00:00,7711178
2012-11-16 00:00:00+00:00,7737724
2012-11-17 00:00:00+00:00,7766897
2012-11-18 00:00:00+00:00,7791339
2012-11-19 00:00:00+00:00,7814791
2012-11-20 00:00:00+00:00,7839595
2012-11-21 00:00:00+00:00,7863628
2012-11-22 00:00:00+00:00,7886171
2012-11-23 00:00:00+00:00,7903385
2012-11-24 00:00:00+00:00,7921826
2012-11-25 00:00:00+00:00,7940119
2012-11-26 00:00:00+00:00,7961283
2012-11-27 00:00:00+00:00,7980510
2012-11-28 00:00:00+00:00,8002300
2012-11-29 00:00:00+00:00,8023297
2012-11-30 00:00:00+00:00,8042233
2012-12-01 00:00:00+00:00,8059982
2012-12-02 00:00:00+00:00,8072919
2012-12-03 00:00:00+00:00,8087311
2012-12-04 00:00:00+00:00,8107742
2012-12-05 00:00:00+00:00,8130528
2012-12-06 00:00:00+00:00,8152736
2012-12-07 00:00:00+00:00,8174164
2012-12-08 00:00:00+00:00,8195403
2012-12-09 00:00:00+00:00,8215850
2012-12-10 00:00:00+00:00,8232918
2012-12-11 00:00:00+00:00,8253293
2012-12-12 00:00:00+00:00,8275457
2012-12-13 00:00:00+00:00,8301264
2012-12-14 00:00:00+00:00,8324479
2012-12-15 00:00:00+00:00,8343770
2012-12-16 00:00:00+00:00,8363564
2012-12-17 00:00:00+00:00,8387496
2012-12-18 00:00:00+00:00,8416612
2012-12-19 00:00:00+00:00,8441113
2012-12-20 00:00:00+00:00,8462376
2012-12-21 00:00:00+00:00,8488539
2012-12-22 00:00:00+00:00,8524064
2012-12-23 00:00:00+00:00,8544764
2012-12-24 00:00:00+00:00,8565071
2012-12-25 00:00:00+00:00,8581823
2012-12-26 00:00:00+00:00,8598326
2012-12-27 00:00:00+00:00,8617140
2012-12-28 00:00:00+00:00,8640728
2012-12-29 00:00:00+00:00,8660694
2012-12-30 00:00:00+00:00,8688638
2012-12-31 00:00:00+00:00,8707389
2013-01-01 00:00:00+00:00,8727440
2013-01-02 00:00:00+00:00,8751648
2013-01-03 00:00:00+00:00,8781926
2013-01-04 00:00:00+00:00,8807659
2013-01-05 00:00:00+00:00,8835133
2013-01-06 00:00:00+00:00,8855913
2013-01-07 00:00:00+00:00,8880473
2013-01-08 00:00:00+00:00,8906197
2013-01-09 00:00:00+00:00,8933800
2013-01-10 00:00:00+00:00,8964394
2013-01-11 00:00:00+00:00,8998183
2013-01-12 00:00:00+00:00,9023157
2013-01-13 00:00:00+00:00,9051239
2013-01-14 00:00:00+00:00,9074946
2013-01-15 00:00:00+00:00,9104782
2013-01-16 00:00:00+00:00,9137669
2013-01-17 00:00:00+00:00,9168326
2013-01-18 00:00:00+00:00,9199396
2013-01-19 00:00:00+00:00,9225632
2013-01-20 00:00:00+00:00,9250635
2013-01-21 00:00:00+00:00,9273670
2013-01-22 00:00:00+00:00,9300837
2013-01-23 00:00:00+00:00,9326444
2013-01-24 00:00:00+00:00,9355098
2013-01-25 00:00:00+00:00,9383889
2013-01-26 00:00:00+00:00,9415353
2013-01-27 00:00:00+00:00,9444402
2013-01-28 00:00:00+00:00,9471772
2013-01-29 00:00:00+00:00,9500449
2013-01-30 00:00:00+00:00,9523875
2013-01-31 00:00:00+00:00,9549314
2013-02-01 00:00:00+00:00,9584482
2013-02-02 00:00:00+00:00,9615877
2013-02-03 00:00:00+00:00,9646015
2013-02-04 00:00:00+00:00,9675493
2013-02-05 00:00:00+00:00,9708367
2013-02-06 00:00:00+00:00,9737110
2013-02-07 00:00:00+00:00,9768833
2013-02-08 00:00:00+00:00,9801613
2013-02-09 00:00:00+00:00,9831392
2013-02-10 00:00:00+00:00,9864990
2013-02-11 00:00:00+00:00,9893270
2013-02-12 00:00:00+00:00,9922419
2013-02-13 00:00:00+00:00,9950861
2013-02-14 00:00:00+00:00,9977770
2013-02-15 00:00:00+00:00,10004774
2013-02-16 00:00:00+00:00,10028505
2013-02-17 00:00:00+00:00,10052962
2013-02-18 00:00:00+00:00,10078868
2013-02-19 00:00:00+00:00,10105325
2013-02-20 00:00:00+00:00,10132424
2013-02-21 00:00:00+00:00,10161249
2013-02-22 00:00:00+00:00,10192566
2013-02-23 00:00:00+00:00,10222356
2013-02-24 00:00:00+00:00,10251868
2013-02-25 00:00:00+00:00,10280859
2013-02-26 00:00:00+00:00,10312318
2013-02-27 00:00:00+00:00,10339896
2013-02-28 00:00:00+00:00,10370608
2013-03-01 00:00:00+00:00,10405142
2013-03-02 00:00:00+00:00,10429604
2013-03-03 00:00:00+00:00,10452557
2013-03-04 00:00:00+00:00,10479688
2013-03-05 00:00:00+00:00,10510551
2013-03-06 00:00:00+00:00,10546153
2013-03-07 00:00:00+00:00,10580024
2013-03-08 00:00:00+00:00,10610693
2013-03-09 00:00:00+00:00,10637493
2013-03-10 00:00:00+00:00,10667792
2013-03-11 00:00:00+00:00,10693668
2013-03-12 00:00:00+00:00,10723636
2013-03-13 00:00:00+00:00,10756462
2013-03-14 00:00:00+00:00,10787401
2013-03-15 00:00:00+00:00,10822525
2013-03-16 00:00:00+00:00,10846386
2013-03-17 00:00:00+00:00,10871827
2013-03-18 00:00:00+00:00,10902074
2013-03-19 00:00:00+00:00,10936878
2013-03-20 00:00:00+00:00,10968222
2013-03-21 00:00:00+00:00,11001470
2013-03-22 00:00:00+00:00,11039938
2013-03-23 00:00:00+00:00,11071245
2013-03-24 00:00:00+00:00,11111099
2013-03-25 00:00:00+00:00,11144470
2013-03-26 00:00:00+00:00,11180269
2013-03-27 00:00:00+00:00,11217613
2013-03-28 00:00:00+00:00,11259035
2013-03-29 00:00:00+00:00,11304723
2013-03-30 00:00:00+00:00,11344562
2013-03-31 00:00:00+00:00,11374165
2013-04-01 00:00:00+00:00,11411455
2013-04-02 00:00:00+00:00,11459656
2013-04-03 00:00:00+00:00,11513618
2013-04-04 00:00:00+00:00,11570050
2013-04-05 00:00:00+00:00,11626102
2013-04-06 00:00:00+00:00,11667251
2013-04-07 00:00:00+00:00,11707174
2013-04-08 00:00:00+00:00,11766390
2013-04-09 00:00:00+00:00,11827413
2013-04-10 00:00:00+00:00,11901142
2013-04-11 00:00:00+00:00,11962663
2013-04-12 00:00:00+00:00,12015976
2013-04-13 00:00:00+00:00,12059105
2013-04-14 00:00:00+00:00,12093182
2013-04-15 00:00:00+00:00,12138718
2013-04-16 00:00:00+00:00,12191313
2013-04-17 00:00:00+00:00,12243165
2013-04-18 00:00:00+00:00,12285812
2013-04-19 00:00:00+00:00,12338421
2013-04-20 00:00:00+00:00,12375814
2013-04-21 00:00:00+00:00,12409323
2013-04-22 00:00:00+00:00,12450727
2013-04-23 00:00:00+00:00,12499448
2013-04-24 00:00:00+00:00,12548699
2013-04-25 00:00:00+00:00,12595302
2013-04-26 00:00:00+00:00,12638107
2013-04-27 00:00:00+00:00,12678061
2013-04-28 00:00:00+00:00,12756948
2013-04-29 00:00:00+00:00,12797151
2013-04-30 00:00:00+00:00,12829421
2013-05-01 00:00:00+00:00,12869367
2013-05-02 00:00:00+00:00,12907678
2013-05-03 00:00:00+00:00,12943863
2013-05-04 00:00:00+00:00,12974713
2013-05-05 00:00:00+00:00,13006667
2013-05-06 00:00:00+00:00,13042733
2013-05-07 00:00:00+00:00,13083592
2013-05-08 00:00:00+00:00,13125024
2013-05-09 00:00:00+00:00,13168658
2013-05-10 00:00:00+00:00,13211260
2013-05-11 00:00:00+00:00,13252688
2013-05-12 00:00:00+00:00,13287402
2013-05-13 00:00:00+00:00,13324853
2013-05-14 00:00:00+00:00,13366655
2013-05-15 00:00:00+00:00,13408544
2013-05-16 00:00:00+00:00,13448474
2013-05-17 00:00:00+00:00,13486088
2013-05-18 00:00:00+00:00,13518779
2013-05-19 00:00:00+00:00,13549458
2013-05-20 00:00:00+00:00,13583537
2013-05-21 00:00:00+00:00,13624626
2013-05-22 00:00:00+00:00,13660686
2013-05-23 00:00:00+00:00,13703088
2013-05-24 00:00:00+00:00,13743494
2013-05-25 00:00:00+00:00,13775016
2013-05-26 00:00:00+00:00,13802782
2013-05-27 00:00:00+00:00,13834931
2013-05-28 00:00:00+00:00,13872173
2013-05-29 00:00:00+00:00,13912699
2013-05-30 00:00:00+00:00,13950998
2013-05-31 00:00:00+00:00,13988790
2013-06-01 00:00:00+00:00,14021815
2013-06-02 00:00:00+00:00,14051207
2013-06-03 00:00:00+00:00,14086598
2013-06-04 00:00:00+00:00,14124672
2013-06-05 00:00:00+00:00,14159311
2013-06-06 00:00:00+00:00,14195687
2013-06-07 00:00:00+00:00,14234982
2013-06-08 00:00:00+00:00,14263277
2013-06-09 00:00:00+00:00,14290075
2013-06-10 00:00:00+00:00,14321327
2013-06-11 00:00:00+00:00,14354350
2013-06-12 00:00:00+00:00,14385028
2013-06-13 00:00:00+00:00,14418877
2013-06-14 00:00:00+00:00,14462365
2013-06-15 00:00:00+00:00,14490141
2013-06-16 00:00:00+00:00,14514495
2013-06-17 00:00:00+00:00,14544456
2013-06-18 00:00:00+00:00,14577496
2013-06-19 00:00:00+00:00,14614158
2013-06-20 00:00:00+00:00,14650043
2013-06-21 00:00:00+00:00,14688119
2013-06-22 00:00:00+00:00,14718266
2013-06-23 00:00:00+00:00,14743414
2013-06-24 00:00:00+00:00,14776494
2013-06-25 00:00:00+00:00,14809181
2013-06-26 00:00:00+00:00,14842077
2013-06-27 00:00:00+00:00,14874572
2013-06-28 00:00:00+00:00,14913083
2013-06-29 00:00:00+00:00,14941926
2013-06-30 00:00:00+00:00,14966984
2013-07-01 00:00:00+00:00,15003248
2013-07-02 00:00:00+00:00,15037204
2013-07-03 00:00:00+00:00,15071788
2013-07-04 00:00:00+00:00,15103728
2013-07-05 00:00:00+00:00,15136087
2013-07-06 00:00:00+00:00,15162995
2013-07-07 00:00:00+00:00,15185915
2013-07-08 00:00:00+00:00,15220779
2013-07-09 00:00:00+00:00,15258077
2013-07-10 00:00:00+00:00,15293123
2013-07-11 00:00:00+00:00,15337599
2013-07-12 00:00:00+00:00,15387264
2013-07-13 00:00:00+00:00,15421178
2013-07-14 00:00:00+00:00,15444830
2013-07-15 00:00:00+00:00,15476079
2013-07-16 00:00:00+00:00,15513848
2013-07-17 00:00:00+00:00,15549165
2013-07-18 00:00:00+00:00,15583570
2013-07-19 00:00:00+00:00,15617084
2013-07-20 00:00:00+00:00,15643303
2013-07-21 00:00:00+00:00,15670911
2013-07-22 00:00:00+00:00,15704709
2013-07-23 00:00:00+00:00,15740191
2013-07-24 00:00:00+00:00,15775350
2013-07-25 00:00:00+00:00,15812528
2013-07-26 00:00:00+00:00,15847048
2013-07-27 00:00:00+00:00,15874218
2013-07-28 00:00:00+00:00,15900953
2013-07-29 00:00:00+00:00,15937730
2013-07-30 00:00:00+00:00,15978462
2013-07-31 00:00:00+00:00,16026569
2013-08-01 00:00:00+00:00,16109755
2013-08-02 00:00:00+00:00,16157551
2013-08-03 00:00:00+00:00,16193093
2013-08-04 00:00:00+00:00,16225452
2013-08-05 00:00:00+00:00,16269720
2013-08-06 00:00:00+00:00,16313398
2013-08-07 00:00:00+00:00,16359080
2013-08-08 00:00:00+00:00,16402849
2013-08-09 00:00:00+00:00,16441245
2013-08-10 00:00:00+00:00,16478430
2013-08-11 00:00:00+00:00,16507597
2013-08-12 00:00:00+00:00,16578506
2013-08-13 00:00:00+00:00,16622479
2013-08-14 00:00:00+00:00,16668984
2013-08-15 00:00:00+00:00,16714323
2013-08-16 00:00:00+00:00,16767593
2013-08-17 00:00:00+00:00,16804345
2013-08-18 00:00:00+00:00,16837373
2013-08-19 00:00:00+00:00,16887551
2013-08-20 00:00:00+00:00,16935286
2013-08-21 00:00:00+00:00,16983830
2013-08-22 00:00:00+00:00,17036679
2013-08-23 00:00:00+00:00,17080479
2013-08-24 00:00:00+00:00,17117324
2013-08-25 00:00:00+00:00,17150416
2013-08-26 00:00:00+00:00,17194628
2013-08-27 00:00:00+00:00,17246568
2013-08-28 00:00:00+00:00,17299229
2013-08-29 00:00:00+00:00,17345527
2013-08-30 00:00:00+00:00,17401591
2013-08-31 00:00:00+00:00,17462132
2013-09-01 00:00:00+00:00,17491872
2013-09-02 00:00:00+00:00,17525157
2013-09-03 00:00:00+00:00,17563861
2013-09-04 00:00:00+00:00,17606214
2013-09-05 00:00:00+00:00,17647140
2013-09-06 00:00:00+00:00,17687286
2013-09-07 00:00:00+00:00,17722275
2013-09-08 00:00:00+00:00,17751730
2013-09-09 00:00:00+00:00,17790189
2013-09-10 00:00:00+00:00,17827005
2013-09-11 00:00:00+00:00,17869347
2013-09-12 00:00:00+00:00,17912781
2013-09-13 00:00:00+00:00,17951472
2013-09-14 00:00:00+00:00,17980421
2013-09-15 00:00:00+00:00,18008254
2013-09-16 00:00:00+00:00,18046985
2013-09-17 00:00:00+00:00,18087962
2013-09-18 00:00:00+00:00,18130944
2013-09-19 00:00:00+00:00,18175529
2013-09-20 00:00:00+00:00,18217827
2013-09-21 00:00:00+00:00,18253515
2013-09-22 00:00:00+00:00,18284748
2013-09-23 00:00:00+00:00,18328044
2013-09-24 00:00:00+00:00,18371895
2013-09-25 00:00:00+00:00,18412317
2013-09-26 00:00:00+00:00,18455495
2013-09-27 00:00:00+00:00,18496551
2013-09-28 00:00:00+00:00,18531184
2013-09-29 00:00:00+00:00,18564964
2013-09-30 00:00:00+00:00,18607493
2013-10-01 00:00:00+00:00,18656301
2013-10-02 00:00:00+00:00,18708039
2013-10-03 00:00:00+00:00,18751619
2013-10-04 00:00:00+00:00,18791964
2013-10-05 00:00:00+00:00,18823649
2013-10-06 00:00:00+00:00,18854508
2013-10-07 00:00:00+00:00,18894507
2013-10-08 00:00:00+00:00,18936521
2013-10-09 00:00:00+00:00,18981656
2013-10-10 00:00:00+00:00,19027925
2013-10-11 00:00:00+00:00,19072137
2013-10-12 00:00:00+00:00,19109014
2013-10-13 00:00:00+00:00,19154778
2013-10-14 00:00:00+00:00,19197695
2013-10-15 00:00:00+00:00,19243735
2013-10-16 00:00:00+00:00,19294441
2013-10-17 00:00:00+00:00,19337720
2013-10-18 00:00:00+00:00,19385680
2013-10-19 00:00:00+00:00,19435339
2013-10-20 00:00:00+00:00,19476267
2013-10-21 00:00:00+00:00,19526920
2013-10-22 00:00:00+00:00,19587580
2013-10-23 00:00:00+00:00,19643298
2013-10-24 00:00:00+00:00,19703983
2013-10-25 00:00:00+00:00,19757554
2013-10-26 00:00:00+00:00,19795833
2013-10-27 00:00:00+00:00,19829530
2013-10-28 00:00:00+00:00,19874304
2013-10-29 00:00:00+00:00,19920610
2013-10-30 00:00:00+00:00,19971519
2013-10-31 00:00:00+00:00,20022851
2013-11-01 00:00:00+00:00,20069765
2013-11-02 00:00:00+00:00,20110388
2013-11-03 00:00:00+00:00,20150667
2013-11-04 00:00:00+00:00,20204389
2013-11-05 00:00:00+00:00,20269331
2013-11-06 00:00:00+00:00,20334187
2013-11-07 00:00:00+00:00,20411709
2013-11-08 00:00:00+00:00,20486090
2013-11-09 00:00:00+00:00,20556927
2013-11-10 00:00:00+00:00,20617682
2013-11-11 00:00:00+00:00,20672176
2013-11-12 00:00:00+00:00,20734570
2013-11-13 00:00:00+00:00,20800574
2013-11-14 00:00:00+00:00,20875800
2013-11-15 00:00:00+00:00,20942233
2013-11-16 00:00:00+00:00,20997661
2013-11-17 00:00:00+00:00,21055618
2013-11-18 00:00:00+00:00,21154119
2013-11-19 00:00:00+00:00,21276688
2013-11-20 00:00:00+00:00,21371314
2013-11-21 00:00:00+00:00,21458301
2013-11-22 00:00:00+00:00,21550843
2013-11-23 00:00:00+00:00,21640331
2013-11-24 00:00:00+00:00,21707199
2013-11-25 00:00:00+00:00,21787969
2013-11-26 00:00:00+00:00,21893718
2013-11-27 00:00:00+00:00,22014557
2013-11-28 00:00:00+00:00,22133596
2013-11-29 00:00:00+00:00,22245489
2013-11-30 00:00:00+00:00,22339477
2013-12-01 00:00:00+00:00,22430792
2013-12-02 00:00:00+00:00,22528931
2013-12-03 00:00:00+00:00,22632102
2013-12-04 00:00:00+00:00,22739217
2013-12-05 00:00:00+00:00,22851222
2013-12-06 00:00:00+00:00,22945943
2013-12-07 00:00:00+00:00,23031309
2013-12-08 00:00:00+00:00,23090266
2013-12-09 00:00:00+00:00,23175318
2013-12-10 00:00:00+00:00,23257269
2013-12-11 00:00:00+00:00,23340601
2013-12-12 00:00:00+00:00,23412087
2013-12-13 00:00:00+00:00,23490130
2013-12-14 00:00:00+00:00,23562862
2013-12-15 00:00:00+00:00,23629440
2013-12-16 00:00:00+00:00,23719666
2013-12-17 00:00:00+00:00,23804408
2013-12-18 00:00:00+00:00,23904989
2013-12-19 00:00:00+00:00,23990298
2013-12-20 00:00:00+00:00,24066666
2013-12-21 00:00:00+00:00,24134338
2013-12-22 00:00:00+00:00,24196441
2013-12-23 00:00:00+00:00,24275318
2013-12-24 00:00:00+00:00,24349929
2013-12-25 00:00:00+00:00,24426498
2013-12-26 00:00:00+00:00,24491172
2013-12-27 00:00:00+00:00,24558562
2013-12-28 00:00:00+00:00,24616738
2013-12-29 00:00:00+00:00,24672234
2013-12-30 00:00:00+00:00,24747506
2013-12-31 00:00:00+00:00,24807843
2014-01-01 00:00:00+00:00,24855859
2014-01-02 00:00:00+00:00,24924034
2014-01-03 00:00:00+00:00,25000384
2014-01-04 00:00:00+00:00,25059614
2014-01-05 00:00:00+00:00,25129763
2014-01-06 00:00:00+00:00,25217036
2014-01-07 00:00:00+00:00,25290148
2014-01-08 00:00:00+00:00,25369974
2014-01-09 00:00:00+00:00,25440496
2014-01-10 00:00:00+00:00,25504939
2014-01-11 00:00:00+00:00,25569297
2014-01-12 00:00:00+00:00,25626421
2014-01-13 00:00:00+00:00,25695452
2014-01-14 00:00:00+00:00,25760475
2014-01-15 00:00:00+00:00,25828605
2014-01-16 00:00:00+00:00,25889305
2014-01-17 00:00:00+00:00,25951230
2014-01-18 00:00:00+00:00,26004284
2014-01-19 00:00:00+00:00,26058469
2014-01-20 00:00:00+00:00,26139084
2014-01-21 00:00:00+00:00,26223723
2014-01-22 00:00:00+00:00,26300882
2014-01-23 00:00:00+00:00,26371045
2014-01-24 00:00:00+00:00,26441508
2014-01-25 00:00:00+00:00,26500535
2014-01-26 00:00:00+00:00,26563053
2014-01-27 00:00:00+00:00,26641146
2014-01-28 00:00:00+00:00,26722589
2014-01-29 00:00:00+00:00,26793146
2014-01-30 00:00:00+00:00,26869876
2014-01-31 00:00:00+00:00,26948221
2014-02-01 00:00:00+00:00,27020166
2014-02-02 00:00:00+00:00,27088637
2014-02-03 00:00:00+00:00,27169325
2014-02-04 00:00:00+00:00,27260708
2014-02-05 00:00:00+00:00,27339422
2014-02-06 00:00:00+00:00,27423693
2014-02-07 00:00:00+00:00,27512264
2014-02-08 00:00:00+00:00,27587892
2014-02-09 00:00:00+00:00,27648496
2014-02-10 00:00:00+00:00,27722094
2014-02-11 00:00:00+00:00,27795683
2014-02-12 00:00:00+00:00,27865733
2014-02-13 00:00:00+00:00,27941578
2014-02-14 00:00:00+00:00,28025621
2014-02-15 00:00:00+00:00,28102626
2014-02-16 00:00:00+00:00,28161602
2014-02-17 00:00:00+00:00,28233353
2014-02-18 00:00:00+00:00,28312744
2014-02-19 00:00:00+00:00,28411397
2014-02-20 00:00:00+00:00,28513872
2014-02-21 00:00:00+00:00,28618046
2014-02-22 00:00:00+00:00,28701730
2014-02-23 00:00:00+00:00,28795378
2014-02-24 00:00:00+00:00,28908764
2014-02-25 00:00:00+00:00,29030612
2014-02-26 00:00:00+00:00,29141367
2014-02-27 00:00:00+00:00,29236625
2014-02-28 00:00:00+00:00,29328810
2014-03-01 00:00:00+00:00,29429050
2014-03-02 00:00:00+00:00,29509954
2014-03-03 00:00:00+00:00,29633636
2014-03-04 00:00:00+00:00,29766293
2014-03-05 00:00:00+00:00,29881497
2014-03-06 00:00:00+00:00,29991686
2014-03-07 00:00:00+00:00,30095915
2014-03-08 00:00:00+00:00,30196002
2014-03-09 00:00:00+00:00,30289176
2014-03-10 00:00:00+00:00,30382329
2014-03-11 00:00:00+00:00,30479260
2014-03-12 00:00:00+00:00,30587215
2014-03-13 00:00:00+00:00,30690421
2014-03-14 00:00:00+00:00,30772583
2014-03-15 00:00:00+00:00,30840046
2014-03-16 00:00:00+00:00,30902160
2014-03-17 00:00:00+00:00,30987026
2014-03-18 00:00:00+00:00,31054584
2014-03-19 00:00:00+00:00,31131018
2014-03-20 00:00:00+00:00,31210631
2014-03-21 00:00:00+00:00,31313914
2014-03-22 00:00:00+00:00,31396064
2014-03-23 00:00:00+00:00,31465556
2014-03-24 00:00:00+00:00,31555219
2014-03-25 00:00:00+00:00,31644998
2014-03-26 00:00:00+00:00,31736556
2014-03-27 00:00:00+00:00,31843864
2014-03-28 00:00:00+00:00,31947140
2014-03-29 00:00:00+00:00,32020818
2014-03-30 00:00:00+00:00,32087932
2014-03-31 00:00:00+00:00,32183309
2014-04-01 00:00:00+00:00,32285198
2014-04-02 00:00:00+00:00,32386103
2014-04-03 00:00:00+00:00,32457118
2014-04-04 00:00:00+00:00,32561376
2014-04-05 00:00:00+00:00,32646355
2014-04-06 00:00:00+00:00,32729630
2014-04-07 00:00:00+00:00,32817696
2014-04-08 00:00:00+00:00,32908037
2014-04-09 00:00:00+00:00,33008749
2014-04-10 00:00:00+00:00,33110907
2014-04-11 00:00:00+00:00,33207879
2014-04-12 00:00:00+00:00,33278667
2014-04-13 00:00:00+00:00,33354142
2014-04-14 00:00:00+00:00,33458692
2014-04-15 00:00:00+00:00,33558101
2014-04-16 00:00:00+00:00,33649198
2014-04-17 00:00:00+00:00,33730559
2014-04-18 00:00:00+00:00,33810841
2014-04-19 00:00:00+00:00,33885327
2014-04-20 00:00:00+00:00,33953766
2014-04-21 00:00:00+00:00,34026949
2014-04-22 00:00:00+00:00,34130603
2014-04-23 00:00:00+00:00,34214411
2014-04-24 00:00:00+00:00,34298727
2014-04-25 00:00:00+00:00,34397084
2014-04-26 00:00:00+00:00,34467854
2014-04-27 00:00:00+00:00,34534048
2014-04-28 00:00:00+00:00,34624787
2014-04-29 00:00:00+00:00,34716155
2014-04-30 00:00:00+00:00,34805927
2014-05-01 00:00:00+00:00,34890315
2014-05-02 00:00:00+00:00,34966269
2014-05-03 00:00:00+00:00,35020988
2014-05-04 00:00:00+00:00,35075779
2014-05-05 00:00:00+00:00,35152844
2014-05-06 00:00:00+00:00,35245697
2014-05-07 00:00:00+00:00,35335941
2014-05-08 00:00:00+00:00,35430260
2014-05-09 00:00:00+00:00,35518425
2014-05-10 00:00:00+00:00,35591269
2014-05-11 00:00:00+00:00,35652481
2014-05-12 00:00:00+00:00,35730526
2014-05-13 00:00:00+00:00,35805135
2014-05-14 00:00:00+00:00,35891041
2014-05-15 00:00:00+00:00,35991908
2014-05-16 00:00:00+00:00,36064583
2014-05-17 00:00:00+00:00,36131519
2014-05-18 00:00:00+00:00,36200861
2014-05-19 00:00:00+00:00,36285561
2014-05-20 00:00:00+00:00,36388633
2014-05-21 00:00:00+00:00,36468029
2014-05-22 00:00:00+00:00,36553920
2014-05-23 00:00:00+00:00,36651708
2014-05-24 00:00:00+00:00,36710325
2014-05-25 00:00:00+00:00,36792028
2014-05-26 00:00:00+00:00,36882421
2014-05-27 00:00:00+00:00,36981104
2014-05-28 00:00:00+00:00,37087509
2014-05-29 00:00:00+00:00,37181526
2014-05-30 00:00:00+00:00,37258964
2014-05-31 00:00:00+00:00,37333250
2014-06-01 00:00:00+00:00,37418294
2014-06-02 00:00:00+00:00,37512024
2014-06-03 00:00:00+00:00,37617294
2014-06-04 00:00:00+00:00,37711558
2014-06-05 00:00:00+00:00,37811716
2014-06-06 00:00:00+00:00,37902869
2014-06-07 00:00:00+00:00,37976981
2014-06-08 00:00:00+00:00,38048392
2014-06-09 00:00:00+00:00,38134418
2014-06-10 00:00:00+00:00,38222983
2014-06-11 00:00:00+00:00,38314492
2014-06-12 00:00:00+00:00,38405484
2014-06-13 00:00:00+00:00,38496067
2014-06-14 00:00:00+00:00,38572829
2014-06-15 00:00:00+00:00,38641569
2014-06-16 00:00:00+00:00,38736615
2014-06-17 00:00:00+00:00,38837826
2014-06-18 00:00:00+00:00,38928136
2014-06-19 00:00:00+00:00,39007277
2014-06-20 00:00:00+00:00,39088439
2014-06-21 00:00:00+00:00,39167727
2014-06-22 00:00:00+00:00,39243434
2014-06-23 00:00:00+00:00,39322482
2014-06-24 00:00:00+00:00,39415962
2014-06-25 00:00:00+00:00,39511631
2014-06-26 00:00:00+00:00,39597247
2014-06-27 00:00:00+00:00,39689057
2014-06-28 00:00:00+00:00,39761325
2014-06-29 00:00:00+00:00,39828243
2014-06-30 00:00:00+00:00,39924103
2014-07-01 00:00:00+00:00,40025662
2014-07-02 00:00:00+00:00,40123685
2014-07-03 00:00:00+00:00,40207556
2014-07-04 00:00:00+00:00,40277501
2014-07-05 00:00:00+00:00,40338031
2014-07-06 00:00:00+00:00,40415288
2014-07-07 00:00:00+00:00,40509189
2014-07-08 00:00:00+00:00,40621648
2014-07-09 00:00:00+00:00,40721546
2014-07-10 00:00:00+00:00,40819502
2014-07-11 00:00:00+00:00,40914290
2014-07-12 00:00:00+00:00,40984844
2014-07-13 00:00:00+00:00,41065580
2014-07-14 00:00:00+00:00,41150615
2014-07-15 00:00:00+00:00,41250784
2014-07-16 00:00:00+00:00,41341870
2014-07-17 00:00:00+00:00,41435687
2014-07-18 00:00:00+00:00,41526281
2014-07-19 00:00:00+00:00,41610152
2014-07-20 00:00:00+00:00,41689966
2014-07-21 00:00:00+00:00,41771473
2014-07-22 00:00:00+00:00,41860584
2014-07-23 00:00:00+00:00,41961017
2014-07-24 00:00:00+00:00,42054315
2014-07-25 00:00:00+00:00,42150615
2014-07-26 00:00:00+00:00,42222998
2014-07-27 00:00:00+00:00,42292816
2014-07-28 00:00:00+00:00,42386827
2014-07-29 00:00:00+00:00,42477932
2014-07-30 00:00:00+00:00,42581488
2014-07-31 00:00:00+00:00,42675773
2014-08-01 00:00:00+00:00,42770223
