Time,transaction-size-mean-btc-24h
2015-07-13 00:00:00+00:00,665.681642400047
2015-07-14 00:00:00+00:00,841.449246370655
2015-07-15 00:00:00+00:00,878.09548853289
2015-07-16 00:00:00+00:00,819.853386781965
2015-07-17 00:00:00+00:00,851.440951018759
2015-07-18 00:00:00+00:00,746.785891563129
2015-07-19 00:00:00+00:00,805.104509877013
2015-07-20 00:00:00+00:00,547.026042749108
2015-07-21 00:00:00+00:00,508.478257941915
2015-07-22 00:00:00+00:00,543.530124709199
2015-07-23 00:00:00+00:00,512.62569419072
2015-07-24 00:00:00+00:00,578.833110096673
2015-07-25 00:00:00+00:00,543.604024305212
2015-07-26 00:00:00+00:00,673.737520511277
2015-07-27 00:00:00+00:00,688.553942143085
2015-07-28 00:00:00+00:00,660.434550899214
2015-07-29 00:00:00+00:00,892.437874000339
2015-07-30 00:00:00+00:00,843.797501680944
2015-07-31 00:00:00+00:00,774.37234649004
2015-08-01 00:00:00+00:00,767.463869242354
2015-08-02 00:00:00+00:00,624.575578304278
2015-08-03 00:00:00+00:00,596.496946201352
2015-08-04 00:00:00+00:00,818.812991367789
2015-08-05 00:00:00+00:00,796.964190832544
2015-08-06 00:00:00+00:00,833.243216155014
2015-08-07 00:00:00+00:00,613.405213653687
2015-08-08 00:00:00+00:00,556.113526260211
2015-08-09 00:00:00+00:00,578.415390742558
2015-08-10 00:00:00+00:00,644.245744553194
2015-08-11 00:00:00+00:00,579.481161469373
2015-08-12 00:00:00+00:00,537.886297252312
2015-08-13 00:00:00+00:00,555.702479550098
2015-08-14 00:00:00+00:00,553.444025451574
2015-08-15 00:00:00+00:00,565.253145864765
2015-08-16 00:00:00+00:00,583.98156893465
2015-08-17 00:00:00+00:00,543.797784198705
2015-08-18 00:00:00+00:00,564.275980510967
2015-08-19 00:00:00+00:00,538.283836826527
2015-08-20 00:00:00+00:00,517.162237466124
2015-08-21 00:00:00+00:00,530.881304619497
2015-08-22 00:00:00+00:00,565.973167657129
2015-08-23 00:00:00+00:00,579.866740823137
2015-08-24 00:00:00+00:00,574.765711228064
2015-08-25 00:00:00+00:00,538.200339795463
2015-08-26 00:00:00+00:00,504.377753869474
2015-08-27 00:00:00+00:00,500.520693335114
2015-08-28 00:00:00+00:00,532.050128919583
2015-08-29 00:00:00+00:00,522.708093805027
2015-08-30 00:00:00+00:00,567.942519019456
2015-08-31 00:00:00+00:00,560.720620284334
2015-09-01 00:00:00+00:00,533.91928970643
2015-09-02 00:00:00+00:00,806.24729497152
2015-09-03 00:00:00+00:00,561.198224621899
2015-09-04 00:00:00+00:00,533.741487424988
2015-09-05 00:00:00+00:00,530.99329416222
2015-09-06 00:00:00+00:00,557.642304684922
2015-09-07 00:00:00+00:00,578.858029764995
2015-09-08 00:00:00+00:00,751.374064817995
2015-09-09 00:00:00+00:00,858.832393830948
2015-09-10 00:00:00+00:00,956.960610674796
2015-09-11 00:00:00+00:00,612.9462812215
2015-09-12 00:00:00+00:00,649.263573271317
2015-09-13 00:00:00+00:00,644.873369568946
2015-09-14 00:00:00+00:00,677.443195667696
2015-09-15 00:00:00+00:00,685.325118675506
2015-09-16 00:00:00+00:00,573.903749842934
2015-09-17 00:00:00+00:00,391.766480791854
2015-09-18 00:00:00+00:00,506.965715773095
2015-09-19 00:00:00+00:00,510.944005717982
2015-09-20 00:00:00+00:00,562.32035219664
2015-09-21 00:00:00+00:00,604.192395113525
2015-09-22 00:00:00+00:00,558.386131584533
2015-09-23 00:00:00+00:00,553.160665031021
2015-09-24 00:00:00+00:00,544.870938375921
2015-09-25 00:00:00+00:00,549.013820096573
2015-09-26 00:00:00+00:00,556.726529551864
2015-09-27 00:00:00+00:00,606.087845303871
2015-09-28 00:00:00+00:00,531.378098203393
2015-09-29 00:00:00+00:00,575.164524165416
2015-09-30 00:00:00+00:00,544.284380816047
2015-10-01 00:00:00+00:00,507.264201284863
2015-10-02 00:00:00+00:00,521.626475560145
2015-10-03 00:00:00+00:00,476.518087119623
2015-10-04 00:00:00+00:00,551.210122076249
2015-10-05 00:00:00+00:00,516.085609474068
2015-10-06 00:00:00+00:00,533.503269422602
2015-10-07 00:00:00+00:00,677.002589059196
2015-10-08 00:00:00+00:00,656.927215280147
2015-10-09 00:00:00+00:00,654.448060566902
2015-10-10 00:00:00+00:00,797.691450195129
2015-10-11 00:00:00+00:00,756.444456151109
2015-10-12 00:00:00+00:00,607.814006315728
2015-10-13 00:00:00+00:00,564.101943729077
2015-10-14 00:00:00+00:00,563.554997779067
2015-10-15 00:00:00+00:00,582.276712167962
2015-10-16 00:00:00+00:00,581.202169873254
2015-10-17 00:00:00+00:00,600.524986190372
2015-10-18 00:00:00+00:00,645.644323817973
2015-10-19 00:00:00+00:00,585.33641623319
2015-10-20 00:00:00+00:00,603.189145198021
2015-10-21 00:00:00+00:00,542.098297290995
2015-10-22 00:00:00+00:00,549.200517473203
2015-10-23 00:00:00+00:00,577.333221694253
2015-10-24 00:00:00+00:00,543.924726573955
2015-10-25 00:00:00+00:00,621.9546953165
2015-10-26 00:00:00+00:00,673.221471833163
2015-10-27 00:00:00+00:00,522.802842577461
2015-10-28 00:00:00+00:00,514.679822040035
2015-10-29 00:00:00+00:00,554.864434376761
2015-10-30 00:00:00+00:00,531.227949124461
2015-10-31 00:00:00+00:00,511.219686576107
2015-11-01 00:00:00+00:00,544.053086946534
2015-11-02 00:00:00+00:00,556.561827222252
2015-11-03 00:00:00+00:00,568.694581836348
2015-11-04 00:00:00+00:00,595.464902005946
2015-11-05 00:00:00+00:00,583.199027717705
2015-11-06 00:00:00+00:00,571.92676973638
2015-11-07 00:00:00+00:00,538.192322177804
2015-11-08 00:00:00+00:00,575.011773946262
2015-11-09 00:00:00+00:00,581.508281826309
2015-11-10 00:00:00+00:00,547.17840633807
2015-11-11 00:00:00+00:00,554.687215374059
2015-11-12 00:00:00+00:00,535.293386857431
2015-11-13 00:00:00+00:00,510.040499912723
2015-11-14 00:00:00+00:00,511.48452757896
2015-11-15 00:00:00+00:00,556.541614004702
2015-11-16 00:00:00+00:00,570.054387484748
2015-11-17 00:00:00+00:00,530.478328084363
2015-11-18 00:00:00+00:00,554.219088398454
2015-11-19 00:00:00+00:00,537.065249081627
2015-11-20 00:00:00+00:00,541.973953613918
2015-11-21 00:00:00+00:00,540.521891012247
2015-11-22 00:00:00+00:00,580.320904801246
2015-11-23 00:00:00+00:00,578.987078678788
2015-11-24 00:00:00+00:00,535.971413174917
2015-11-25 00:00:00+00:00,544.634553400176
2015-11-26 00:00:00+00:00,574.093796164026
2015-11-27 00:00:00+00:00,539.233682277557
2015-11-28 00:00:00+00:00,512.506718140196
2015-11-29 00:00:00+00:00,520.679686355547
2015-11-30 00:00:00+00:00,596.644082285747
2015-12-01 00:00:00+00:00,531.955430048609
2015-12-02 00:00:00+00:00,575.710539806498
2015-12-03 00:00:00+00:00,554.435322416067
2015-12-04 00:00:00+00:00,519.075475832144
2015-12-05 00:00:00+00:00,539.862648439148
2015-12-06 00:00:00+00:00,526.006622000169
2015-12-07 00:00:00+00:00,524.821110321091
2015-12-08 00:00:00+00:00,553.334439055406
2015-12-09 00:00:00+00:00,524.599977288715
2015-12-10 00:00:00+00:00,542.387347748084
2015-12-11 00:00:00+00:00,485.101652078303
2015-12-12 00:00:00+00:00,547.016315405024
2015-12-13 00:00:00+00:00,515.199602681108
2015-12-14 00:00:00+00:00,530.862336887438
2015-12-15 00:00:00+00:00,507.803087371267
2015-12-16 00:00:00+00:00,500.307590678158
2015-12-17 00:00:00+00:00,485.021407223023
2015-12-18 00:00:00+00:00,483.657980699949
2015-12-19 00:00:00+00:00,479.627641903625
2015-12-20 00:00:00+00:00,510.918928966038
2015-12-21 00:00:00+00:00,497.955572515752
2015-12-22 00:00:00+00:00,505.111750618905
2015-12-23 00:00:00+00:00,487.919386378667
2015-12-24 00:00:00+00:00,479.117421105236
2015-12-25 00:00:00+00:00,474.558331160074
2015-12-26 00:00:00+00:00,517.733593017543
2015-12-27 00:00:00+00:00,572.392769232698
2015-12-28 00:00:00+00:00,572.344581391852
2015-12-29 00:00:00+00:00,534.977246976299
2015-12-30 00:00:00+00:00,518.360326068463
2015-12-31 00:00:00+00:00,507.366872825675
2016-01-01 00:00:00+00:00,537.041570867327
2016-01-02 00:00:00+00:00,564.309007139353
2016-01-03 00:00:00+00:00,564.27901279631
2016-01-04 00:00:00+00:00,556.21405507442
2016-01-05 00:00:00+00:00,552.663137848898
2016-01-06 00:00:00+00:00,542.953997987778
2016-01-07 00:00:00+00:00,544.718976047819
2016-01-08 00:00:00+00:00,556.902159638916
2016-01-09 00:00:00+00:00,536.110662506874
2016-01-10 00:00:00+00:00,567.052165171092
2016-01-11 00:00:00+00:00,583.884387465588
2016-01-12 00:00:00+00:00,529.66760313091
2016-01-13 00:00:00+00:00,532.316709489671
2016-01-14 00:00:00+00:00,521.931821534128
2016-01-15 00:00:00+00:00,522.038764167399
2016-01-16 00:00:00+00:00,553.877854968137
2016-01-17 00:00:00+00:00,558.01579589855
2016-01-18 00:00:00+00:00,538.494876761546
2016-01-19 00:00:00+00:00,550.956149417602
2016-01-20 00:00:00+00:00,626.992442046923
2016-01-21 00:00:00+00:00,516.890429727865
2016-01-22 00:00:00+00:00,545.40290950649
2016-01-23 00:00:00+00:00,537.578931873971
2016-01-24 00:00:00+00:00,525.782190664538
2016-01-25 00:00:00+00:00,524.781051227998
2016-01-26 00:00:00+00:00,515.722550930487
2016-01-27 00:00:00+00:00,502.29306558848
2016-01-28 00:00:00+00:00,517.339982835201
2016-01-29 00:00:00+00:00,517.564036124419
2016-01-30 00:00:00+00:00,545.10560771195
2016-01-31 00:00:00+00:00,570.474861256412
2016-02-01 00:00:00+00:00,562.655772891091
2016-02-02 00:00:00+00:00,598.882923052741
2016-02-03 00:00:00+00:00,604.764856447439
2016-02-04 00:00:00+00:00,550.960412582982
2016-02-05 00:00:00+00:00,539.502179316451
2016-02-06 00:00:00+00:00,538.408799049802
2016-02-07 00:00:00+00:00,581.034662805294
2016-02-08 00:00:00+00:00,539.530873926445
2016-02-09 00:00:00+00:00,530.06664820136
2016-02-10 00:00:00+00:00,514.339182454335
2016-02-11 00:00:00+00:00,555.816328564565
2016-02-12 00:00:00+00:00,519.541921168628
2016-02-13 00:00:00+00:00,532.898720456968
2016-02-14 00:00:00+00:00,557.535466485951
2016-02-15 00:00:00+00:00,526.195152522505
2016-02-16 00:00:00+00:00,486.134614137034
2016-02-17 00:00:00+00:00,528.117289061133
2016-02-18 00:00:00+00:00,516.72128659367
2016-02-19 00:00:00+00:00,511.712514554204
2016-02-20 00:00:00+00:00,513.187120207085
2016-02-21 00:00:00+00:00,524.135469686041
2016-02-22 00:00:00+00:00,480.041562661797
2016-02-23 00:00:00+00:00,490.845653524758
2016-02-24 00:00:00+00:00,481.816782246268
2016-02-25 00:00:00+00:00,572.852601383387
2016-02-26 00:00:00+00:00,526.310189439537
2016-02-27 00:00:00+00:00,544.008993023114
2016-02-28 00:00:00+00:00,445.886284729661
2016-02-29 00:00:00+00:00,457.933658135571
2016-03-01 00:00:00+00:00,460.649630081636
2016-03-02 00:00:00+00:00,523.251758014276
2016-03-03 00:00:00+00:00,561.028724657707
2016-03-04 00:00:00+00:00,587.849568321041
2016-03-05 00:00:00+00:00,498.087228860245
2016-03-06 00:00:00+00:00,575.677042657089
2016-03-07 00:00:00+00:00,514.297522962831
2016-03-08 00:00:00+00:00,523.332490606761
2016-03-09 00:00:00+00:00,656.960403743034
2016-03-10 00:00:00+00:00,556.276426385796
2016-03-11 00:00:00+00:00,518.036228751018
2016-03-12 00:00:00+00:00,492.230727531583
2016-03-13 00:00:00+00:00,566.71413776975
2016-03-14 00:00:00+00:00,577.127716552724
2016-03-15 00:00:00+00:00,528.487850097657
2016-03-16 00:00:00+00:00,479.777539652567
2016-03-17 00:00:00+00:00,505.630715061162
2016-03-18 00:00:00+00:00,488.379855842543
2016-03-19 00:00:00+00:00,490.70005413269
2016-03-20 00:00:00+00:00,541.73289999269
2016-03-21 00:00:00+00:00,527.031578894443
2016-03-22 00:00:00+00:00,515.19281673657
2016-03-23 00:00:00+00:00,538.470237170458
2016-03-24 00:00:00+00:00,521.529279220002
2016-03-25 00:00:00+00:00,528.965788235574
2016-03-26 00:00:00+00:00,601.878599838881
2016-03-27 00:00:00+00:00,554.075584699463
2016-03-28 00:00:00+00:00,585.128160890213
2016-03-29 00:00:00+00:00,665.530732261257
2016-03-30 00:00:00+00:00,547.870858866691
2016-03-31 00:00:00+00:00,507.747736876794
2016-04-01 00:00:00+00:00,554.979274586914
2016-04-02 00:00:00+00:00,605.38853319081
2016-04-03 00:00:00+00:00,578.87562749947
2016-04-04 00:00:00+00:00,532.300024429612
2016-04-05 00:00:00+00:00,532.009522222391
2016-04-06 00:00:00+00:00,505.945325441628
2016-04-07 00:00:00+00:00,482.590013008192
2016-04-08 00:00:00+00:00,482.919998878758
2016-04-09 00:00:00+00:00,524.132668293591
2016-04-10 00:00:00+00:00,512.243413409307
2016-04-11 00:00:00+00:00,512.961811672688
2016-04-12 00:00:00+00:00,515.07376134101
2016-04-13 00:00:00+00:00,519.176706575567
2016-04-14 00:00:00+00:00,514.142274459525
2016-04-15 00:00:00+00:00,519.399742500198
2016-04-16 00:00:00+00:00,511.811102679997
2016-04-17 00:00:00+00:00,541.569979716019
2016-04-18 00:00:00+00:00,509.448717657698
2016-04-19 00:00:00+00:00,496.75078745896
2016-04-20 00:00:00+00:00,530.663582854367
2016-04-21 00:00:00+00:00,519.482628242502
2016-04-22 00:00:00+00:00,525.432778549846
2016-04-23 00:00:00+00:00,509.167086323151
2016-04-24 00:00:00+00:00,524.890948132212
2016-04-25 00:00:00+00:00,510.629929588796
2016-04-26 00:00:00+00:00,489.8527133639
2016-04-27 00:00:00+00:00,471.735271994855
2016-04-28 00:00:00+00:00,488.770266562286
2016-04-29 00:00:00+00:00,490.545157913245
2016-04-30 00:00:00+00:00,512.916526724996
2016-05-01 00:00:00+00:00,506.859830087563
2016-05-02 00:00:00+00:00,527.133131808177
2016-05-03 00:00:00+00:00,498.930272065512
2016-05-04 00:00:00+00:00,505.463361367564
2016-05-05 00:00:00+00:00,475.83280736472
2016-05-06 00:00:00+00:00,476.57812245248
2016-05-07 00:00:00+00:00,480.109671540081
2016-05-08 00:00:00+00:00,514.095103702803
2016-05-09 00:00:00+00:00,482.14913955399
2016-05-10 00:00:00+00:00,467.55659036582
2016-05-11 00:00:00+00:00,461.398827893236
2016-05-12 00:00:00+00:00,474.792171551227
2016-05-13 00:00:00+00:00,499.530319749655
2016-05-14 00:00:00+00:00,553.8777328357
2016-05-15 00:00:00+00:00,540.249720044789
2016-05-16 00:00:00+00:00,533.323355641979
2016-05-17 00:00:00+00:00,513.008252091323
2016-05-18 00:00:00+00:00,568.820827480534
2016-05-19 00:00:00+00:00,523.358840315023
2016-05-20 00:00:00+00:00,556.43508389607
2016-05-21 00:00:00+00:00,656.699979092613
2016-05-22 00:00:00+00:00,602.810951108799
2016-05-23 00:00:00+00:00,522.415902126937
2016-05-24 00:00:00+00:00,506.977647440837
2016-05-25 00:00:00+00:00,484.863687561317
2016-05-26 00:00:00+00:00,503.414260124746
2016-05-27 00:00:00+00:00,612.376418150486
2016-05-28 00:00:00+00:00,594.989529392865
2016-05-29 00:00:00+00:00,559.522556622521
2016-05-30 00:00:00+00:00,607.732984888086
2016-05-31 00:00:00+00:00,511.715612536142
2016-06-01 00:00:00+00:00,512.240495899532
2016-06-02 00:00:00+00:00,493.874030680502
2016-06-03 00:00:00+00:00,503.889513787326
2016-06-04 00:00:00+00:00,508.747743530787
2016-06-05 00:00:00+00:00,547.73829838845
2016-06-06 00:00:00+00:00,542.476436758205
2016-06-07 00:00:00+00:00,487.150955491263
2016-06-08 00:00:00+00:00,502.586107254918
2016-06-09 00:00:00+00:00,503.257671854628
2016-06-10 00:00:00+00:00,518.91469746695
2016-06-11 00:00:00+00:00,509.653108172197
2016-06-12 00:00:00+00:00,575.364395792281
2016-06-13 00:00:00+00:00,586.640782187402
2016-06-14 00:00:00+00:00,510.974722027423
2016-06-15 00:00:00+00:00,538.009280061777
2016-06-16 00:00:00+00:00,532.878481702953
2016-06-17 00:00:00+00:00,546.692156638534
2016-06-18 00:00:00+00:00,582.853380053503
2016-06-19 00:00:00+00:00,586.574924010066
2016-06-20 00:00:00+00:00,513.420712766393
2016-06-21 00:00:00+00:00,549.511630344949
2016-06-22 00:00:00+00:00,517.810357858612
2016-06-23 00:00:00+00:00,533.816739923699
2016-06-24 00:00:00+00:00,511.901442550605
2016-06-25 00:00:00+00:00,620.816644660159
2016-06-26 00:00:00+00:00,613.947550247787
2016-06-27 00:00:00+00:00,526.606569470954
2016-06-28 00:00:00+00:00,529.248386747559
2016-06-29 00:00:00+00:00,498.232883562684
2016-06-30 00:00:00+00:00,515.903735818124
2016-07-01 00:00:00+00:00,564.625409684598
2016-07-02 00:00:00+00:00,520.724807020734
2016-07-03 00:00:00+00:00,534.655489820484
2016-07-04 00:00:00+00:00,522.090470598678
2016-07-05 00:00:00+00:00,532.499036375663
2016-07-06 00:00:00+00:00,520.266477434265
2016-07-07 00:00:00+00:00,522.290997209968
2016-07-08 00:00:00+00:00,536.879718459703
2016-07-09 00:00:00+00:00,529.07767629657
2016-07-10 00:00:00+00:00,562.285745943416
2016-07-11 00:00:00+00:00,520.341437787348
2016-07-12 00:00:00+00:00,506.676318350235
2016-07-13 00:00:00+00:00,488.738938134902
2016-07-14 00:00:00+00:00,517.288843229721
2016-07-15 00:00:00+00:00,493.8630166801
2016-07-16 00:00:00+00:00,593.586881643635
2016-07-17 00:00:00+00:00,618.376767487596
2016-07-18 00:00:00+00:00,544.221297156992
2016-07-19 00:00:00+00:00,496.122944986436
2016-07-20 00:00:00+00:00,527.028586011025
2016-07-21 00:00:00+00:00,494.783527150514
2016-07-22 00:00:00+00:00,503.530091515094
2016-07-23 00:00:00+00:00,553.057072036388
2016-07-24 00:00:00+00:00,533.939161760055
2016-07-25 00:00:00+00:00,497.436302090291
2016-07-26 00:00:00+00:00,501.135473849054
2016-07-27 00:00:00+00:00,500.9150695403
2016-07-28 00:00:00+00:00,506.974008103039
2016-07-29 00:00:00+00:00,522.57197957339
2016-07-30 00:00:00+00:00,519.253063476547
2016-07-31 00:00:00+00:00,636.790739198345
2016-08-01 00:00:00+00:00,553.737074025331
2016-08-02 00:00:00+00:00,527.187336616926
2016-08-03 00:00:00+00:00,543.321816436005
2016-08-04 00:00:00+00:00,515.408749924478
2016-08-05 00:00:00+00:00,519.273800285001
2016-08-06 00:00:00+00:00,525.575510350234
2016-08-07 00:00:00+00:00,591.242866653488
2016-08-08 00:00:00+00:00,528.065814150294
2016-08-09 00:00:00+00:00,471.959623999032
2016-08-10 00:00:00+00:00,515.103197609049
2016-08-11 00:00:00+00:00,507.28091915161
2016-08-12 00:00:00+00:00,515.196049376351
2016-08-13 00:00:00+00:00,505.464399317175
2016-08-14 00:00:00+00:00,521.17801020943
2016-08-15 00:00:00+00:00,582.940078914922
2016-08-16 00:00:00+00:00,488.319698304352
2016-08-17 00:00:00+00:00,490.98851521775
2016-08-18 00:00:00+00:00,513.760626099154
2016-08-19 00:00:00+00:00,495.022261436697
2016-08-20 00:00:00+00:00,531.726682014142
2016-08-21 00:00:00+00:00,542.317471487106
2016-08-22 00:00:00+00:00,543.22892886096
2016-08-23 00:00:00+00:00,509.985678642304
2016-08-24 00:00:00+00:00,489.062852692596
2016-08-25 00:00:00+00:00,482.366809333034
2016-08-26 00:00:00+00:00,491.668528691506
2016-08-27 00:00:00+00:00,517.815269646094
2016-08-28 00:00:00+00:00,530.35075744105
2016-08-29 00:00:00+00:00,535.211790363917
2016-08-30 00:00:00+00:00,509.889238319857
2016-08-31 00:00:00+00:00,496.496501292038
2016-09-01 00:00:00+00:00,500.833515923267
2016-09-02 00:00:00+00:00,492.417251875246
2016-09-03 00:00:00+00:00,532.640445303654
2016-09-04 00:00:00+00:00,566.253084969819
2016-09-05 00:00:00+00:00,541.473826925016
2016-09-06 00:00:00+00:00,508.110357700156
2016-09-07 00:00:00+00:00,490.638605744118
2016-09-08 00:00:00+00:00,516.599871287386
2016-09-09 00:00:00+00:00,523.68795600567
2016-09-10 00:00:00+00:00,518.653135920052
2016-09-11 00:00:00+00:00,538.221465152281
2016-09-12 00:00:00+00:00,539.920834012843
2016-09-13 00:00:00+00:00,537.297675214114
2016-09-14 00:00:00+00:00,514.493498644468
2016-09-15 00:00:00+00:00,496.805527698499
2016-09-16 00:00:00+00:00,510.168928237968
2016-09-17 00:00:00+00:00,570.778553717867
2016-09-18 00:00:00+00:00,513.529990911851
2016-09-19 00:00:00+00:00,496.977467133981
2016-09-20 00:00:00+00:00,483.874584295792
2016-09-21 00:00:00+00:00,493.807885379621
2016-09-22 00:00:00+00:00,465.153570532186
2016-09-23 00:00:00+00:00,490.828048293882
2016-09-24 00:00:00+00:00,506.115346981068
2016-09-25 00:00:00+00:00,540.133103444752
2016-09-26 00:00:00+00:00,511.222083463414
2016-09-27 00:00:00+00:00,531.19264015192
2016-09-28 00:00:00+00:00,492.815705544449
2016-09-29 00:00:00+00:00,490.748737566308
2016-09-30 00:00:00+00:00,477.33998269544
2016-10-01 00:00:00+00:00,522.202752452379
2016-10-02 00:00:00+00:00,526.011851959572
2016-10-03 00:00:00+00:00,504.566092154001
2016-10-04 00:00:00+00:00,492.032143181197
2016-10-05 00:00:00+00:00,493.947814314222
2016-10-06 00:00:00+00:00,485.457650596931
2016-10-07 00:00:00+00:00,465.901570735704
2016-10-08 00:00:00+00:00,513.391117072464
2016-10-09 00:00:00+00:00,518.669078084303
2016-10-10 00:00:00+00:00,477.470045586699
2016-10-11 00:00:00+00:00,486.955672560776
2016-10-12 00:00:00+00:00,533.473527192925
2016-10-13 00:00:00+00:00,508.363994337375
2016-10-14 00:00:00+00:00,487.256653087801
2016-10-15 00:00:00+00:00,527.558400616231
2016-10-16 00:00:00+00:00,498.685399451821
2016-10-17 00:00:00+00:00,489.968368711169
2016-10-18 00:00:00+00:00,518.960491872395
2016-10-19 00:00:00+00:00,507.094859216526
2016-10-20 00:00:00+00:00,484.536688794647
2016-10-21 00:00:00+00:00,489.07487433585
2016-10-22 00:00:00+00:00,546.023721018299
2016-10-23 00:00:00+00:00,595.831837604614
2016-10-24 00:00:00+00:00,558.598680991187
2016-10-25 00:00:00+00:00,553.725194287662
2016-10-26 00:00:00+00:00,602.36043875291
2016-10-27 00:00:00+00:00,485.356709765606
2016-10-28 00:00:00+00:00,494.859782071111
2016-10-29 00:00:00+00:00,501.644746013762
2016-10-30 00:00:00+00:00,506.200323366091
2016-10-31 00:00:00+00:00,493.226328575374
2016-11-01 00:00:00+00:00,500.473018912334
2016-11-02 00:00:00+00:00,447.84513483796
2016-11-03 00:00:00+00:00,474.566738889731
2016-11-04 00:00:00+00:00,447.221851593416
2016-11-05 00:00:00+00:00,489.1679310113
2016-11-06 00:00:00+00:00,495.376132923815
2016-11-07 00:00:00+00:00,472.123949878726
2016-11-08 00:00:00+00:00,494.635318411188
2016-11-09 00:00:00+00:00,485.499192437066
2016-11-10 00:00:00+00:00,498.224718479673
2016-11-11 00:00:00+00:00,483.365670292707
2016-11-12 00:00:00+00:00,521.567165680005
2016-11-13 00:00:00+00:00,500.094052798198
2016-11-14 00:00:00+00:00,502.591046631203
2016-11-15 00:00:00+00:00,475.516281460123
2016-11-16 00:00:00+00:00,467.040394588725
2016-11-17 00:00:00+00:00,514.95300774249
2016-11-18 00:00:00+00:00,500.203146020153
2016-11-19 00:00:00+00:00,484.98430401654
2016-11-20 00:00:00+00:00,474.238052599381
2016-11-21 00:00:00+00:00,448.725696121897
2016-11-22 00:00:00+00:00,449.909800666196
2016-11-23 00:00:00+00:00,504.967063737232
2016-11-24 00:00:00+00:00,469.371936438711
2016-11-25 00:00:00+00:00,454.433298967445
2016-11-26 00:00:00+00:00,520.95018291253
2016-11-27 00:00:00+00:00,498.445151636491
2016-11-28 00:00:00+00:00,499.527969004514
2016-11-29 00:00:00+00:00,466.226317007537
2016-11-30 00:00:00+00:00,442.711690460538
2016-12-01 00:00:00+00:00,548.092011221683
2016-12-02 00:00:00+00:00,442.723262562034
2016-12-03 00:00:00+00:00,526.219939127763
2016-12-04 00:00:00+00:00,516.465059347773
2016-12-05 00:00:00+00:00,482.70836677474
2016-12-06 00:00:00+00:00,451.711597186594
2016-12-07 00:00:00+00:00,495.177358490551
2016-12-08 00:00:00+00:00,472.238549091489
2016-12-09 00:00:00+00:00,467.294405984818
2016-12-10 00:00:00+00:00,474.036036288185
2016-12-11 00:00:00+00:00,556.533793841862
2016-12-12 00:00:00+00:00,468.108373742119
2016-12-13 00:00:00+00:00,497.296307347237
2016-12-14 00:00:00+00:00,437.751968105003
2016-12-15 00:00:00+00:00,429.285966067141
2016-12-16 00:00:00+00:00,460.26058633088
2016-12-17 00:00:00+00:00,494.165123158498
2016-12-18 00:00:00+00:00,515.251820511934
2016-12-19 00:00:00+00:00,489.699281504248
2016-12-20 00:00:00+00:00,451.739855231412
2016-12-21 00:00:00+00:00,470.726463667135
2016-12-22 00:00:00+00:00,464.935027107814
2016-12-23 00:00:00+00:00,442.643021863566
2016-12-24 00:00:00+00:00,486.453546781445
2016-12-25 00:00:00+00:00,542.095588720014
2016-12-26 00:00:00+00:00,496.371537594168
2016-12-27 00:00:00+00:00,461.239333310844
2016-12-28 00:00:00+00:00,466.488837925504
2016-12-29 00:00:00+00:00,463.196797556282
2016-12-30 00:00:00+00:00,477.288790592366
2016-12-31 00:00:00+00:00,475.536191904061
2017-01-01 00:00:00+00:00,604.002046066984
2017-01-02 00:00:00+00:00,516.508923904379
2017-01-03 00:00:00+00:00,492.973472636822
2017-01-04 00:00:00+00:00,459.128881027968
2017-01-05 00:00:00+00:00,477.686545684062
2017-01-06 00:00:00+00:00,457.577234551361
2017-01-07 00:00:00+00:00,483.130702818517
2017-01-08 00:00:00+00:00,520.511652958067
2017-01-09 00:00:00+00:00,465.101096693626
2017-01-10 00:00:00+00:00,474.182276479039
2017-01-11 00:00:00+00:00,466.075419686054
2017-01-12 00:00:00+00:00,467.336046759978
2017-01-13 00:00:00+00:00,462.292780184665
2017-01-14 00:00:00+00:00,527.52689624405
2017-01-15 00:00:00+00:00,479.256373180926
2017-01-16 00:00:00+00:00,478.965222397944
2017-01-17 00:00:00+00:00,486.062060101394
2017-01-18 00:00:00+00:00,451.381973396192
2017-01-19 00:00:00+00:00,483.099337285433
2017-01-20 00:00:00+00:00,457.642376621462
2017-01-21 00:00:00+00:00,476.134155463007
2017-01-22 00:00:00+00:00,495.671017945853
2017-01-23 00:00:00+00:00,532.576863274895
2017-01-24 00:00:00+00:00,521.670432474431
2017-01-25 00:00:00+00:00,483.132274819594
2017-01-26 00:00:00+00:00,490.746597576531
2017-01-27 00:00:00+00:00,540.954685706915
2017-01-28 00:00:00+00:00,541.484939673419
2017-01-29 00:00:00+00:00,596.347705624137
2017-01-30 00:00:00+00:00,556.090688494886
2017-01-31 00:00:00+00:00,452.297644518728
2017-02-01 00:00:00+00:00,527.19416727555
2017-02-02 00:00:00+00:00,552.994572131298
2017-02-03 00:00:00+00:00,447.152105351038
2017-02-04 00:00:00+00:00,481.584554199424
2017-02-05 00:00:00+00:00,521.589767830599
2017-02-06 00:00:00+00:00,532.26687458135
2017-02-07 00:00:00+00:00,439.106435529361
2017-02-08 00:00:00+00:00,455.232608625106
2017-02-09 00:00:00+00:00,466.33992060629
2017-02-10 00:00:00+00:00,471.396393738274
2017-02-11 00:00:00+00:00,510.060015920967
2017-02-12 00:00:00+00:00,513.92309472905
2017-02-13 00:00:00+00:00,514.929826083621
