Time,block-interval-mean-btc-24h
2010-03-29 00:00:00+00:00,472.666666666667
2010-03-30 00:00:00+00:00,447.46976744186
2010-03-31 00:00:00+00:00,445.062200956938
2010-04-01 00:00:00+00:00,515.571428571429
2010-04-02 00:00:00+00:00,554.089743589744
2010-04-03 00:00:00+00:00,536.975155279503
2010-04-04 00:00:00+00:00,507.707602339181
2010-04-05 00:00:00+00:00,563.313725490196
2010-04-06 00:00:00+00:00,545.308176100629
2010-04-07 00:00:00+00:00,444.963730569948
2010-04-08 00:00:00+00:00,474.07650273224
2010-04-09 00:00:00+00:00,458.84126984127
2010-04-10 00:00:00+00:00,329.176923076923
2010-04-11 00:00:00+00:00,391.385650224215
2010-04-12 00:00:00+00:00,443.339901477832
2010-04-13 00:00:00+00:00,454.174603174603
2010-04-14 00:00:00+00:00,480.305555555556
2010-04-15 00:00:00+00:00,401.865740740741
2010-04-16 00:00:00+00:00,416.831683168317
2010-04-17 00:00:00+00:00,403.932126696833
2010-04-18 00:00:00+00:00,358.604081632653
2010-04-19 00:00:00+00:00,375.043103448276
2010-04-20 00:00:00+00:00,426.678048780488
2010-04-21 00:00:00+00:00,395.03196347032
2010-04-22 00:00:00+00:00,543.547169811321
2010-04-23 00:00:00+00:00,575.133333333333
2010-04-24 00:00:00+00:00,517.017857142857
2010-04-25 00:00:00+00:00,545.879746835443
2010-04-26 00:00:00+00:00,529.725609756098
2010-04-27 00:00:00+00:00,479.816666666667
2010-04-28 00:00:00+00:00,489.105555555556
2010-04-29 00:00:00+00:00,595.496598639456
2010-04-30 00:00:00+00:00,592.277777777778
2010-05-01 00:00:00+00:00,480.693989071038
2010-05-02 00:00:00+00:00,566.283870967742
2010-05-03 00:00:00+00:00,544.553459119497
2010-05-04 00:00:00+00:00,644.632352941176
2010-05-05 00:00:00+00:00,632.080291970803
2010-05-06 00:00:00+00:00,582.637583892617
2010-05-07 00:00:00+00:00,659.265151515152
2010-05-08 00:00:00+00:00,555.681818181818
2010-05-09 00:00:00+00:00,617.741258741259
2010-05-10 00:00:00+00:00,668.7890625
2010-05-11 00:00:00+00:00,758.495495495495
2010-05-12 00:00:00+00:00,722.818897637795
2010-05-13 00:00:00+00:00,672.2421875
2010-05-14 00:00:00+00:00,705.886178861789
2010-05-15 00:00:00+00:00,945.725274725275
2010-05-16 00:00:00+00:00,729.522123893805
2010-05-17 00:00:00+00:00,649.237762237762
2010-05-18 00:00:00+00:00,511.303571428571
2010-05-19 00:00:00+00:00,531.689024390244
2010-05-20 00:00:00+00:00,435.901477832512
2010-05-21 00:00:00+00:00,490.261363636364
2010-05-22 00:00:00+00:00,471.302564102564
2010-05-23 00:00:00+00:00,411.772511848341
2010-05-24 00:00:00+00:00,458.484042553192
2010-05-25 00:00:00+00:00,410.985714285714
2010-05-26 00:00:00+00:00,395.304932735426
2010-05-27 00:00:00+00:00,451.604166666667
2010-05-28 00:00:00+00:00,389.825112107623
2010-05-29 00:00:00+00:00,469.95652173913
2010-05-30 00:00:00+00:00,588.147651006711
2010-05-31 00:00:00+00:00,609.443661971831
2010-06-01 00:00:00+00:00,643.592592592593
2010-06-02 00:00:00+00:00,603.149659863946
2010-06-03 00:00:00+00:00,570.828947368421
2010-06-04 00:00:00+00:00,736.832
2010-06-05 00:00:00+00:00,590.234482758621
2010-06-06 00:00:00+00:00,588.493243243243
2010-06-07 00:00:00+00:00,555.178343949045
2010-06-08 00:00:00+00:00,544.5625
2010-06-09 00:00:00+00:00,551.357142857143
2010-06-10 00:00:00+00:00,573.39375
2010-06-11 00:00:00+00:00,506.095238095238
2010-06-12 00:00:00+00:00,653.103703703704
2010-06-13 00:00:00+00:00,504.31976744186
2010-06-14 00:00:00+00:00,554.72049689441
2010-06-15 00:00:00+00:00,470.66847826087
2010-06-16 00:00:00+00:00,602.584507042254
2010-06-17 00:00:00+00:00,594.335616438356
2010-06-18 00:00:00+00:00,608.953333333333
2010-06-19 00:00:00+00:00,575.633333333333
2010-06-20 00:00:00+00:00,488.945945945946
2010-06-21 00:00:00+00:00,598.292207792208
2010-06-22 00:00:00+00:00,561.858974358974
2010-06-23 00:00:00+00:00,465.192513368984
2010-06-24 00:00:00+00:00,518.863905325444
2010-06-25 00:00:00+00:00,595.42
