Time,transaction-size-total-btc-24h
2012-07-31 00:00:00+00:00,17819129.0
2012-08-01 00:00:00+00:00,13196678.0
2012-08-02 00:00:00+00:00,14306849.0
2012-08-03 00:00:00+00:00,11761079.0
2012-08-04 00:00:00+00:00,12679995.0
2012-08-05 00:00:00+00:00,13639996.0
2012-08-06 00:00:00+00:00,14248268.0
2012-08-07 00:00:00+00:00,11594621.0
2012-08-08 00:00:00+00:00,16425498.0
2012-08-09 00:00:00+00:00,13041677.0
2012-08-10 00:00:00+00:00,11458287.0
2012-08-11 00:00:00+00:00,13053009.0
2012-08-12 00:00:00+00:00,13996703.0
2012-08-13 00:00:00+00:00,20316069.0
2012-08-14 00:00:00+00:00,14841101.0
2012-08-15 00:00:00+00:00,24011795.0
2012-08-16 00:00:00+00:00,19650964.0
2012-08-17 00:00:00+00:00,17331208.0
2012-08-18 00:00:00+00:00,15153724.0
2012-08-19 00:00:00+00:00,18159167.0
2012-08-20 00:00:00+00:00,15893877.0
2012-08-21 00:00:00+00:00,17064199.0
2012-08-22 00:00:00+00:00,15602830.0
2012-08-23 00:00:00+00:00,12646104.0
2012-08-24 00:00:00+00:00,12895868.0
2012-08-25 00:00:00+00:00,13594040.0
2012-08-26 00:00:00+00:00,12165386.0
2012-08-27 00:00:00+00:00,13745866.0
2012-08-28 00:00:00+00:00,12564455.0
2012-08-29 00:00:00+00:00,13703805.0
2012-08-30 00:00:00+00:00,14035858.0
2012-08-31 00:00:00+00:00,16521783.0
2012-09-01 00:00:00+00:00,16706220.0
2012-09-02 00:00:00+00:00,14138448.0
2012-09-03 00:00:00+00:00,16250953.0
2012-09-04 00:00:00+00:00,17695567.0
2012-09-05 00:00:00+00:00,17791172.0
2012-09-06 00:00:00+00:00,17765393.0
2012-09-07 00:00:00+00:00,13955391.0
2012-09-08 00:00:00+00:00,13321973.0
2012-09-09 00:00:00+00:00,12846626.0
2012-09-10 00:00:00+00:00,14226717.0
2012-09-11 00:00:00+00:00,16105052.0
2012-09-12 00:00:00+00:00,12048084.0
2012-09-13 00:00:00+00:00,12965095.0
2012-09-14 00:00:00+00:00,16117399.0
2012-09-15 00:00:00+00:00,11685144.0
2012-09-16 00:00:00+00:00,13034166.0
2012-09-17 00:00:00+00:00,10795086.0
2012-09-18 00:00:00+00:00,14205653.0
2012-09-19 00:00:00+00:00,13968763.0
2012-09-20 00:00:00+00:00,12883621.0
2012-09-21 00:00:00+00:00,13701073.0
2012-09-22 00:00:00+00:00,11337708.0
2012-09-23 00:00:00+00:00,12731892.0
2012-09-24 00:00:00+00:00,13070898.0
2012-09-25 00:00:00+00:00,9816191.0
2012-09-26 00:00:00+00:00,14401874.0
2012-09-27 00:00:00+00:00,12434062.0
2012-09-28 00:00:00+00:00,14676027.0
2012-09-29 00:00:00+00:00,11287200.0
2012-09-30 00:00:00+00:00,10039805.0
2012-10-01 00:00:00+00:00,12418962.0
2012-10-02 00:00:00+00:00,15191677.0
2012-10-03 00:00:00+00:00,13525822.0
2012-10-04 00:00:00+00:00,15647005.0
2012-10-05 00:00:00+00:00,15876747.0
2012-10-06 00:00:00+00:00,15395403.0
2012-10-07 00:00:00+00:00,16208817.0
2012-10-08 00:00:00+00:00,17217095.0
2012-10-09 00:00:00+00:00,16287905.0
2012-10-10 00:00:00+00:00,14141932.0
2012-10-11 00:00:00+00:00,12552906.0
2012-10-12 00:00:00+00:00,13335699.0
2012-10-13 00:00:00+00:00,15175419.0
2012-10-14 00:00:00+00:00,12929039.0
2012-10-15 00:00:00+00:00,14537253.0
2012-10-16 00:00:00+00:00,16174170.0
2012-10-17 00:00:00+00:00,15801996.0
2012-10-18 00:00:00+00:00,14411424.0
2012-10-19 00:00:00+00:00,12630903.0
2012-10-20 00:00:00+00:00,14593228.0
2012-10-21 00:00:00+00:00,18407797.0
2012-10-22 00:00:00+00:00,18807825.0
2012-10-23 00:00:00+00:00,15712316.0
2012-10-24 00:00:00+00:00,15306694.0
2012-10-25 00:00:00+00:00,13211715.0
2012-10-26 00:00:00+00:00,10804947.0
2012-10-27 00:00:00+00:00,8041518.0
2012-10-28 00:00:00+00:00,8740686.0
2012-10-29 00:00:00+00:00,11370570.0
2012-10-30 00:00:00+00:00,13833393.0
2012-10-31 00:00:00+00:00,13246130.0
2012-11-01 00:00:00+00:00,11048536.0
2012-11-02 00:00:00+00:00,13214157.0
2012-11-03 00:00:00+00:00,10893251.0
2012-11-04 00:00:00+00:00,11563852.0
2012-11-05 00:00:00+00:00,15393094.0
2012-11-06 00:00:00+00:00,14656117.0
2012-11-07 00:00:00+00:00,16633412.0
2012-11-08 00:00:00+00:00,15183642.0
2012-11-09 00:00:00+00:00,11713377.0
2012-11-10 00:00:00+00:00,12751857.0
2012-11-11 00:00:00+00:00,10425881.0
2012-11-12 00:00:00+00:00,10970689.0
2012-11-13 00:00:00+00:00,12180919.0
2012-11-14 00:00:00+00:00,13282349.0
2012-11-15 00:00:00+00:00,16358955.0
2012-11-16 00:00:00+00:00,17906834.0
2012-11-17 00:00:00+00:00,16630329.0
2012-11-18 00:00:00+00:00,15426286.0
2012-11-19 00:00:00+00:00,16575220.0
2012-11-20 00:00:00+00:00,16476144.0
2012-11-21 00:00:00+00:00,18442397.0
2012-11-22 00:00:00+00:00,14299332.0
2012-11-23 00:00:00+00:00,16254195.0
2012-11-24 00:00:00+00:00,13614045.0
2012-11-25 00:00:00+00:00,17233011.0
2012-11-26 00:00:00+00:00,16889940.0
2012-11-27 00:00:00+00:00,13144516.0
2012-11-28 00:00:00+00:00,17078507.0
2012-11-29 00:00:00+00:00,17350398.0
2012-11-30 00:00:00+00:00,13295604.0
2012-12-01 00:00:00+00:00,15269709.0
2012-12-02 00:00:00+00:00,9696464.0
2012-12-03 00:00:00+00:00,10313473.0
2012-12-04 00:00:00+00:00,15326483.0
2012-12-05 00:00:00+00:00,16413153.0
2012-12-06 00:00:00+00:00,17878575.0
2012-12-07 00:00:00+00:00,14363135.0
2012-12-08 00:00:00+00:00,14537034.0
2012-12-09 00:00:00+00:00,14682097.0
2012-12-10 00:00:00+00:00,17025826.0
2012-12-11 00:00:00+00:00,16967336.0
2012-12-12 00:00:00+00:00,16980311.0
2012-12-13 00:00:00+00:00,19727634.0
2012-12-14 00:00:00+00:00,17794385.0
2012-12-15 00:00:00+00:00,14379593.0
2012-12-16 00:00:00+00:00,15861631.0
2012-12-17 00:00:00+00:00,17621584.0
2012-12-18 00:00:00+00:00,22830531.0
2012-12-19 00:00:00+00:00,19400905.0
2012-12-20 00:00:00+00:00,16411883.0
2012-12-21 00:00:00+00:00,19311181.0
2012-12-22 00:00:00+00:00,21310943.0
2012-12-23 00:00:00+00:00,16337897.0
2012-12-24 00:00:00+00:00,17848068.0
2012-12-25 00:00:00+00:00,12484155.0
2012-12-26 00:00:00+00:00,18052391.0
2012-12-27 00:00:00+00:00,20423696.0
2012-12-28 00:00:00+00:00,21356695.0
2012-12-29 00:00:00+00:00,17970189.0
2012-12-30 00:00:00+00:00,19058430.0
2012-12-31 00:00:00+00:00,13950549.0
2013-01-01 00:00:00+00:00,14392432.0
2013-01-02 00:00:00+00:00,17426157.0
2013-01-03 00:00:00+00:00,17464585.0
2013-01-04 00:00:00+00:00,21669705.0
2013-01-05 00:00:00+00:00,16650279.0
2013-01-06 00:00:00+00:00,14556081.0
2013-01-07 00:00:00+00:00,17646465.0
2013-01-08 00:00:00+00:00,19832991.0
2013-01-09 00:00:00+00:00,19257749.0
2013-01-10 00:00:00+00:00,24016366.0
2013-01-11 00:00:00+00:00,21864631.0
2013-01-12 00:00:00+00:00,19875062.0
2013-01-13 00:00:00+00:00,21570837.0
2013-01-14 00:00:00+00:00,19918734.0
2013-01-15 00:00:00+00:00,19128427.0
2013-01-16 00:00:00+00:00,23645690.0
2013-01-17 00:00:00+00:00,22176814.0
2013-01-18 00:00:00+00:00,22392667.0
2013-01-19 00:00:00+00:00,24552010.0
2013-01-20 00:00:00+00:00,18245035.0
2013-01-21 00:00:00+00:00,18384005.0
2013-01-22 00:00:00+00:00,20796301.0
2013-01-23 00:00:00+00:00,21917436.0
2013-01-24 00:00:00+00:00,23487733.0
2013-01-25 00:00:00+00:00,22466860.0
2013-01-26 00:00:00+00:00,23675873.0
2013-01-27 00:00:00+00:00,24445622.0
2013-01-28 00:00:00+00:00,24711531.0
2013-01-29 00:00:00+00:00,24822653.0
2013-01-30 00:00:00+00:00,19459901.0
2013-01-31 00:00:00+00:00,23960662.0
2013-02-01 00:00:00+00:00,26291561.0
2013-02-02 00:00:00+00:00,24243145.0
2013-02-03 00:00:00+00:00,27711273.0
2013-02-04 00:00:00+00:00,25131735.0
2013-02-05 00:00:00+00:00,23608049.0
2013-02-06 00:00:00+00:00,18839061.0
2013-02-07 00:00:00+00:00,27344693.0
2013-02-08 00:00:00+00:00,27199213.0
2013-02-09 00:00:00+00:00,25598524.0
2013-02-10 00:00:00+00:00,24752712.0
2013-02-11 00:00:00+00:00,26174221.0
2013-02-12 00:00:00+00:00,26729035.0
2013-02-13 00:00:00+00:00,27020440.0
2013-02-14 00:00:00+00:00,23794980.0
2013-02-15 00:00:00+00:00,26059437.0
2013-02-16 00:00:00+00:00,23569880.0
2013-02-17 00:00:00+00:00,23639527.0
2013-02-18 00:00:00+00:00,23143920.0
2013-02-19 00:00:00+00:00,25473481.0
2013-02-20 00:00:00+00:00,28798128.0
2013-02-21 00:00:00+00:00,24976280.0
2013-02-22 00:00:00+00:00,28360569.0
2013-02-23 00:00:00+00:00,26711089.0
2013-02-24 00:00:00+00:00,24842286.0
2013-02-25 00:00:00+00:00,30496968.0
2013-02-26 00:00:00+00:00,28969033.0
2013-02-27 00:00:00+00:00,28095639.0
2013-02-28 00:00:00+00:00,29138239.0
2013-03-01 00:00:00+00:00,29831783.0
2013-03-02 00:00:00+00:00,26123320.0
2013-03-03 00:00:00+00:00,25266677.0
2013-03-04 00:00:00+00:00,29451496.0
2013-03-05 00:00:00+00:00,27010004.0
2013-03-06 00:00:00+00:00,30119738.0
2013-03-07 00:00:00+00:00,32257588.0
2013-03-08 00:00:00+00:00,25804973.0
2013-03-09 00:00:00+00:00,26477559.0
2013-03-10 00:00:00+00:00,33887386.0
2013-03-11 00:00:00+00:00,27926606.0
2013-03-12 00:00:00+00:00,24265374.0
2013-03-13 00:00:00+00:00,26276563.0
2013-03-14 00:00:00+00:00,27873656.0
2013-03-15 00:00:00+00:00,29651539.0
2013-03-16 00:00:00+00:00,17618514.0
2013-03-17 00:00:00+00:00,16847529.0
2013-03-18 00:00:00+00:00,20383557.0
2013-03-19 00:00:00+00:00,22486083.0
2013-03-20 00:00:00+00:00,21893235.0
2013-03-21 00:00:00+00:00,27644781.0
2013-03-22 00:00:00+00:00,29867191.0
2013-03-23 00:00:00+00:00,27112098.0
2013-03-24 00:00:00+00:00,24530960.0
2013-03-25 00:00:00+00:00,24242829.0
2013-03-26 00:00:00+00:00,24343902.0
2013-03-27 00:00:00+00:00,24949084.0
2013-03-28 00:00:00+00:00,32036739.0
2013-03-29 00:00:00+00:00,30904948.0
2013-03-30 00:00:00+00:00,32443139.0
2013-03-31 00:00:00+00:00,24948521.0
2013-04-01 00:00:00+00:00,27541362.0
2013-04-02 00:00:00+00:00,31720663.0
2013-04-03 00:00:00+00:00,32206543.0
2013-04-04 00:00:00+00:00,34089872.0
2013-04-05 00:00:00+00:00,29996586.0
2013-04-06 00:00:00+00:00,25819613.0
2013-04-07 00:00:00+00:00,33651165.0
2013-04-08 00:00:00+00:00,30220900.0
2013-04-09 00:00:00+00:00,31484615.0
2013-04-10 00:00:00+00:00,32141384.0
2013-04-11 00:00:00+00:00,34600673.0
2013-04-12 00:00:00+00:00,28274049.0
2013-04-13 00:00:00+00:00,24206144.0
2013-04-14 00:00:00+00:00,26758885.0
2013-04-15 00:00:00+00:00,26479269.0
2013-04-16 00:00:00+00:00,32017268.0
2013-04-17 00:00:00+00:00,27962249.0
2013-04-18 00:00:00+00:00,21184873.0
2013-04-19 00:00:00+00:00,28934624.0
2013-04-20 00:00:00+00:00,24179289.0
2013-04-21 00:00:00+00:00,21568323.0
2013-04-22 00:00:00+00:00,22457403.0
2013-04-23 00:00:00+00:00,29276636.0
2013-04-24 00:00:00+00:00,33886625.0
2013-04-25 00:00:00+00:00,30123937.0
2013-04-26 00:00:00+00:00,26892239.0
2013-04-27 00:00:00+00:00,21586615.0
2013-04-28 00:00:00+00:00,21498233.0
2013-04-29 00:00:00+00:00,25559466.0
2013-04-30 00:00:00+00:00,26973830.0
2013-05-01 00:00:00+00:00,25676192.0
2013-05-02 00:00:00+00:00,26341944.0
2013-05-03 00:00:00+00:00,24947408.0
2013-05-04 00:00:00+00:00,25006627.0
2013-05-05 00:00:00+00:00,25151377.0
2013-05-06 00:00:00+00:00,27032814.0
2013-05-07 00:00:00+00:00,28637679.0
2013-05-08 00:00:00+00:00,25801978.0
2013-05-09 00:00:00+00:00,30964013.0
2013-05-10 00:00:00+00:00,32704927.0
2013-05-11 00:00:00+00:00,34637078.0
2013-05-12 00:00:00+00:00,30563233.0
2013-05-13 00:00:00+00:00,29254111.0
2013-05-14 00:00:00+00:00,31040279.0
2013-05-15 00:00:00+00:00,30685390.0
2013-05-16 00:00:00+00:00,29696983.0
2013-05-17 00:00:00+00:00,27975341.0
2013-05-18 00:00:00+00:00,24926534.0
2013-05-19 00:00:00+00:00,22029216.0
2013-05-20 00:00:00+00:00,23297080.0
2013-05-21 00:00:00+00:00,26187655.0
2013-05-22 00:00:00+00:00,24714507.0
2013-05-23 00:00:00+00:00,28156618.0
2013-05-24 00:00:00+00:00,26789603.0
2013-05-25 00:00:00+00:00,24531198.0
2013-05-26 00:00:00+00:00,21650867.0
2013-05-27 00:00:00+00:00,26106911.0
2013-05-28 00:00:00+00:00,26725426.0
2013-05-29 00:00:00+00:00,26816631.0
2013-05-30 00:00:00+00:00,27921987.0
2013-05-31 00:00:00+00:00,25721342.0
2013-06-01 00:00:00+00:00,26536952.0
2013-06-02 00:00:00+00:00,24059509.0
2013-06-03 00:00:00+00:00,26876999.0
2013-06-04 00:00:00+00:00,27590026.0
2013-06-05 00:00:00+00:00,27137863.0
2013-06-06 00:00:00+00:00,25908952.0
2013-06-07 00:00:00+00:00,24890252.0
2013-06-08 00:00:00+00:00,22184544.0
2013-06-09 00:00:00+00:00,21275357.0
2013-06-10 00:00:00+00:00,20601705.0
2013-06-11 00:00:00+00:00,22133406.0
2013-06-12 00:00:00+00:00,21510801.0
2013-06-13 00:00:00+00:00,20061894.0
2013-06-14 00:00:00+00:00,23440687.0
2013-06-15 00:00:00+00:00,16667608.0
2013-06-16 00:00:00+00:00,19651685.0
2013-06-17 00:00:00+00:00,20671680.0
2013-06-18 00:00:00+00:00,20878815.0
2013-06-19 00:00:00+00:00,21759129.0
2013-06-20 00:00:00+00:00,24350088.0
2013-06-21 00:00:00+00:00,22151400.0
2013-06-22 00:00:00+00:00,20661003.0
2013-06-23 00:00:00+00:00,17566736.0
2013-06-24 00:00:00+00:00,20273908.0
2013-06-25 00:00:00+00:00,20049546.0
2013-06-26 00:00:00+00:00,20966617.0
2013-06-27 00:00:00+00:00,21234306.0
2013-06-28 00:00:00+00:00,22839038.0
2013-06-29 00:00:00+00:00,17819797.0
2013-06-30 00:00:00+00:00,14127255.0
2013-07-01 00:00:00+00:00,17744030.0
2013-07-02 00:00:00+00:00,17916167.0
2013-07-03 00:00:00+00:00,15761467.0
2013-07-04 00:00:00+00:00,16002594.0
2013-07-05 00:00:00+00:00,16723776.0
2013-07-06 00:00:00+00:00,15717046.0
2013-07-07 00:00:00+00:00,14109314.0
2013-07-08 00:00:00+00:00,18087010.0
2013-07-09 00:00:00+00:00,19054897.0
2013-07-10 00:00:00+00:00,18069368.0
2013-07-11 00:00:00+00:00,20014893.0
2013-07-12 00:00:00+00:00,23371741.0
2013-07-13 00:00:00+00:00,18090662.0
2013-07-14 00:00:00+00:00,16706946.0
2013-07-15 00:00:00+00:00,17164454.0
2013-07-16 00:00:00+00:00,18135015.0
2013-07-17 00:00:00+00:00,18517320.0
2013-07-18 00:00:00+00:00,18799030.0
2013-07-19 00:00:00+00:00,16528017.0
2013-07-20 00:00:00+00:00,15399455.0
2013-07-21 00:00:00+00:00,16473557.0
2013-07-22 00:00:00+00:00,18097507.0
2013-07-23 00:00:00+00:00,17482699.0
2013-07-24 00:00:00+00:00,19802960.0
2013-07-25 00:00:00+00:00,20418418.0
2013-07-26 00:00:00+00:00,17273295.0
2013-07-27 00:00:00+00:00,17068410.0
2013-07-28 00:00:00+00:00,17423992.0
2013-07-29 00:00:00+00:00,19656455.0
2013-07-30 00:00:00+00:00,19640456.0
2013-07-31 00:00:00+00:00,23723831.0
2013-08-01 00:00:00+00:00,23922423.0
2013-08-02 00:00:00+00:00,22926365.0
2013-08-03 00:00:00+00:00,21268942.0
2013-08-04 00:00:00+00:00,20228784.0
2013-08-05 00:00:00+00:00,22920198.0
2013-08-06 00:00:00+00:00,23859078.0
2013-08-07 00:00:00+00:00,25087320.0
2013-08-08 00:00:00+00:00,25867653.0
2013-08-09 00:00:00+00:00,21803847.0
2013-08-10 00:00:00+00:00,23579703.0
2013-08-11 00:00:00+00:00,17410936.0
2013-08-12 00:00:00+00:00,28899741.0
2013-08-13 00:00:00+00:00,25326677.0
2013-08-14 00:00:00+00:00,24387130.0
2013-08-15 00:00:00+00:00,27683069.0
2013-08-16 00:00:00+00:00,30605567.0
2013-08-17 00:00:00+00:00,24597865.0
2013-08-18 00:00:00+00:00,25256149.0
2013-08-19 00:00:00+00:00,31447901.0
2013-08-20 00:00:00+00:00,28723435.0
2013-08-21 00:00:00+00:00,27020943.0
2013-08-22 00:00:00+00:00,28596168.0
2013-08-23 00:00:00+00:00,26027796.0
2013-08-24 00:00:00+00:00,23922407.0
2013-08-25 00:00:00+00:00,21516527.0
2013-08-26 00:00:00+00:00,24976964.0
2013-08-27 00:00:00+00:00,29711512.0
2013-08-28 00:00:00+00:00,28412005.0
2013-08-29 00:00:00+00:00,25068128.0
2013-08-30 00:00:00+00:00,28416150.0
2013-08-31 00:00:00+00:00,21771781.0
2013-09-01 00:00:00+00:00,20926011.0
2013-09-02 00:00:00+00:00,22724613.0
2013-09-03 00:00:00+00:00,25307869.0
2013-09-04 00:00:00+00:00,23910721.0
2013-09-05 00:00:00+00:00,25471950.0
2013-09-06 00:00:00+00:00,27100544.0
2013-09-07 00:00:00+00:00,22680149.0
2013-09-08 00:00:00+00:00,20589611.0
2013-09-09 00:00:00+00:00,25028496.0
2013-09-10 00:00:00+00:00,23920787.0
2013-09-11 00:00:00+00:00,21338966.0
2013-09-12 00:00:00+00:00,24286079.0
2013-09-13 00:00:00+00:00,20512658.0
2013-09-14 00:00:00+00:00,19547086.0
2013-09-15 00:00:00+00:00,25255071.0
2013-09-16 00:00:00+00:00,24836573.0
2013-09-17 00:00:00+00:00,29594472.0
2013-09-18 00:00:00+00:00,27012195.0
2013-09-19 00:00:00+00:00,25947930.0
2013-09-20 00:00:00+00:00,26133210.0
2013-09-21 00:00:00+00:00,23437844.0
2013-09-22 00:00:00+00:00,22808459.0
2013-09-23 00:00:00+00:00,28963186.0
2013-09-24 00:00:00+00:00,27897570.0
2013-09-25 00:00:00+00:00,24118467.0
2013-09-26 00:00:00+00:00,25992894.0
2013-09-27 00:00:00+00:00,21902387.0
2013-09-28 00:00:00+00:00,20007932.0
2013-09-29 00:00:00+00:00,19466912.0
2013-09-30 00:00:00+00:00,21675191.0
2013-10-01 00:00:00+00:00,26000141.0
2013-10-02 00:00:00+00:00,30875057.0
2013-10-03 00:00:00+00:00,28855633.0
2013-10-04 00:00:00+00:00,23358527.0
2013-10-05 00:00:00+00:00,20990664.0
2013-10-06 00:00:00+00:00,20796577.0
2013-10-07 00:00:00+00:00,22613072.0
2013-10-08 00:00:00+00:00,20449810.0
2013-10-09 00:00:00+00:00,23745847.0
2013-10-10 00:00:00+00:00,26333160.0
2013-10-11 00:00:00+00:00,23526813.0
2013-10-12 00:00:00+00:00,22900690.0
2013-10-13 00:00:00+00:00,26040719.0
2013-10-14 00:00:00+00:00,28243618.0
2013-10-15 00:00:00+00:00,26092571.0
2013-10-16 00:00:00+00:00,24568024.0
2013-10-17 00:00:00+00:00,22194952.0
2013-10-18 00:00:00+00:00,27387762.0
2013-10-19 00:00:00+00:00,28868132.0
2013-10-20 00:00:00+00:00,24129050.0
2013-10-21 00:00:00+00:00,29384427.0
2013-10-22 00:00:00+00:00,32828351.0
2013-10-23 00:00:00+00:00,29677930.0
2013-10-24 00:00:00+00:00,34101854.0
2013-10-25 00:00:00+00:00,29769142.0
2013-10-26 00:00:00+00:00,22974521.0
2013-10-27 00:00:00+00:00,20764016.0
2013-10-28 00:00:00+00:00,23634682.0
2013-10-29 00:00:00+00:00,23188334.0
2013-10-30 00:00:00+00:00,24124303.0
2013-10-31 00:00:00+00:00,28405249.0
2013-11-01 00:00:00+00:00,21999620.0
2013-11-02 00:00:00+00:00,21218936.0
2013-11-03 00:00:00+00:00,19801125.0
2013-11-04 00:00:00+00:00,23281898.0
2013-11-05 00:00:00+00:00,27141024.0
2013-11-06 00:00:00+00:00,30047806.0
2013-11-07 00:00:00+00:00,31489547.0
2013-11-08 00:00:00+00:00,30716268.0
2013-11-09 00:00:00+00:00,29435434.0
2013-11-10 00:00:00+00:00,29625117.0
2013-11-11 00:00:00+00:00,28070687.0
2013-11-12 00:00:00+00:00,28305205.0
2013-11-13 00:00:00+00:00,31024287.0
2013-11-14 00:00:00+00:00,33508890.0
2013-11-15 00:00:00+00:00,29036421.0
2013-11-16 00:00:00+00:00,22651752.0
2013-11-17 00:00:00+00:00,25960680.0
2013-11-18 00:00:00+00:00,39721856.0
2013-11-19 00:00:00+00:00,50217799.0
2013-11-20 00:00:00+00:00,38116001.0
2013-11-21 00:00:00+00:00,41005746.0
2013-11-22 00:00:00+00:00,38947049.0
2013-11-23 00:00:00+00:00,35508330.0
2013-11-24 00:00:00+00:00,30738817.0
2013-11-25 00:00:00+00:00,32840543.0
2013-11-26 00:00:00+00:00,39889772.0
2013-11-27 00:00:00+00:00,45717232.0
2013-11-28 00:00:00+00:00,44915469.0
2013-11-29 00:00:00+00:00,43153120.0
2013-11-30 00:00:00+00:00,35151368.0
2013-12-01 00:00:00+00:00,36681100.0
2013-12-02 00:00:00+00:00,36605227.0
2013-12-03 00:00:00+00:00,36899114.0
2013-12-04 00:00:00+00:00,39609681.0
2013-12-05 00:00:00+00:00,40390451.0
2013-12-06 00:00:00+00:00,34992536.0
2013-12-07 00:00:00+00:00,31935286.0
2013-12-08 00:00:00+00:00,23394890.0
2013-12-09 00:00:00+00:00,30219447.0
2013-12-10 00:00:00+00:00,36682304.0
2013-12-11 00:00:00+00:00,32185499.0
2013-12-12 00:00:00+00:00,27655464.0
2013-12-13 00:00:00+00:00,30672253.0
2013-12-14 00:00:00+00:00,32964681.0
2013-12-15 00:00:00+00:00,30282050.0
2013-12-16 00:00:00+00:00,35972735.0
2013-12-17 00:00:00+00:00,34115056.0
2013-12-18 00:00:00+00:00,40500899.0
2013-12-19 00:00:00+00:00,33407383.0
2013-12-20 00:00:00+00:00,32489226.0
2013-12-21 00:00:00+00:00,27864355.0
2013-12-22 00:00:00+00:00,27267473.0
2013-12-23 00:00:00+00:00,28665018.0
2013-12-24 00:00:00+00:00,28066432.0
2013-12-25 00:00:00+00:00,28466397.0
2013-12-26 00:00:00+00:00,29802428.0
2013-12-27 00:00:00+00:00,26723532.0
2013-12-28 00:00:00+00:00,26556685.0
2013-12-29 00:00:00+00:00,29211001.0
2013-12-30 00:00:00+00:00,30076479.0
2013-12-31 00:00:00+00:00,26382594.0
2014-01-01 00:00:00+00:00,21346662.0
2014-01-02 00:00:00+00:00,28405765.0
2014-01-03 00:00:00+00:00,31500478.0
2014-01-04 00:00:00+00:00,26004448.0
2014-01-05 00:00:00+00:00,31874485.0
2014-01-06 00:00:00+00:00,37645579.0
2014-01-07 00:00:00+00:00,31114343.0
2014-01-08 00:00:00+00:00,30314966.0
2014-01-09 00:00:00+00:00,29248412.0
2014-01-10 00:00:00+00:00,27201658.0
2014-01-11 00:00:00+00:00,29282110.0
2014-01-12 00:00:00+00:00,25944444.0
2014-01-13 00:00:00+00:00,27996437.0
2014-01-14 00:00:00+00:00,28151350.0
2014-01-15 00:00:00+00:00,29682359.0
2014-01-16 00:00:00+00:00,29399740.0
2014-01-17 00:00:00+00:00,28793316.0
2014-01-18 00:00:00+00:00,25078955.0
2014-01-19 00:00:00+00:00,24042099.0
2014-01-20 00:00:00+00:00,35802980.0
2014-01-21 00:00:00+00:00,36367413.0
2014-01-22 00:00:00+00:00,32799113.0
2014-01-23 00:00:00+00:00,32741727.0
2014-01-24 00:00:00+00:00,32166736.0
2014-01-25 00:00:00+00:00,27300623.0
2014-01-26 00:00:00+00:00,26973237.0
2014-01-27 00:00:00+00:00,32509480.0
2014-01-28 00:00:00+00:00,33077520.0
2014-01-29 00:00:00+00:00,29120650.0
2014-01-30 00:00:00+00:00,30577764.0
2014-01-31 00:00:00+00:00,30709345.0
2014-02-01 00:00:00+00:00,28516723.0
2014-02-02 00:00:00+00:00,29308575.0
2014-02-03 00:00:00+00:00,32590491.0
2014-02-04 00:00:00+00:00,37912409.0
2014-02-05 00:00:00+00:00,36921241.0
2014-02-06 00:00:00+00:00,38079205.0
2014-02-07 00:00:00+00:00,37881922.0
2014-02-08 00:00:00+00:00,33844708.0
2014-02-09 00:00:00+00:00,28893017.0
2014-02-10 00:00:00+00:00,32729300.0
2014-02-11 00:00:00+00:00,32530109.0
2014-02-12 00:00:00+00:00,44538280.0
2014-02-13 00:00:00+00:00,38591034.0
2014-02-14 00:00:00+00:00,42772642.0
2014-02-15 00:00:00+00:00,33582483.0
2014-02-16 00:00:00+00:00,28233729.0
2014-02-17 00:00:00+00:00,33458043.0
2014-02-18 00:00:00+00:00,36625200.0
2014-02-19 00:00:00+00:00,40987860.0
2014-02-20 00:00:00+00:00,39955502.0
2014-02-21 00:00:00+00:00,38752782.0
2014-02-22 00:00:00+00:00,33138951.0
2014-02-23 00:00:00+00:00,35225557.0
2014-02-24 00:00:00+00:00,43026454.0
2014-02-25 00:00:00+00:00,45251437.0
2014-02-26 00:00:00+00:00,42731286.0
2014-02-27 00:00:00+00:00,38921735.0
2014-02-28 00:00:00+00:00,42727357.0
2014-03-01 00:00:00+00:00,37538801.0
2014-03-02 00:00:00+00:00,33391277.0
2014-03-03 00:00:00+00:00,49066024.0
2014-03-04 00:00:00+00:00,53152537.0
2014-03-05 00:00:00+00:00,44132262.0
2014-03-06 00:00:00+00:00,42315435.0
2014-03-07 00:00:00+00:00,41256070.0
2014-03-08 00:00:00+00:00,35382582.0
2014-03-09 00:00:00+00:00,35695230.0
2014-03-10 00:00:00+00:00,41404478.0
2014-03-11 00:00:00+00:00,42126267.0
2014-03-12 00:00:00+00:00,43512495.0
2014-03-13 00:00:00+00:00,41514023.0
2014-03-14 00:00:00+00:00,40638981.0
2014-03-15 00:00:00+00:00,30647994.0
2014-03-16 00:00:00+00:00,28565917.0
2014-03-17 00:00:00+00:00,33956909.0
2014-03-18 00:00:00+00:00,25501463.0
2014-03-19 00:00:00+00:00,35546798.0
2014-03-20 00:00:00+00:00,38255814.0
2014-03-21 00:00:00+00:00,43447584.0
2014-03-22 00:00:00+00:00,41234354.0
2014-03-23 00:00:00+00:00,30901543.0
2014-03-24 00:00:00+00:00,40783506.0
2014-03-25 00:00:00+00:00,38640675.0
2014-03-26 00:00:00+00:00,38663729.0
2014-03-27 00:00:00+00:00,41216139.0
2014-03-28 00:00:00+00:00,38200384.0
2014-03-29 00:00:00+00:00,30154520.0
