Time,market-cap-btc-24h
2013-05-16 00:00:00+00:00,1235988948.1208014
2013-05-17 00:00:00+00:00,1281800092.2282946
2013-05-18 00:00:00+00:00,1312130551.7426596
2013-05-19 00:00:00+00:00,1316970581.307819
2013-05-20 00:00:00+00:00,1312004454.3163526
2013-05-21 00:00:00+00:00,1316724723.0851583
2013-05-22 00:00:00+00:00,1322158818.5673103
2013-05-23 00:00:00+00:00,1348391848.5566456
2013-05-24 00:00:00+00:00,1407800332.5301461
2013-05-25 00:00:00+00:00,1440981816.3711874
2013-05-26 00:00:00+00:00,1450436353.2906559
2013-05-27 00:00:00+00:00,1449542213.654444
2013-05-28 00:00:00+00:00,1411053046.517151
2013-05-29 00:00:00+00:00,1430847952.5175896
2013-05-30 00:00:00+00:00,1448773239.7758899
2013-05-31 00:00:00+00:00,1432856949.6243145
2013-06-01 00:00:00+00:00,1440431518.2491598
2013-06-02 00:00:00+00:00,1392230281.3658178
2013-06-03 00:00:00+00:00,1350500065.534718
2013-06-04 00:00:00+00:00,1365697540.5327897
2013-06-05 00:00:00+00:00,1357305750.080943
2013-06-06 00:00:00+00:00,1352986467.7762845
2013-06-07 00:00:00+00:00,1286916991.8078847
2013-06-08 00:00:00+00:00,1234559517.1090324
2013-06-09 00:00:00+00:00,1126015106.7705107
2013-06-10 00:00:00+00:00,1157592522.68774
2013-06-11 00:00:00+00:00,1195332004.4707127
2013-06-12 00:00:00+00:00,1216350569.1287837
2013-06-13 00:00:00+00:00,1204567220.5401762
2013-06-14 00:00:00+00:00,1131619284.139213
2013-06-15 00:00:00+00:00,1125310175.7109098
2013-06-16 00:00:00+00:00,1128966234.9534152
2013-06-17 00:00:00+00:00,1129855618.814925
2013-06-18 00:00:00+00:00,1174442208.3578484
2013-06-19 00:00:00+00:00,1191470363.0033052
2013-06-20 00:00:00+00:00,1199012443.325917
2013-06-21 00:00:00+00:00,1151286281.3627896
2013-06-22 00:00:00+00:00,1138141888.7825568
2013-06-23 00:00:00+00:00,1135027006.153429
2013-06-24 00:00:00+00:00,1123592317.7455163
2013-06-25 00:00:00+00:00,1128037851.227068
2013-06-26 00:00:00+00:00,1117897938.373645
2013-06-27 00:00:00+00:00,1111138408.5464666
2013-06-28 00:00:00+00:00,1042931688.7348067
2013-06-29 00:00:00+00:00,1018737651.6309522
2013-06-30 00:00:00+00:00,1011201306.2961106
2013-07-01 00:00:00+00:00,995647776.7264311
2013-07-02 00:00:00+00:00,977777678.6104
2013-07-03 00:00:00+00:00,962969575.2281427
2013-07-04 00:00:00+00:00,885706624.47976
2013-07-05 00:00:00+00:00,830709516.3167528
2013-07-06 00:00:00+00:00,762299390.7560071
2013-07-07 00:00:00+00:00,765323029.7328632
2013-07-08 00:00:00+00:00,843638093.9994467
2013-07-09 00:00:00+00:00,840302117.1494232
2013-07-10 00:00:00+00:00,883546129.0213969
2013-07-11 00:00:00+00:00,981838186.010632
2013-07-12 00:00:00+00:00,1051158700.4088134
2013-07-13 00:00:00+00:00,1018796852.0544068
2013-07-14 00:00:00+00:00,1048069844.0992016
2013-07-15 00:00:00+00:00,1051718741.7058804
2013-07-16 00:00:00+00:00,1058950380.7558987
2013-07-17 00:00:00+00:00,1043174801.1033751
2013-07-18 00:00:00+00:00,965125683.7760372
2013-07-19 00:00:00+00:00,968411210.2468793
2013-07-20 00:00:00+00:00,987419938.3486621
2013-07-21 00:00:00+00:00,976061740.2939
2013-07-22 00:00:00+00:00,985769060.3271759
2013-07-23 00:00:00+00:00,991224856.5517845
2013-07-24 00:00:00+00:00,1002384048.8754723
2013-07-25 00:00:00+00:00,1021203636.356421
2013-07-26 00:00:00+00:00,1033892480.7700759
2013-07-27 00:00:00+00:00,1019915588.8198844
2013-07-28 00:00:00+00:00,1028364798.4800209
2013-07-29 00:00:00+00:00,1064241915.5607036
2013-07-30 00:00:00+00:00,1080548108.498486
2013-07-31 00:00:00+00:00,1133695026.6758149
2013-08-01 00:00:00+00:00,1119230452.6232252
2013-08-02 00:00:00+00:00,1114270692.031532
2013-08-03 00:00:00+00:00,1104492653.099954
2013-08-04 00:00:00+00:00,1106920586.3699145
2013-08-05 00:00:00+00:00,1122113257.9322898
2013-08-06 00:00:00+00:00,1129193218.741596
2013-08-07 00:00:00+00:00,1124638960.812556
2013-08-08 00:00:00+00:00,1100304352.4468064
2013-08-09 00:00:00+00:00,1078010477.4046597
2013-08-10 00:00:00+00:00,1073777259.0284917
2013-08-11 00:00:00+00:00,1082483889.5252657
2013-08-12 00:00:00+00:00,1087557785.4057698
2013-08-13 00:00:00+00:00,1108120666.6740143
2013-08-14 00:00:00+00:00,1142784275.7808034
2013-08-15 00:00:00+00:00,1141829718.4475346
2013-08-16 00:00:00+00:00,1132481051.804694
2013-08-17 00:00:00+00:00,1139279576.6733847
2013-08-18 00:00:00+00:00,1146154721.951122
2013-08-19 00:00:00+00:00,1177959030.9612718
2013-08-20 00:00:00+00:00,1201222711.199795
2013-08-21 00:00:00+00:00,1248496722.9052618
2013-08-22 00:00:00+00:00,1291277912.7217
2013-08-23 00:00:00+00:00,1254800269.1794186
2013-08-24 00:00:00+00:00,1255596638.7272635
2013-08-25 00:00:00+00:00,1289055316.6891334
2013-08-26 00:00:00+00:00,1303522952.1922975
2013-08-27 00:00:00+00:00,1356796750.8633447
2013-08-28 00:00:00+00:00,1376069229.1482768
2013-08-29 00:00:00+00:00,1377838917.9067686
2013-08-30 00:00:00+00:00,1404818761.3266034
2013-08-31 00:00:00+00:00,1489491134.7835076
2013-09-01 00:00:00+00:00,1515198171.5679152
2013-09-02 00:00:00+00:00,1521225666.0271437
2013-09-03 00:00:00+00:00,1510916843.1463199
2013-09-04 00:00:00+00:00,1488521404.0092902
2013-09-05 00:00:00+00:00,1418020796.4274676
2013-09-06 00:00:00+00:00,1414902744.3072228
2013-09-07 00:00:00+00:00,1384586523.1354225
2013-09-08 00:00:00+00:00,1387297588.8315554
2013-09-09 00:00:00+00:00,1391450391.6628966
2013-09-10 00:00:00+00:00,1432942623.0236764
2013-09-11 00:00:00+00:00,1435960225.1905339
2013-09-12 00:00:00+00:00,1482473419.7755535
2013-09-13 00:00:00+00:00,1492424583.1240268
2013-09-14 00:00:00+00:00,1477158676.0830853
2013-09-15 00:00:00+00:00,1459831648.1978648
2013-09-16 00:00:00+00:00,1473755841.9976664
2013-09-17 00:00:00+00:00,1484206745.5405724
2013-09-18 00:00:00+00:00,1492342894.6027305
2013-09-19 00:00:00+00:00,1477443368.957268
2013-09-20 00:00:00+00:00,1454618680.809908
2013-09-21 00:00:00+00:00,1447022350.4354892
2013-09-22 00:00:00+00:00,1444227996.1155498
2013-09-23 00:00:00+00:00,1446681338.418621
2013-09-24 00:00:00+00:00,1443905466.3939285
2013-09-25 00:00:00+00:00,1460991925.6895607
2013-09-26 00:00:00+00:00,1460601000.1956677
2013-09-27 00:00:00+00:00,1477317858.6285205
2013-09-28 00:00:00+00:00,1488222506.0382266
2013-09-29 00:00:00+00:00,1499743467.0390866
2013-09-30 00:00:00+00:00,1485878371.534333
2013-10-01 00:00:00+00:00,1496596216.042757
2013-10-02 00:00:00+00:00,1427065752.1623394
2013-10-03 00:00:00+00:00,1317544173.434089
2013-10-04 00:00:00+00:00,1424432762.156799
2013-10-05 00:00:00+00:00,1435241479.512
2013-10-06 00:00:00+00:00,1438642142.1044254
2013-10-07 00:00:00+00:00,1454691619.4902325
2013-10-08 00:00:00+00:00,1461906264.6862164
2013-10-09 00:00:00+00:00,1479248471.536432
2013-10-10 00:00:00+00:00,1489375458.5462317
2013-10-11 00:00:00+00:00,1498388268.924822
2013-10-12 00:00:00+00:00,1507010468.4795613
2013-10-13 00:00:00+00:00,1528402545.3516407
2013-10-14 00:00:00+00:00,1600523280.4443405
2013-10-15 00:00:00+00:00,1625444916.7425733
2013-10-16 00:00:00+00:00,1701962057.9639232
2013-10-17 00:00:00+00:00,1680128961.0057788
2013-10-18 00:00:00+00:00,1751639893.6687856
2013-10-19 00:00:00+00:00,1920195746.9207416
2013-10-20 00:00:00+00:00,1964075660.2774417
2013-10-21 00:00:00+00:00,2066809635.116121
2013-10-22 00:00:00+00:00,2240916532.2921495
2013-10-23 00:00:00+00:00,2318957284.300363
2013-10-24 00:00:00+00:00,2301253450.113376
2013-10-25 00:00:00+00:00,2163798727.0597515
2013-10-26 00:00:00+00:00,2165296902.6706185
2013-10-27 00:00:00+00:00,2205685364.0850916
2013-10-28 00:00:00+00:00,2322139063.955312
2013-10-29 00:00:00+00:00,2370182580.7145705
2013-10-30 00:00:00+00:00,2411359351.6527095
2013-10-31 00:00:00+00:00,2392183077.836108
2013-11-01 00:00:00+00:00,2420258913.98332
2013-11-02 00:00:00+00:00,2438245852.0507383
2013-11-03 00:00:00+00:00,2455410411.2534094
2013-11-04 00:00:00+00:00,2599218223.5132303
2013-11-05 00:00:00+00:00,2823006168.2847238
2013-11-06 00:00:00+00:00,3054954870.3322196
2013-11-07 00:00:00+00:00,3382115817.7315598
2013-11-08 00:00:00+00:00,3762022104.3577085
2013-11-09 00:00:00+00:00,4102012111.436118
2013-11-10 00:00:00+00:00,3646029967.41936
2013-11-11 00:00:00+00:00,3975697889.62721
2013-11-12 00:00:00+00:00,4190772454.200127
2013-11-13 00:00:00+00:00,4522160999.905485
2013-11-14 00:00:00+00:00,4919804478.024713
2013-11-15 00:00:00+00:00,5040543702.355386
2013-11-16 00:00:00+00:00,5170829997.264273
2013-11-17 00:00:00+00:00,5516052467.273795
2013-11-18 00:00:00+00:00,6433748740.090602
2013-11-19 00:00:00+00:00,7435105775.059251
2013-11-20 00:00:00+00:00,6436735433.311596
2013-11-21 00:00:00+00:00,7892475400.34437
2013-11-22 00:00:00+00:00,8902834085.877666
2013-11-23 00:00:00+00:00,10029456752.805702
2013-11-24 00:00:00+00:00,9675691238.514381
2013-11-25 00:00:00+00:00,9771118313.667046
2013-11-26 00:00:00+00:00,10156166312.205647
2013-11-27 00:00:00+00:00,11150560635.619053
2013-11-28 00:00:00+00:00,11934933685.00832
2013-11-29 00:00:00+00:00,12767566252.108543
2013-11-30 00:00:00+00:00,13721602916.869434
2013-12-01 00:00:00+00:00,12284940612.800627
2013-12-02 00:00:00+00:00,12221513015.242392
2013-12-03 00:00:00+00:00,12643947043.401598
2013-12-04 00:00:00+00:00,13195761995.852654
2013-12-05 00:00:00+00:00,12638408903.274292
2013-12-06 00:00:00+00:00,11446977693.964453
2013-12-07 00:00:00+00:00,8766424546.14693
2013-12-08 00:00:00+00:00,8831196412.916868
2013-12-09 00:00:00+00:00,10459928301.004091
2013-12-10 00:00:00+00:00,11356940635.353764
2013-12-11 00:00:00+00:00,11014310242.79374
2013-12-12 00:00:00+00:00,10484490687.643637
2013-12-13 00:00:00+00:00,10691633398.22337
2013-12-14 00:00:00+00:00,10461955287.233267
2013-12-15 00:00:00+00:00,10204046153.308163
2013-12-16 00:00:00+00:00,9584788012.281609
2013-12-17 00:00:00+00:00,8334618373.281881
2013-12-18 00:00:00+00:00,6830646385.983916
2013-12-19 00:00:00+00:00,7468177629.975596
2013-12-20 00:00:00+00:00,8162702263.804581
2013-12-21 00:00:00+00:00,7381596879.385309
2013-12-22 00:00:00+00:00,7602116902.137039
2013-12-23 00:00:00+00:00,7729132863.528965
2013-12-24 00:00:00+00:00,7918054463.9475565
2013-12-25 00:00:00+00:00,7999016899.297652
2013-12-26 00:00:00+00:00,8721170991.885117
2013-12-27 00:00:00+00:00,8869088834.283531
2013-12-28 00:00:00+00:00,8787270379.315584
2013-12-29 00:00:00+00:00,8717073761.096237
2013-12-30 00:00:00+00:00,8945827035.675478
2013-12-31 00:00:00+00:00,8890291175.46589
2014-01-01 00:00:00+00:00,9094710546.051924
2014-01-02 00:00:00+00:00,9246616007.058975
2014-01-03 00:00:00+00:00,9723235596.968317
2014-01-04 00:00:00+00:00,9906245826.21101
2014-01-05 00:00:00+00:00,10580344016.278189
2014-01-06 00:00:00+00:00,11469286993.48176
2014-01-07 00:00:00+00:00,10850158134.420969
2014-01-08 00:00:00+00:00,9969196617.357233
2014-01-09 00:00:00+00:00,10055931837.266924
2014-01-10 00:00:00+00:00,10089637058.52388
2014-01-11 00:00:00+00:00,10757937017.382921
2014-01-12 00:00:00+00:00,10603165616.947327
2014-01-13 00:00:00+00:00,10037131306.947397
2014-01-14 00:00:00+00:00,10094053913.474024
2014-01-15 00:00:00+00:00,10235439891.29606
2014-01-16 00:00:00+00:00,10234172676.843412
2014-01-17 00:00:00+00:00,9834091888.758448
2014-01-18 00:00:00+00:00,9921368587.419853
2014-01-19 00:00:00+00:00,10007708744.016314
2014-01-20 00:00:00+00:00,10229041762.64488
2014-01-21 00:00:00+00:00,10108459837.489878
2014-01-22 00:00:00+00:00,10052125546.197083
2014-01-23 00:00:00+00:00,10021840651.4006
2014-01-24 00:00:00+00:00,9709306778.338678
2014-01-25 00:00:00+00:00,9799024066.74525
2014-01-26 00:00:00+00:00,10002226890.942434
2014-01-27 00:00:00+00:00,9870359455.646276
2014-01-28 00:00:00+00:00,9592716291.27363
2014-01-29 00:00:00+00:00,9788894516.834145
2014-01-30 00:00:00+00:00,9766499881.196913
2014-01-31 00:00:00+00:00,9891729048.241802
2014-02-01 00:00:00+00:00,10021323391.051973
2014-02-02 00:00:00+00:00,10107410828.078686
2014-02-03 00:00:00+00:00,9997208910.185205
2014-02-04 00:00:00+00:00,9947008627.593277
2014-02-05 00:00:00+00:00,9914337243.257105
2014-02-06 00:00:00+00:00,9644954900.624964
2014-02-07 00:00:00+00:00,8915953108.229565
2014-02-08 00:00:00+00:00,8733661194.378702
2014-02-09 00:00:00+00:00,8587189016.978965
2014-02-10 00:00:00+00:00,8332995941.077914
2014-02-11 00:00:00+00:00,8532482158.5589
2014-02-12 00:00:00+00:00,8206292664.524542
2014-02-13 00:00:00+00:00,7969302148.006986
2014-02-14 00:00:00+00:00,7823122693.183743
2014-02-15 00:00:00+00:00,8088917681.737723
2014-02-16 00:00:00+00:00,7928304102.339089
2014-02-17 00:00:00+00:00,7862361867.442469
2014-02-18 00:00:00+00:00,7840777659.199935
2014-02-19 00:00:00+00:00,7783773064.848912
2014-02-20 00:00:00+00:00,7457022582.924373
2014-02-21 00:00:00+00:00,7057549020.615862
2014-02-22 00:00:00+00:00,7249312475.123479
2014-02-23 00:00:00+00:00,7724991457.235346
2014-02-24 00:00:00+00:00,7065465442.987072
2014-02-25 00:00:00+00:00,6211460368.958005
2014-02-26 00:00:00+00:00,7158251866.47344
2014-02-27 00:00:00+00:00,7272950527.078542
2014-02-28 00:00:00+00:00,7120012798.40249
2014-03-01 00:00:00+00:00,7009878358.970197
2014-03-02 00:00:00+00:00,7031524094.776207
2014-03-03 00:00:00+00:00,7585682692.809751
2014-03-04 00:00:00+00:00,8477823948.51159
2014-03-05 00:00:00+00:00,8306537789.440667
2014-03-06 00:00:00+00:00,8308426681.305493
2014-03-07 00:00:00+00:00,8041540850.16883
2014-03-08 00:00:00+00:00,7762110342.720236
2014-03-09 00:00:00+00:00,7859756533.14149
2014-03-10 00:00:00+00:00,7886856543.353547
2014-03-11 00:00:00+00:00,7840186227.866358
2014-03-12 00:00:00+00:00,7993870377.701224
2014-03-13 00:00:00+00:00,8033489395.5613165
2014-03-14 00:00:00+00:00,7952455278.830604
2014-03-15 00:00:00+00:00,7926061168.071221
2014-03-16 00:00:00+00:00,7940550864.7820425
2014-03-17 00:00:00+00:00,7855289585.623814
2014-03-18 00:00:00+00:00,7698361633.722369
2014-03-19 00:00:00+00:00,7692279582.819344
2014-03-20 00:00:00+00:00,7474443710.230244
2014-03-21 00:00:00+00:00,7301159268.342699
2014-03-22 00:00:00+00:00,7061636385.582875
2014-03-23 00:00:00+00:00,7080933474.2467
2014-03-24 00:00:00+00:00,7075611467.125054
2014-03-25 00:00:00+00:00,7260873110.0478115
2014-03-26 00:00:00+00:00,7292659671.874593
2014-03-27 00:00:00+00:00,6823806319.433859
2014-03-28 00:00:00+00:00,6322041960.336388
2014-03-29 00:00:00+00:00,6281017792.410624
2014-03-30 00:00:00+00:00,5890741734.852049
2014-03-31 00:00:00+00:00,5741674346.8347
2014-04-01 00:00:00+00:00,5984209625.912943
2014-04-02 00:00:00+00:00,5871835422.7124815
2014-04-03 00:00:00+00:00,5486436035.815874
2014-04-04 00:00:00+00:00,5607680311.736067
2014-04-05 00:00:00+00:00,5697274837.725681
2014-04-06 00:00:00+00:00,5785966548.812846
2014-04-07 00:00:00+00:00,5742041642.138537
2014-04-08 00:00:00+00:00,5719486433.124713
2014-04-09 00:00:00+00:00,5663979614.114114
2014-04-10 00:00:00+00:00,5159314549.3172865
2014-04-11 00:00:00+00:00,5108051632.782451
2014-04-12 00:00:00+00:00,5389730933.996509
2014-04-13 00:00:00+00:00,5278062048.198697
2014-04-14 00:00:00+00:00,5654647178.459337
2014-04-15 00:00:00+00:00,6169005312.655653
2014-04-16 00:00:00+00:00,6557515222.135956
2014-04-17 00:00:00+00:00,6416762662.6784315
2014-04-18 00:00:00+00:00,6185027182.390634
2014-04-19 00:00:00+00:00,6257159149.009489
2014-04-20 00:00:00+00:00,6394452030.950034
2014-04-21 00:00:00+00:00,6364378852.192202
2014-04-22 00:00:00+00:00,6282871322.214401
2014-04-23 00:00:00+00:00,6218188768.255727
2014-04-24 00:00:00+00:00,6214323442.563743
2014-04-25 00:00:00+00:00,5912830220.691428
2014-04-26 00:00:00+00:00,5821529078.587929
2014-04-27 00:00:00+00:00,5753486002.43807
2014-04-28 00:00:00+00:00,5566147859.125604
2014-04-29 00:00:00+00:00,5659009694.600601
2014-04-30 00:00:00+00:00,5670528285.711485
2014-05-01 00:00:00+00:00,5804224171.463392
2014-05-02 00:00:00+00:00,5747569085.655509
2014-05-03 00:00:00+00:00,5629625153.172458
2014-05-04 00:00:00+00:00,5557856945.670843
2014-05-05 00:00:00+00:00,5514918001.294778
2014-05-06 00:00:00+00:00,5465128167.093171
2014-05-07 00:00:00+00:00,5588320368.808849
2014-05-08 00:00:00+00:00,5661665235.701578
2014-05-09 00:00:00+00:00,5708132148.788977
2014-05-10 00:00:00+00:00,5778036374.272003
2014-05-11 00:00:00+00:00,5679889854.543143
2014-05-12 00:00:00+00:00,5612482587.877055
2014-05-13 00:00:00+00:00,5601038049.014684
2014-05-14 00:00:00+00:00,5663084121.916127
2014-05-15 00:00:00+00:00,5729416324.255792
2014-05-16 00:00:00+00:00,5727414421.428067
2014-05-17 00:00:00+00:00,5742806871.482535
2014-05-18 00:00:00+00:00,5727064367.114512
2014-05-19 00:00:00+00:00,5714924349.211869
2014-05-20 00:00:00+00:00,5992170257.465179
2014-05-21 00:00:00+00:00,6330962553.559361
2014-05-22 00:00:00+00:00,6554229803.7631
2014-05-23 00:00:00+00:00,6803834959.893221
2014-05-24 00:00:00+00:00,6692593051.575357
2014-05-25 00:00:00+00:00,7215590913.837823
2014-05-26 00:00:00+00:00,7467326633.275754
2014-05-27 00:00:00+00:00,7382542067.131852
2014-05-28 00:00:00+00:00,7372520360.270841
2014-05-29 00:00:00+00:00,7310607600.50006
2014-05-30 00:00:00+00:00,7630994117.882495
2014-05-31 00:00:00+00:00,7985700145.606455
2014-06-01 00:00:00+00:00,8297690078.021048
2014-06-02 00:00:00+00:00,8191628451.706927
2014-06-03 00:00:00+00:00,8564979365.577501
2014-06-04 00:00:00+00:00,8268863130.96109
2014-06-05 00:00:00+00:00,8402361099.024015
2014-06-06 00:00:00+00:00,8453181602.396341
2014-06-07 00:00:00+00:00,8398346029.3742485
2014-06-08 00:00:00+00:00,8438510649.759269
2014-06-09 00:00:00+00:00,8366111733.938666
2014-06-10 00:00:00+00:00,8367689446.679621
2014-06-11 00:00:00+00:00,8235589556.278748
2014-06-12 00:00:00+00:00,7957167597.681427
2014-06-13 00:00:00+00:00,7600028139.59367
2014-06-14 00:00:00+00:00,7363167529.18056
2014-06-15 00:00:00+00:00,7293012096.942628
2014-06-16 00:00:00+00:00,7699025868.35612
2014-06-17 00:00:00+00:00,7693032815.634181
2014-06-18 00:00:00+00:00,7855702987.652143
2014-06-19 00:00:00+00:00,7819142719.339964
2014-06-20 00:00:00+00:00,7652261576.546118
2014-06-21 00:00:00+00:00,7619813117.573751
2014-06-22 00:00:00+00:00,7748625087.299442
2014-06-23 00:00:00+00:00,7634230364.0310545
2014-06-24 00:00:00+00:00,7575961427.715138
2014-06-25 00:00:00+00:00,7360344580.739264
2014-06-26 00:00:00+00:00,7375021090.004022
2014-06-27 00:00:00+00:00,7573280780.167907
2014-06-28 00:00:00+00:00,7737290969.103529
2014-06-29 00:00:00+00:00,7727483774.821437
2014-06-30 00:00:00+00:00,8053331417.1708975
2014-07-01 00:00:00+00:00,8407442590.831549
2014-07-02 00:00:00+00:00,8398177691.823767
2014-07-03 00:00:00+00:00,8390966495.118245
2014-07-04 00:00:00+00:00,8274620032.1056795
2014-07-05 00:00:00+00:00,8183603957.913497
2014-07-06 00:00:00+00:00,8221156331.694983
2014-07-07 00:00:00+00:00,8146823590.043531
2014-07-08 00:00:00+00:00,8093336844.264121
2014-07-09 00:00:00+00:00,8101936254.487094
2014-07-10 00:00:00+00:00,8026337210.777979
2014-07-11 00:00:00+00:00,8122543770.4839
2014-07-12 00:00:00+00:00,8248825953.684309
2014-07-13 00:00:00+00:00,8229960129.0477915
2014-07-14 00:00:00+00:00,8117316400.08201
2014-07-15 00:00:00+00:00,8106278890.291361
2014-07-16 00:00:00+00:00,8070034573.4274025
2014-07-17 00:00:00+00:00,8070536716.566315
2014-07-18 00:00:00+00:00,8152204237.351769
2014-07-19 00:00:00+00:00,8203927341.560789
2014-07-20 00:00:00+00:00,8152451784.864709
2014-07-21 00:00:00+00:00,8104898764.981308
2014-07-22 00:00:00+00:00,8125032816.495784
2014-07-23 00:00:00+00:00,8105810471.522544
2014-07-24 00:00:00+00:00,7974777601.213038
2014-07-25 00:00:00+00:00,7860618976.117134
2014-07-26 00:00:00+00:00,7779945119.385696
2014-07-27 00:00:00+00:00,7781136002.3507395
2014-07-28 00:00:00+00:00,7644636931.647105
2014-07-29 00:00:00+00:00,7644362583.264787
2014-07-30 00:00:00+00:00,7536664167.192869
2014-07-31 00:00:00+00:00,7529424412.02449
2014-08-01 00:00:00+00:00,7761802205.66286
2014-08-02 00:00:00+00:00,7763778290.187394
2014-08-03 00:00:00+00:00,7667391598.455306
2014-08-04 00:00:00+00:00,7703663859.061841
2014-08-05 00:00:00+00:00,7641707447.741436
2014-08-06 00:00:00+00:00,7622563333.841095
2014-08-07 00:00:00+00:00,7661916356.982113
2014-08-08 00:00:00+00:00,7744389214.529119
2014-08-09 00:00:00+00:00,7714487580.080448
2014-08-10 00:00:00+00:00,7735525054.580761
2014-08-11 00:00:00+00:00,7679879931.384973
2014-08-12 00:00:00+00:00,7468720120.651526
2014-08-13 00:00:00+00:00,7255634482.473725
2014-08-14 00:00:00+00:00,6836363852.629573
2014-08-15 00:00:00+00:00,6674929256.796051
2014-08-16 00:00:00+00:00,6616006486.935831
2014-08-17 00:00:00+00:00,6646289940.53694
2014-08-18 00:00:00+00:00,6295216623.572186
2014-08-19 00:00:00+00:00,6322670233.673349
2014-08-20 00:00:00+00:00,6501388195.806255
2014-08-21 00:00:00+00:00,6877580339.687619
2014-08-22 00:00:00+00:00,6772539267.991542
2014-08-23 00:00:00+00:00,6648023369.070923
2014-08-24 00:00:00+00:00,6646334846.579074
2014-08-25 00:00:00+00:00,6635352407.929783
2014-08-26 00:00:00+00:00,6714111349.45388
2014-08-27 00:00:00+00:00,6812813459.719608
2014-08-28 00:00:00+00:00,6735283343.965955
2014-08-29 00:00:00+00:00,6704978147.329411
2014-08-30 00:00:00+00:00,6655882327.919305
2014-08-31 00:00:00+00:00,6473057517.121729
2014-09-01 00:00:00+00:00,6348408524.06252
2014-09-02 00:00:00+00:00,6317488272.57831
2014-09-03 00:00:00+00:00,6291709096.62882
2014-09-04 00:00:00+00:00,6369937885.070455
2014-09-05 00:00:00+00:00,6405905412.881714
2014-09-06 00:00:00+00:00,6363543808.595997
2014-09-07 00:00:00+00:00,6359185437.264879
2014-09-08 00:00:00+00:00,6210997388.594387
2014-09-09 00:00:00+00:00,6186736243.98308
2014-09-10 00:00:00+00:00,6369391336.289454
2014-09-11 00:00:00+00:00,6305537870.192985
2014-09-12 00:00:00+00:00,6267122101.123361
2014-09-13 00:00:00+00:00,6304796759.827983
2014-09-14 00:00:00+00:00,6329318176.718118
2014-09-15 00:00:00+00:00,6312746287.807092
2014-09-16 00:00:00+00:00,6226920008.600462
2014-09-17 00:00:00+00:00,6063383591.863159
2014-09-18 00:00:00+00:00,5826723706.427211
2014-09-19 00:00:00+00:00,5404693852.268175
2014-09-20 00:00:00+00:00,5477464603.674796
2014-09-21 00:00:00+00:00,5371136210.309619
2014-09-22 00:00:00+00:00,5356464920.439229
2014-09-23 00:00:00+00:00,5450605556.874287
2014-09-24 00:00:00+00:00,5717183226.189555
2014-09-25 00:00:00+00:00,5490086846.887599
2014-09-26 00:00:00+00:00,5405887263.157496
2014-09-27 00:00:00+00:00,5375743715.908828
2014-09-28 00:00:00+00:00,5233102096.676249
2014-09-29 00:00:00+00:00,5042286414.087299
2014-09-30 00:00:00+00:00,5071338276.690035
2014-10-01 00:00:00+00:00,5144745161.16361
2014-10-02 00:00:00+00:00,5063610709.48167
2014-10-03 00:00:00+00:00,4927627933.963537
2014-10-04 00:00:00+00:00,4643171798.914351
2014-10-05 00:00:00+00:00,4214546593.932599
2014-10-06 00:00:00+00:00,4280420474.3865514
2014-10-07 00:00:00+00:00,4391402695.032524
2014-10-08 00:00:00+00:00,4543566236.990593
2014-10-09 00:00:00+00:00,4888187316.358704
2014-10-10 00:00:00+00:00,4856487797.590733
2014-10-11 00:00:00+00:00,4813894157.033263
2014-10-12 00:00:00+00:00,4867969595.700947
2014-10-13 00:00:00+00:00,5083204957.59312
2014-10-14 00:00:00+00:00,5403085051.768473
2014-10-15 00:00:00+00:00,5288933254.115136
2014-10-16 00:00:00+00:00,5184777267.280772
2014-10-17 00:00:00+00:00,5094981630.422673
2014-10-18 00:00:00+00:00,5168491187.897026
2014-10-19 00:00:00+00:00,5225263891.900108
2014-10-20 00:00:00+00:00,5143575649.029478
2014-10-21 00:00:00+00:00,5167582385.090738
2014-10-22 00:00:00+00:00,5161392645.75646
2014-10-23 00:00:00+00:00,4943692973.055228
2014-10-24 00:00:00+00:00,4802380508.369186
2014-10-25 00:00:00+00:00,4704600653.578691
2014-10-26 00:00:00+00:00,4738166738.7718525
2014-10-27 00:00:00+00:00,4756825367.195575
2014-10-28 00:00:00+00:00,4763415882.51794
2014-10-29 00:00:00+00:00,4658946602.38237
2014-10-30 00:00:00+00:00,4564837912.518378
2014-10-31 00:00:00+00:00,4608129862.572153
2014-11-01 00:00:00+00:00,4440461779.910832
2014-11-02 00:00:00+00:00,4373453118.42045
2014-11-03 00:00:00+00:00,4425449894.354922
2014-11-04 00:00:00+00:00,4400859403.47153
2014-11-05 00:00:00+00:00,4550473651.525099
2014-11-06 00:00:00+00:00,4617920688.331899
2014-11-07 00:00:00+00:00,4658854637.687585
2014-11-08 00:00:00+00:00,4634736427.080986
2014-11-09 00:00:00+00:00,4741982112.296395
2014-11-10 00:00:00+00:00,4950472951.904072
2014-11-11 00:00:00+00:00,4959562017.746786
2014-11-12 00:00:00+00:00,5345849671.245144
2014-11-13 00:00:00+00:00,5761464231.05837
2014-11-14 00:00:00+00:00,5371796280.159857
2014-11-15 00:00:00+00:00,5229316893.853162
2014-11-16 00:00:00+00:00,5198370310.025096
2014-11-17 00:00:00+00:00,5377392348.8011875
2014-11-18 00:00:00+00:00,5167308288.596345
2014-11-19 00:00:00+00:00,5128641524.071054
2014-11-20 00:00:00+00:00,4953188352.274244
